product1,product2,correlation,Yulephi
P1002,P1003,-0.007648309384655172,-0.00849381344819396
P1002,P1004,-0.015384615384615401,-0.005988023952095809
P1002,P1005,-0.007648309384655193,-0.005988023952095809
P1002,P1006,-0.02047037412216937,-0.00849381344819396
P1002,P1007,-0.01891511969643827,-0.010434230338907528
P1002,P1008,-0.015384615384615458,-0.00849381344819396
P1002,P1010,-0.015384615384615396,-0.00849381344819396
P1002,P1012,-0.020470374122169486,-0.00849381344819396
P1002,P1013,-0.013297919370836879,-0.005988023952095809
P1002,P1015,-0.007648309384655191,-0.005988023952095809
P1002,P1016,-0.01723369655646449,-0.00849381344819396
P1002,P1017,0.5585487796191951,0.5738826686399141
P1002,P1018,-0.010836965077746678,-0.005988023952095809
P1002,P1019,-0.02047037412216934,-0.010434230338907528
P1002,P1020,-0.0132979193708369,-0.005988023952095809
P1002,P1021,-0.015384615384615375,-0.010434230338907528
P1002,P1022,-0.01329791937083689,-0.005988023952095809
P1002,P1023,0.3491591664740728,0.4418252831587655
P1002,P1024,-0.015384615384615441,-0.005988023952095809
P1002,P1025,-0.020470374122169514,-0.010434230338907528
P1002,P1026,-0.02192645048267573,-0.00849381344819396
P1002,P1028,-0.015384615384615401,-0.00849381344819396
P1002,P1029,-0.015384615384615408,-0.005988023952095809
P1002,P1030,-0.023302069121418547,-0.010434230338907528
P1002,P1031,-0.015384615384615384,-0.005988023952095809
P1002,P1032,-0.029351975428213554,-0.014892235053625677
P1002,P1033,-0.015384615384615441,-0.005988023952095809
P1002,P1034,-0.007648309384655193,-0.00849381344819396
P1002,P1035,-0.01723369655646446,-0.010434230338907528
P1002,P1036,-0.01083696507774667,-0.005988023952095809
P1002,P1037,-0.021926450482675722,-0.00849381344819396
P1002,P1038,-0.025863030005593556,-0.010434230338907528
P1002,P1039,-0.020470374122169416,-0.010434230338907528
P1002,P1040,-0.01891511969643826,-0.00849381344819396
P1002,P1041,-0.018915119696438266,-0.010434230338907528
P1002,P1042,-0.017233696556464492,-0.00849381344819396
P1002,P1044,-0.010836965077746655,-0.005988023952095809
P1002,P1046,-0.013297919370836901,-0.005988023952095809
P1002,P1047,-0.017233696556464492,-0.00849381344819396
P1002,P1048,-0.013297919370836886,-0.005988023952095809
P1002,P1049,-0.010836965077746669,-0.005988023952095809
P1002,P1050,-0.02047037412216941,-0.010434230338907528
P1002,P1051,0.11508286214498048,-0.012085088526165771
P1002,P1052,-0.010836965077746698,-0.005988023952095809
P1002,P1053,-0.02461084149474261,-0.010434230338907528
P1002,P1054,,-0.005988023952095809
P1002,P1055,-0.013297919370836908,-0.005988023952095809
P1002,P1057,0.34678288248789496,-0.00849381344819396
P1002,P1060,-0.013297919370836917,-0.010434230338907528
P1002,P1062,-0.018915119696438266,-0.00849381344819396
P1002,P1063,-0.015384615384615417,-0.005988023952095809
