product1,product2,correlation,Yulephi
P1002,P1006,-0.015623637786280212,-0.010285257546459188
P1002,P1007,-0.01562363778628022,-0.010285257546459188
P1002,P1010,-0.014434257927953576,-0.01264304343560434
P1002,P1012,-0.013149019412281231,-0.010285257546459188
P1002,P1014,-0.010142836408712767,-0.010285257546459188
P1002,P1015,-0.01173631317032551,-0.010285257546459188
P1002,P1017,,-0.007246376811594203
P1002,P1018,-0.010142836408712762,-0.007246376811594203
P1002,P1019,-0.010142836408712767,-0.007246376811594203
P1002,P1021,0.705650329009542,-0.007246376811594203
P1002,P1024,-0.010142836408712755,-0.007246376811594203
P1002,P1025,-0.011736313170325474,-0.007246376811594203
P1002,P1027,-0.01673772032542405,-0.014652899408795265
P1002,P1028,-0.010142836408712755,-0.007246376811594203
P1002,P1030,-0.011736313170325478,-0.010285257546459188
P1002,P1031,0.25667404934603205,-0.01264304343560434
P1002,P1032,-0.008264462809917406,-0.007246376811594203
P1002,P1033,0.17302271977233177,-0.016443454456484204
P1002,P1034,-0.015623637786280226,-0.010285257546459188
P1002,P1035,-0.008264462809917385,-0.007246376811594203
P1002,P1036,-0.011736313170325478,-0.010285257546459188
P1002,P1039,-0.01562363778628022,-0.01264304343560434
P1002,P1040,-0.010142836408712767,-0.007246376811594203
P1002,P1041,-0.005831820900905334,-0.007246376811594203
P1002,P1042,-0.008264462809917356,-0.007246376811594203
P1002,P1043,-0.014434257927953574,-0.010285257546459188
P1002,P1044,-0.011736313170325495,-0.007246376811594203
P1002,P1045,-0.014434257927953584,-0.010285257546459188
P1002,P1046,-0.008264462809917357,-0.007246376811594203
P1002,P1047,-0.017790765628730203,-0.014652899408795265
P1002,P1048,-0.005831820900905323,-0.007246376811594203
P1002,P1051,-0.010142836408712746,-0.007246376811594203
P1002,P1052,-0.010142836408712767,-0.010285257546459188
P1002,P1053,-0.010142836408712764,-0.007246376811594203
P1002,P1054,-0.011736313170325549,-0.007246376811594203
P1002,P1055,-0.008264462809917402,-0.007246376811594203
P1002,P1057,-0.008264462809917375,-0.007246376811594203
P1002,P1058,-0.014434257927953578,-0.010285257546459188
P1002,P1059,-0.013149019412281172,-0.010285257546459188
P1002,P1060,-0.01314901941228118,-0.010285257546459188
P1002,P1061,-0.008264462809917375,-0.007246376811594203
P1002,P1062,-0.011736313170325483,-0.007246376811594203
P1002,P1063,-0.011736313170325492,-0.007246376811594203
P1002,P1064,-0.014434257927953567,-0.01264304343560434
P1002,P1067,-0.010142836408712764,-0.007246376811594203
P1002,P1068,-0.017790765628730172,-0.01264304343560434
P1002,P1070,-0.00583182090090532,-0.007246376811594203
P1002,P1071,-0.01173631317032549,-0.010285257546459188
P1002,P1073,-0.016737720325424095,-0.010285257546459188
P1002,P1074,-0.00826446280991735,-0.007246376811594203
P1002,P1075,-0.010142836408712773,-0.007246376811594203
P1002,P1076,-0.008264462809917345,-0.007246376811594203
P1002,P1077,-0.010142836408712767,-0.010285257546459188
P1002,P1079,-0.005831820900905322,-0.007246376811594203
P1002,P1080,-0.01673772032542407,-0.01264304343560434
P1002,P1082,-0.011736313170325478,-0.007246376811594203
P1002,P1083,,-0.007246376811594203
P1002,P1085,-0.0058318209009053275,-0.007246376811594203
P1002,P1087,-0.011736313170325485,-0.007246376811594203
P1002,P1091,-0.013149019412281178,-0.01264304343560434
P1002,P1092,-0.015623637786280212,-0.010285257546459188
P1002,P1093,-0.01173631317032547,-0.010285257546459188
P1002,P1094,-0.008264462809917373,-0.010285257546459188
P1002,P1100,-0.016737720325424067,-0.010285257546459188
P1002,P1102,-0.01562363778628022,-0.010285257546459188
P1002,P1103,-0.014434257927953565,-0.010285257546459188
P1002,P1104,-0.015623637786280233,-0.01264304343560434
P1002,P1106,-0.014434257927953564,-0.010285257546459188
P1002,P1107,-0.01443425792795358,-0.010285257546459188
P1002,P1108,-0.014434257927953588,-0.010285257546459188
P1002,P1109,-0.005831820900905327,-0.007246376811594203
P1002,P1110,-0.016737720325424095,-0.010285257546459188
P1002,P1112,-0.005831820900905337,-0.007246376811594203
P1002,P1115,-0.010142836408712774,-0.007246376811594203
P1002,P1116,,-0.007246376811594203
P1002,P1118,-0.015623637786280228,-0.01264304343560434
P1002,P1119,-0.0058318209009053535,-0.007246376811594203
P1002,P1120,-0.01879314160442549,-0.01264304343560434
P1002,P1121,,-0.007246376811594203
P1002,P1122,-0.01314901941228119,-0.010285257546459188
P1002,P1123,-0.010142836408712745,-0.007246376811594203
P1002,P1124,0.279062319940436,-0.010285257546459188
P1002,P1127,,-0.007246376811594203
P1002,P1128,-0.012461227155953308,-0.010285257546459188
P1002,P1129,-0.016737720325424095,-0.010285257546459188
P1002,P1130,-0.010142836408712766,-0.007246376811594203
P1002,P1131,-0.011736313170325478,-0.007246376811594203
P1002,P1132,,-0.007246376811594203
P1002,P1133,-0.011736313170325478,-0.010285257546459188
P1002,P1135,-0.00826446280991736,-0.007246376811594203
P1002,P1136,0.25667404934603216,-0.010285257546459188
P1002,P1137,-0.0082644628099174,-0.010285257546459188
P1002,P1138,-0.008264462809917434,-0.007246376811594203
