product1,product2,correlation,Yulephi
P1001,P1003,-0.018216477516095404,-0.009213166547046367
P1001,P1004,-0.01821647751609538,-0.009213166547046367
P1001,P1006,-0.020408163265306263,-0.013071895424836602
P1001,P1007,,-0.009213166547046367
P1001,P1011,-0.01574396482222821,-0.009213166547046367
P1001,P1012,-0.027606712560035693,-0.01606231415508089
P1001,P1013,-0.012828950144769638,-0.009213166547046367
P1001,P1014,-0.018216477516095446,-0.009213166547046367
P1001,P1015,-0.012828950144769636,-0.009213166547046367
P1001,P1016,-0.03377616026739002,-0.018608475904607565
P1001,P1020,-0.0157439648222282,-0.009213166547046367
P1001,P1021,-0.025974025974025892,-0.013071895424836602
P1001,P1022,0.183673469387755,-0.013071895424836602
P1001,P1024,-0.012828950144769638,-0.009213166547046367
P1001,P1025,-0.012828950144769634,-0.009213166547046367
P1001,P1027,-0.025974025974025917,-0.013071895424836602
P1001,P1030,0.350961336485685,0.4934640522875817
P1001,P1031,-0.015743964822228094,-0.009213166547046367
P1001,P1032,-0.018216477516095394,-0.013071895424836602
P1001,P1033,-0.022401787435256552,-0.013071895424836602
P1001,P1035,-0.032077765224219464,-0.018608475904607565
P1001,P1036,-0.022401787435256486,-0.013071895424836602
P1001,P1038,-0.020408163265306194,-0.01606231415508089
P1001,P1041,-0.015743964822228083,-0.013071895424836602
P1001,P1042,-0.03609222518856502,-0.024864941667892104
P1001,P1044,-0.015743964822228118,-0.009213166547046367
P1001,P1045,-0.01574396482222811,-0.009213166547046367
P1001,P1046,-0.012828950144769606,-0.009213166547046367
P1001,P1048,-0.026527905453864756,-0.01606231415508089
P1001,P1049,,-0.009213166547046367
P1001,P1051,-0.009053203578921106,-0.009213166547046367
P1001,P1052,-0.018216477516095446,-0.013071895424836602
P1001,P1053,-0.015743964822228094,-0.009213166547046367
P1001,P1056,-0.012828950144769636,-0.009213166547046367
P1001,P1057,-0.025974025974025917,-0.01606231415508089
P1001,P1058,-0.009053203578921087,-0.009213166547046367
P1001,P1059,0.18367346938775367,-0.013071895424836602
P1001,P1061,-0.01574396482222819,-0.009213166547046367
P1001,P1062,0.12576391277349605,0.39888080151784205
P1001,P1065,,-0.009213166547046367
P1001,P1066,0.1309363994409855,-0.013071895424836602
P1001,P1068,-0.018216477516095394,-0.009213166547046367
P1001,P1069,-0.018216477516095356,-0.009213166547046367
P1001,P1070,-0.012828950144769629,-0.009213166547046367
P1001,P1071,-0.02597402597402592,-0.01606231415508089
P1001,P1074,-0.018216477516095373,-0.009213166547046367
P1001,P1075,-0.012828950144769641,-0.009213166547046367
P1001,P1076,-0.02424643224844352,-0.01606231415508089
P1001,P1077,,-0.009213166547046367
P1001,P1078,-0.009053203578921106,-0.009213166547046367
P1001,P1079,-0.018216477516095373,-0.009213166547046367
P1001,P1080,-0.018216477516095366,-0.009213166547046367
P1001,P1082,-0.02597402597402592,-0.013071895424836602
P1001,P1085,-0.02240178743525653,-0.01606231415508089
P1001,P1086,-0.024246432248443566,-0.013071895424836602
P1001,P1087,-0.018216477516095373,-0.009213166547046367
P1001,P1088,-0.015743964822228142,-0.013071895424836602
P1001,P1092,-0.024246432248443466,-0.01606231415508089
P1001,P1093,-0.009053203578921101,-0.009213166547046367
P1001,P1094,-0.020408163265306176,-0.013071895424836602
P1001,P1097,-0.009053203578921094,-0.013071895424836602
P1001,P1098,-0.018216477516095373,-0.009213166547046367
P1001,P1099,-0.0276067125600357,-0.01606231415508089
P1001,P1100,-0.015743964822228142,-0.009213166547046367
P1001,P1101,-0.01821647751609537,-0.013071895424836602
P1001,P1102,-0.018216477516095373,-0.009213166547046367
P1001,P1104,-0.009053203578921084,-0.009213166547046367
P1001,P1105,-0.01821647751609536,-0.009213166547046367
P1001,P1106,-0.0182164775160954,-0.009213166547046367
P1001,P1108,-0.012828950144769603,-0.009213166547046367
P1001,P1110,-0.01574396482222812,-0.009213166547046367
P1001,P1111,-0.02424643224844355,-0.013071895424836602
P1001,P1112,-0.018216477516095366,-0.009213166547046367
P1001,P1113,-0.015743964822228094,-0.009213166547046367
P1001,P1115,-0.018216477516095387,-0.009213166547046367
P1001,P1118,-0.02040816326530618,-0.013071895424836602
P1001,P1119,-0.022401787435256552,-0.013071895424836602
P1001,P1120,-0.02040816326530622,-0.013071895424836602
P1001,P1121,-0.024246432248443597,-0.01606231415508089
P1001,P1122,-0.021315227815974218,-0.013071895424836602
P1001,P1124,-0.020408163265306235,-0.013071895424836602
P1001,P1126,-0.012828950144769645,-0.009213166547046367
P1001,P1127,-0.01821647751609539,-0.009213166547046367
P1001,P1129,-0.027606712560035686,-0.018608475904607565
P1001,P1130,,-0.009213166547046367
P1001,P1132,-0.015743964822228135,-0.009213166547046367
P1001,P1133,-0.015743964822228156,-0.013071895424836602
P1001,P1138,-0.018216477516095373,-0.009213166547046367
P1001,P1139,-0.022401787435256663,-0.01606231415508089
P1001,P1140,-0.0224017874352566,-0.01606231415508089
P1001,P1141,-0.01821647751609538,-0.009213166547046367
P1001,P1142,-0.020408163265306232,-0.013071895424836602
P1001,P1144,-0.01574396482222814,-0.009213166547046367
P1001,P1146,,-0.009213166547046367
P1001,P1147,-0.015743964822228142,-0.009213166547046367
P1001,P1148,-0.012828950144769641,-0.013071895424836602
P1001,P1149,,-0.009213166547046367
P1001,P1151,-0.01719797901225282,-0.013071895424836602
P1001,P1152,-0.020408163265306218,-0.013071895424836602
P1001,P1154,-0.018216477516095373,-0.009213166547046367
P1001,P1155,-0.024246432248443597,-0.013071895424836602
P1001,P1156,-0.020408163265306267,-0.01606231415508089
P1001,P1157,-0.02240178743525658,-0.013071895424836602
P1001,P1159,-0.018216477516095394,-0.013071895424836602
P1001,P1160,-0.01821647751609536,-0.009213166547046367
P1001,P1161,-0.018216477516095394,-0.009213166547046367
