product1,product2,correlation,Yulephi
P1001,P1002,-0.016261371850324505,-0.015625
P1001,P1004,-0.019956144669641625,-0.015625
P1001,P1006,0.5202458950403906,0.7043607250604991
P1001,P1009,0.10701448058350845,-0.019211831984195998
P1001,P1010,0.12008513212498874,-0.015625
P1001,P1011,0.5202458950403906,0.7043607250604991
P1001,P1014,-0.019956144669641584,-0.011005636329070298
P1001,P1017,-0.01147550621098497,-0.011005636329070298
P1001,P1018,-0.011475506210984957,-0.011005636329070298
P1001,P1019,-0.011475506210984945,-0.011005636329070298
P1001,P1021,-0.0258677887322065,-0.015625
P1001,P1023,-0.023089970376272476,-0.011005636329070298
P1001,P1024,,-0.011005636329070298
P1001,P1026,-0.032921810699588404,-0.015625
P1001,P1031,-0.02839451399999721,-0.015625
P1001,P1032,-0.01626137185032448,-0.011005636329070298
P1001,P1033,-0.019956144669641622,-0.015625
P1001,P1034,-0.019956144669641667,-0.011005636329070298
P1001,P1035,-0.028394513999997234,-0.015625
P1001,P1036,0.12008513212498864,-0.015625
P1001,P1037,-0.01995614466964165,-0.011005636329070298
P1001,P1038,-0.0329218106995884,-0.019211831984195998
P1001,P1042,-0.03073236365475104,-0.019211831984195998
P1001,P1043,-0.0199561446696416,-0.011005636329070298
P1001,P1045,-0.011475506210984967,-0.015625
P1001,P1046,-0.01995614466964168,-0.011005636329070298
P1001,P1047,0.5202458950403914,0.7043607250604991
P1001,P1048,-0.011475506210984978,-0.011005636329070298
P1001,P1049,-0.016261371850324433,-0.011005636329070298
P1001,P1050,-0.032921810699588404,-0.019211831984195998
P1001,P1053,0.1200851321249887,-0.015625
P1001,P1054,0.07195111205881098,-0.019211831984195998
P1001,P1055,-0.019956144669641615,-0.011005636329070298
P1001,P1056,-0.019956144669641632,-0.011005636329070298
P1001,P1057,-0.028394513999997283,-0.019211831984195998
P1001,P1058,-0.016261371850324433,-0.011005636329070298
P1001,P1059,-0.02308997037627252,-0.015625
P1001,P1060,-0.03292181069958841,-0.015625
P1001,P1061,-0.01995614466964163,-0.011005636329070298
P1001,P1063,-0.02839451399999722,-0.015625
P1001,P1064,-0.02308997037627252,-0.011005636329070298
P1001,P1065,-0.025867788732206503,-0.015625
P1001,P1066,-0.019956144669641632,-0.015625
P1001,P1067,0.09619341563786019,-0.015625
P1001,P1068,-0.032921810699588404,-0.015625
P1001,P1069,-0.02308997037627253,-0.015625
P1001,P1070,0.08699132843850423,-0.019211831984195998
P1001,P1071,-0.0329218106995884,-0.019211831984195998
P1001,P1072,-0.02308997037627255,-0.011005636329070298
P1001,P1073,-0.011475506210984955,-0.011005636329070298
P1001,P1074,-0.04109965827401319,-0.0222717701593687
P1001,P1075,-0.019956144669641643,-0.011005636329070298
P1001,P1076,0.1580219847626155,-0.015625
P1001,P1077,-0.04409930057685828,-0.0222717701593687
P1001,P1078,-0.01995614466964164,-0.011005636329070298
P1001,P1079,-0.011475506210984945,-0.011005636329070298
P1001,P1080,0.15802198476261534,-0.011005636329070298
P1001,P1081,-0.0199561446696417,-0.011005636329070298
P1001,P1082,-0.023089970376272476,-0.011005636329070298
P1001,P1083,-0.02308997037627251,-0.015625
P1001,P1086,-0.03073236365475104,-0.015625
P1001,P1087,-0.028394513999997262,-0.015625
P1001,P1089,-0.03696011683554908,-0.019211831984195998
P1001,P1093,0.18875186833369412,-0.011005636329070298
P1001,P1094,-0.01995614466964164,-0.011005636329070298
P1001,P1097,-0.023089970376272466,-0.015625
P1001,P1099,-0.03499092540543168,-0.019211831984195998
P1001,P1100,-0.019956144669641643,-0.011005636329070298
P1001,P1101,-0.025867788732206496,-0.015625
P1001,P1102,0.1580219847626151,-0.011005636329070298
P1001,P1103,-0.023089970376272525,-0.011005636329070298
P1001,P1106,-0.023089970376272525,-0.011005636329070298
P1001,P1107,-0.0329218106995884,-0.019211831984195998
P1001,P1108,-0.023089970376272542,-0.011005636329070298
P1001,P1109,-0.02308997037627248,-0.011005636329070298
P1001,P1111,0.2782451901956961,0.33964449493037263
P1001,P1112,-0.0162613718503245,-0.011005636329070298
P1001,P1116,-0.023089970376272476,-0.011005636329070298
P1001,P1117,-0.019956144669641622,-0.011005636329070298
P1001,P1118,-0.019956144669641667,-0.015625
P1001,P1119,-0.030732363654751037,-0.015625
P1001,P1121,-0.02308997037627248,-0.011005636329070298
P1001,P1123,-0.01995614466964167,-0.011005636329070298
P1001,P1124,-0.011475506210984972,-0.015625
P1001,P1125,0.07900224973598649,-0.019211831984195998
P1001,P1128,-0.03292181069958841,-0.019211831984195998
P1001,P1130,-0.019956144669641605,-0.011005636329070298
P1001,P1131,-0.019956144669641653,-0.011005636329070298
P1001,P1132,-0.023089970376272542,-0.011005636329070298
P1001,P1133,-0.019956144669641688,-0.011005636329070298
P1001,P1134,-0.019956144669641622,-0.011005636329070298
