product1,product2,correlation,Yulephi
P1000,P1001,-0.023408229439226106,-0.01574656713048096
P1000,P1004,-0.02340822943922613,-0.01574656713048096
P1000,P1005,-0.03445119622910269,-0.022370002552044604
P1000,P1006,-0.023408229439226103,-0.022370002552044604
P1000,P1008,-0.027089761643653856,-0.01574656713048096
P1000,P1011,-0.023408229439226148,-0.01574656713048096
P1000,P1015,-0.01345507951689572,-0.01574656713048096
P1000,P1016,0.14447872876615409,-0.01574656713048096
P1000,P1019,0.3719307566454805,0.5721252724074749
P1000,P1020,-0.038657418627528216,-0.022370002552044604
P1000,P1022,-0.019070407602216594,-0.01574656713048096
P1000,P1023,-0.01345507951689571,-0.01574656713048096
P1000,P1024,-0.03607879968586055,-0.022370002552044604
P1000,P1026,-0.03332716220797574,-0.027522935779816515
P1000,P1029,0.05309094250749965,-0.027522935779816515
P1000,P1032,-0.023408229439226123,-0.01574656713048096
P1000,P1034,-0.0190704076022166,-0.01574656713048096
P1000,P1036,-0.027089761643653863,-0.022370002552044604
P1000,P1040,-0.03035510699083576,-0.022370002552044604
P1000,P1041,-0.019070407602216673,-0.01574656713048096
P1000,P1042,-0.023408229439226123,-0.01574656713048096
P1000,P1043,-0.019070407602216646,-0.01574656713048096
P1000,P1044,-0.01907040760221678,-0.01574656713048096
P1000,P1047,-0.030355106990835705,-0.027522935779816515
P1000,P1049,-0.013455079516895747,-0.01574656713048096
P1000,P1050,0.12344410176273198,-0.022370002552044604
P1000,P1051,-0.01345507951689575,-0.01574656713048096
P1000,P1054,-0.023408229439226217,-0.022370002552044604
P1000,P1057,-0.02340822943922623,-0.01574656713048096
P1000,P1058,-0.03035510699083569,-0.022370002552044604
P1000,P1059,-0.019070407602216788,-0.01574656713048096
P1000,P1061,-0.05185090351295178,-0.03586249425770535
P1000,P1062,-0.023408229439226116,-0.01574656713048096
P1000,P1063,-0.03035510699083569,-0.022370002552044604
P1000,P1064,-0.019070407602216694,-0.01574656713048096
P1000,P1065,-0.027089761643653877,-0.022370002552044604
P1000,P1066,0.08375774035964416,-0.022370002552044604
P1000,P1067,-0.02340822943922612,-0.01574656713048096
P1000,P1068,-0.02340822943922631,-0.01574656713048096
P1000,P1070,-0.03332716220797572,-0.022370002552044604
P1000,P1071,-0.027089761643653877,-0.01574656713048096
P1000,P1072,-0.02708976164365386,-0.01574656713048096
P1000,P1073,-0.01907040760221679,-0.01574656713048096
P1000,P1074,-0.02708976164365385,-0.01574656713048096
P1000,P1076,-0.03607879968586055,-0.022370002552044604
P1000,P1077,-0.013455079516895715,-0.01574656713048096
P1000,P1078,-0.023408229439226116,-0.01574656713048096
P1000,P1079,-0.03607879968586052,-0.022370002552044604
P1000,P1080,-0.027089761643653877,-0.01574656713048096
P1000,P1081,-0.013455079516895715,-0.01574656713048096
P1000,P1082,-0.027089761643653877,-0.01574656713048096
P1000,P1083,-0.019070407602216597,-0.01574656713048096
P1000,P1086,-0.019070407602216705,-0.01574656713048096
P1000,P1087,-0.019070407602216708,-0.01574656713048096
P1000,P1088,-0.02708976164365387,-0.022370002552044604
P1000,P1089,-0.023408229439226148,-0.01574656713048096
P1000,P1090,-0.023408229439226335,-0.022370002552044604
P1000,P1092,0.10738752267014397,-0.022370002552044604
P1000,P1094,-0.03865741862752822,-0.022370002552044604
P1000,P1097,-0.036078799685860544,-0.022370002552044604
P1000,P1101,0.14447872876615384,-0.022370002552044604
P1000,P1102,-0.03607879968586059,-0.022370002552044604
P1000,P1105,-0.027089761643653898,-0.022370002552044604
P1000,P1106,-0.02340822943922609,-0.01574656713048096
P1000,P1108,-0.038657418627528264,-0.022370002552044604
P1000,P1109,0.14447872876615356,-0.01574656713048096
P1000,P1111,0.4876157095857697,0.5721252724074749
P1000,P1115,-0.033327162207975686,-0.022370002552044604
P1000,P1116,-0.02340822943922612,-0.01574656713048096
P1000,P1117,-0.023408229439226182,-0.01574656713048096
P1000,P1119,-0.019070407602216646,-0.01574656713048096
P1000,P1120,-0.030355106990835608,-0.022370002552044604
P1000,P1122,-0.013455079516895707,-0.01574656713048096
