product1,product2,correlation,Yulephi
P1000,P1001,-0.040164271738447194,-0.021295885499998
P1000,P1005,-0.014819171472698876,-0.009396819714698792
P1000,P1006,-0.01818539692768136,-0.013333333333333334
P1000,P1008,-0.021040146079235503,-0.013333333333333334
P1000,P1011,-0.034166390092138774,-0.01898315991504998
P1000,P1012,-0.028000000000000018,-0.013333333333333334
P1000,P1014,-0.014819171472698876,-0.009396819714698792
P1000,P1017,-0.02357022603955155,-0.013333333333333334
P1000,P1019,-0.02104014607923551,-0.009396819714698792
P1000,P1020,-0.02104014607923552,-0.009396819714698792
P1000,P1021,-0.028000000000000008,-0.013333333333333334
P1000,P1022,-0.0258712718891698,-0.013333333333333334
P1000,P1024,-0.038623869286861054,-0.01898315991504998
P1000,P1026,-0.014819171472698919,-0.013333333333333334
P1000,P1028,-0.030632299972554698,-0.01898315991504998
P1000,P1030,-0.021040146079235485,-0.009396819714698792
P1000,P1031,-0.021040146079235544,-0.009396819714698792
P1000,P1032,-0.02999330581270244,-0.013333333333333334
P1000,P1035,-0.02587127188916976,-0.013333333333333334
P1000,P1037,-0.043115208010929496,-0.01898315991504998
P1000,P1039,-0.010458250331675929,-0.009396819714698792
P1000,P1040,-0.01481917147269889,-0.009396819714698792
P1000,P1042,-0.027999999999999997,-0.01638463841038081
P1000,P1044,-0.023570226039551546,-0.013333333333333334
P1000,P1045,-0.018185396927681338,-0.009396819714698792
P1000,P1047,-0.025871271889169732,-0.01638463841038081
P1000,P1048,-0.02104014607923553,-0.009396819714698792
P1000,P1053,-0.023570226039551532,-0.01898315991504998
P1000,P1055,,-0.009396819714698792
P1000,P1057,-0.029993305812702476,-0.01638463841038081
P1000,P1058,-0.029993305812702507,-0.01638463841038081
P1000,P1059,0.05581879608557809,-0.021295885499998
P1000,P1060,-0.01818539692768129,-0.009396819714698792
P1000,P1061,-0.0210401460792355,-0.009396819714698792
P1000,P1062,-0.02104014607923554,-0.009396819714698792
P1000,P1063,-0.02587127188916981,-0.013333333333333334
P1000,P1065,-0.014819171472698907,-0.009396819714698792
P1000,P1066,0.4269238421593755,0.7047614786024093
P1000,P1067,-0.02104014607923552,-0.009396819714698792
P1000,P1068,0.3582342770241602,0.398692867985933
P1000,P1070,-0.01481917147269892,-0.013333333333333334
P1000,P1072,-0.02799999999999994,-0.013333333333333334
P1000,P1074,-0.018185396927681275,-0.009396819714698792
P1000,P1075,-0.018185396927681393,-0.009396819714698792
P1000,P1078,-0.029993305812702417,-0.01638463841038081
P1000,P1079,-0.025871271889169805,-0.013333333333333334
P1000,P1080,-0.023570226039551563,-0.013333333333333334
P1000,P1083,-0.025871271889169812,-0.013333333333333334
P1000,P1084,-0.018185396927681362,-0.009396819714698792
P1000,P1085,-0.03366902491707169,-0.01638463841038081
P1000,P1087,-0.021040146079235534,-0.009396819714698792
P1000,P1088,-0.03538407156228921,-0.01638463841038081
P1000,P1089,-0.02357022603955156,-0.013333333333333334
P1000,P1090,-0.02800000000000005,-0.013333333333333334
P1000,P1091,-0.03366902491707167,-0.01638463841038081
P1000,P1092,-0.014819171472698916,-0.009396819714698792
P1000,P1093,-0.029993305812702462,-0.013333333333333334
P1000,P1094,-0.023570226039551542,-0.013333333333333334
P1000,P1095,-0.025871271889169833,-0.01638463841038081
P1000,P1096,0.08994439513560613,-0.01638463841038081
P1000,P1098,0.20436922261584706,-0.009396819714698792
P1000,P1099,,-0.009396819714698792
P1000,P1100,-0.025871271889169812,-0.013333333333333334
P1000,P1102,-0.014819171472698902,-0.009396819714698792
P1000,P1104,-0.021040146079235503,-0.009396819714698792
P1000,P1105,-0.025871271889169812,-0.013333333333333334
P1000,P1106,-0.018185396927681372,-0.009396819714698792
P1000,P1107,-0.031876778887743075,-0.01638463841038081
P1000,P1108,-0.02104014607923551,-0.009396819714698792
P1000,P1109,-0.021040146079235534,-0.009396819714698792
P1000,P1110,-0.033669024917071654,-0.01898315991504998
P1000,P1111,-0.01818539692768137,-0.009396819714698792
P1000,P1112,-0.021040146079235482,-0.009396819714698792
P1000,P1113,-0.018185396927681362,-0.009396819714698792
P1000,P1114,-0.029993305812702476,-0.013333333333333334
P1000,P1115,-0.037032803990902086,-0.01638463841038081
P1000,P1116,0.4125714285714267,0.49333333333333335
P1000,P1117,,-0.009396819714698792
P1000,P1119,-0.010458250331675934,-0.013333333333333334
P1000,P1120,0.11885714285714215,-0.01638463841038081
P1000,P1121,-0.018185396927681306,-0.013333333333333334
P1000,P1122,,-0.009396819714698792
P1000,P1124,-0.028,-0.013333333333333334
P1000,P1125,-0.014819171472698905,-0.013333333333333334
P1000,P1126,-0.02104014607923553,-0.009396819714698792
P1000,P1131,-0.014819171472698876,-0.009396819714698792
P1000,P1132,-0.024617210791188556,-0.013333333333333334
P1000,P1134,-0.02104014607923548,-0.009396819714698792
P1000,P1135,-0.025871271889169798,-0.013333333333333334
P1000,P1136,0.4269238421593748,0.49333333333333335
P1000,P1137,-0.0181853969276813,-0.009396819714698792
P1000,P1138,-0.014819171472698924,-0.009396819714698792
P1000,P1139,-0.02104014607923551,-0.013333333333333334
