product1,product2,correlation
P1000,P1001,0.4971936167503717
P1000,P1002,-0.02878730348656112
P1000,P1003,-0.020081929266075823
P1000,P1006,-0.007504809309439499
P1000,P1007,-0.020081929266075823
P1000,P1009,-0.02150957347056326
P1000,P1011,-0.01509433962264149
P1000,P1012,-0.007504809309439477
P1000,P1013,-0.013047486847562273
P1000,P1014,-0.024141106760528292
P1000,P1018,-0.010633259820102606
P1000,P1019,0.5209349824902051
P1000,P1022,-0.007504809309439465
P1000,P1023,-0.015094339622641492
P1000,P1024,-0.0150943396226415
P1000,P1025,-0.013047486847562222
P1000,P1026,-0.015094339622641503
P1000,P1027,-0.022858179532783764
P1000,P1029,-0.01765825387205788
P1000,P1030,-0.02008192926607582
P1000,P1031,-0.007504809309439464
P1000,P1033,-0.016907916618206103
P1000,P1036,-0.015094339622641473
P1000,P1038,-0.01304748684756222
P1000,P1039,-0.018556873603357397
P1000,P1040,-0.016907916618206162
P1000,P1041,0.6653265189264101
P1000,P1042,-0.01690791661820612
P1000,P1043,-0.026547957887251058
P1000,P1044,-0.01304748684756222
P1000,P1045,-0.016907916618206113
P1000,P1048,-0.015094339622641501
P1000,P1049,-0.013047486847562259
P1000,P1050,-0.013047486847562236
P1000,P1053,-0.015094339622641497
P1000,P1054,-0.0150943396226415
P1000,P1056,-0.022858179532783813
P1000,P1057,-0.013047486847562236
P1000,P1058,-0.013047486847562233
P1000,P1059,0.23867924528301826
P1000,P1060,-0.02414110676052831
P1000,P1062,-0.010633259820102619
P1000,P1063,-0.015094339622641473
P1000,P1065,
P1000,P1066,-0.015094339622641503
P1000,P1069,-0.027685906775149288
P1000,P1071,-0.022858179532783816
P1000,P1074,-0.015094339622641501
P1000,P1075,-0.013047486847562217
P1000,P1076,-0.02536842753688158
P1000,P1077,-0.022858179532783785
P1000,P1078,-0.018556873603357407
P1000,P1079,-0.013047486847562222
P1000,P1080,-0.015094339622641494
P1000,P1081,-0.018556873603357418
P1000,P1082,-0.010633259820102617
P1000,P1083,-0.015094339622641527
P1000,P1085,-0.016907916618206186
P1000,P1087,
P1000,P1090,-0.015094339622641471
P1000,P1091,-0.015094339622641497
P1000,P1093,-0.018556873603357407
P1000,P1094,-0.007504809309439564
P1000,P1097,-0.02008192926607582
P1000,P1098,-0.013047486847562226
P1000,P1101,-0.021509573470563353
P1000,P1102,-0.013047486847562212
P1000,P1104,-0.026836129375040586
P1000,P1105,-0.010633259820102634
P1000,P1106,-0.023259400932432988
P1000,P1107,-0.0185568736033574
P1000,P1108,-0.016907916618206054
P1000,P1109,-0.015094339622641482
P1000,P1110,-0.016907916618206103
P1000,P1111,-0.013047486847562259
P1000,P1113,-0.010633259820102632
P1000,P1114,-0.013047486847562222
P1000,P1115,-0.007504809309439572
P1000,P1117,-0.016907916618206023
P1000,P1118,-0.015094339622641506
P1000,P1119,-0.026547957887251058
P1000,P1120,-0.013047486847562215
P1000,P1121,-0.010633259820102632
P1000,P1122,-0.013047486847562219
P1000,P1124,-0.007504809309439493
P1000,P1125,-0.021509573470563374
P1000,P1126,-0.020081929266075826
P1000,P1128,-0.020081929266075823
P1000,P1129,-0.02449706653496363
P1000,P1131,-0.01690791661820607
P1000,P1132,-0.02008192926607582
P1000,P1134,0.17284803404015164
P1000,P1135,-0.0185568736033574
P1000,P1136,-0.018556873603357407
P1000,P1137,0.2105035618966662
P1000,P1138,-0.021509573470563387
P1000,P1139,-0.01304748684756222
P1000,P1140,-0.015094339622641492
P1000,P1142,-0.007504809309439508
P1000,P1143,-0.007504809309439525
P1000,P1144,-0.022858179532783806
P1000,P1145,-0.013047486847562252
P1000,P1147,-0.013047486847562234
P1000,P1151,-0.01855687360335741
P1000,P1152,-0.01304748684756222
P1000,P1153,-0.018556873603357393
P1000,P1155,-0.016907916618206106
P1000,P1157,0.7462264150943402
P1000,P1159,-0.01063325982010264
P1000,P1160,-0.015094339622641511
P1000,P1161,-0.013047486847562238
P1000,P1162,-0.021509573470563374
P1000,P1163,-0.010633259820102638
P1000,P1164,-0.021509573470563346
P1000,P1166,-0.01304748684756222
P1000,P1167,-0.02285817953278377
P1000,P1168,-0.013047486847562222
P1000,P1170,-0.01690791661820604
P1000,P1171,-0.010633259820102634
P1000,P1172,-0.015094339622641454
P1000,P1175,-0.020081929266075826
P1000,P1176,-0.0106332598201026
P1000,P1177,
P1000,P1179,-0.015094339622641501
P1000,P1180,-0.020081929266075823
P1000,P1181,-0.010633259820102535
P1000,P1182,-0.007504809309439538
P1000,P1183,-0.010633259820102626
P1000,P1184,-0.013047486847562248
P1000,P1185,-0.020081929266075826
P1000,P1186,-0.020081929266075826
P1000,P1187,-0.018556873603357425
P1000,P1189,-0.013047486847562224
P1000,P1190,
P1000,P1191,-0.01063325982010263
P1000,P1192,-0.007504809309439514
P1000,P1193,-0.007504809309439569
P1000,P1194,-0.015094339622641522
P1000,P1195,-0.015094339622641522
P1000,P1196,-0.016907916618206117
