product1,product2,correlation
P1001,P1002,-0.016261371850324505
P1001,P1004,-0.019956144669641625
P1001,P1006,0.5202458950403906
P1001,P1009,0.10701448058350845
P1001,P1010,0.12008513212498874
P1001,P1011,0.5202458950403906
P1001,P1014,-0.019956144669641584
P1001,P1017,-0.01147550621098497
P1001,P1018,-0.011475506210984957
P1001,P1019,-0.011475506210984945
P1001,P1021,-0.0258677887322065
P1001,P1023,-0.023089970376272476
P1001,P1024,
P1001,P1026,-0.032921810699588404
P1001,P1031,-0.02839451399999721
P1001,P1032,-0.01626137185032448
P1001,P1033,-0.019956144669641622
P1001,P1034,-0.019956144669641667
P1001,P1035,-0.028394513999997234
P1001,P1036,0.12008513212498864
P1001,P1037,-0.01995614466964165
P1001,P1038,-0.0329218106995884
P1001,P1042,-0.03073236365475104
P1001,P1043,-0.0199561446696416
P1001,P1045,-0.011475506210984967
P1001,P1046,-0.01995614466964168
P1001,P1047,0.5202458950403914
P1001,P1048,-0.011475506210984978
P1001,P1049,-0.016261371850324433
P1001,P1050,-0.032921810699588404
P1001,P1053,0.1200851321249887
P1001,P1054,0.07195111205881098
P1001,P1055,-0.019956144669641615
P1001,P1056,-0.019956144669641632
P1001,P1057,-0.028394513999997283
P1001,P1058,-0.016261371850324433
P1001,P1059,-0.02308997037627252
P1001,P1060,-0.03292181069958841
P1001,P1061,-0.01995614466964163
P1001,P1063,-0.02839451399999722
P1001,P1064,-0.02308997037627252
P1001,P1065,-0.025867788732206503
P1001,P1066,-0.019956144669641632
P1001,P1067,0.09619341563786019
P1001,P1068,-0.032921810699588404
P1001,P1069,-0.02308997037627253
P1001,P1070,0.08699132843850423
P1001,P1071,-0.0329218106995884
P1001,P1072,-0.02308997037627255
P1001,P1073,-0.011475506210984955
P1001,P1074,-0.04109965827401319
P1001,P1075,-0.019956144669641643
P1001,P1076,0.1580219847626155
P1001,P1077,-0.04409930057685828
P1001,P1078,-0.01995614466964164
P1001,P1079,-0.011475506210984945
P1001,P1080,0.15802198476261534
P1001,P1081,-0.0199561446696417
P1001,P1082,-0.023089970376272476
P1001,P1083,-0.02308997037627251
P1001,P1086,-0.03073236365475104
P1001,P1087,-0.028394513999997262
P1001,P1089,-0.03696011683554908
P1001,P1093,0.18875186833369412
P1001,P1094,-0.01995614466964164
P1001,P1097,-0.023089970376272466
P1001,P1099,-0.03499092540543168
P1001,P1100,-0.019956144669641643
P1001,P1101,-0.025867788732206496
P1001,P1102,0.1580219847626151
P1001,P1103,-0.023089970376272525
P1001,P1106,-0.023089970376272525
P1001,P1107,-0.0329218106995884
P1001,P1108,-0.023089970376272542
P1001,P1109,-0.02308997037627248
P1001,P1111,0.2782451901956961
P1001,P1112,-0.0162613718503245
P1001,P1116,-0.023089970376272476
P1001,P1117,-0.019956144669641622
P1001,P1118,-0.019956144669641667
P1001,P1119,-0.030732363654751037
P1001,P1121,-0.02308997037627248
P1001,P1123,-0.01995614466964167
P1001,P1124,-0.011475506210984972
P1001,P1125,0.07900224973598649
P1001,P1128,-0.03292181069958841
P1001,P1130,-0.019956144669641605
P1001,P1131,-0.019956144669641653
P1001,P1132,-0.023089970376272542
P1001,P1133,-0.019956144669641688
P1001,P1134,-0.019956144669641622
P1001,P1135,-0.016261371850324453
P1001,P1137,-0.030732363654751037
P1001,P1138,-0.016261371850324443
P1001,P1140,-0.023089970376272546
P1001,P1141,-0.02586778873220651
P1001,P1142,-0.019956144669641625
P1001,P1144,-0.019956144669641584
P1001,P1145,-0.023089970376272553
P1001,P1146,-0.03073236365475103
P1001,P1148,-0.030732363654751037
P1001,P1149,-0.023089970376272553
P1001,P1150,-0.011475506210984953
P1001,P1151,-0.016261371850324467
P1001,P1154,-0.01626137185032448
P1001,P1155,-0.019956144669641664
P1001,P1156,-0.01995614466964161
P1001,P1157,-0.02308997037627251
P1001,P1158,-0.019956144669641584
P1001,P1159,-0.011475506210984966
P1001,P1160,-0.02839451399999731
P1001,P1161,-0.028394513999997276
P1001,P1162,-0.011475506210984955
P1001,P1166,-0.023089970376272497
P1001,P1171,0.1580219847626153
P1001,P1173,-0.023089970376272452
P1001,P1175,0.4610933341515834
P1001,P1176,-0.011475506210984938
P1001,P1177,0.12008513212498834
P1001,P1179,-0.03292181069958841
P1001,P1180,-0.01995614466964162
P1001,P1182,-0.01147550621098494
P1001,P1183,-0.0329218106995884
P1001,P1186,-0.028394513999997272
P1001,P1189,0.24129812581116872
P1001,P1190,
P1001,P1191,-0.016261371850324433
P1001,P1192,-0.02586778873220651
P1001,P1193,-0.01995614466964168
P1001,P1195,-0.030732363654751037
P1001,P1196,-0.01995614466964168
P1001,P1197,-0.011475506210984957
P1001,P1199,-0.023089970376272462
P1001,P1200,-0.02308997037627256
P1001,P1201,-0.02586778873220654
P1001,P1202,-0.030732363654751037
P1001,P1203,-0.019956144669641688
P1001,P1204,-0.0258677887322065
P1001,P1205,-0.019956144669641622
P1001,P1206,-0.01626137185032448
P1001,P1207,-0.01995614466964164
P1001,P1208,-0.01995614466964167
P1001,P1210,
P1001,P1212,-0.011475506210984938
P1001,P1215,-0.0258677887322065
P1001,P1216,-0.01995614466964165
P1001,P1217,-0.032921810699588404
P1001,P1219,-0.028394513999997276
P1001,P1220,-0.025867788732206513
P1001,P1221,-0.023089970376272556
P1001,P1222,-0.03073236365475104
P1001,P1224,-0.034990925405431667
P1001,P1225,0.09619341563786016
P1001,P1226,-0.025867788732206517
P1001,P1231,-0.023089970376272497
P1001,P1232,-0.023089970376272466
P1001,P1233,-0.03884477215444998
P1001,P1235,-0.01995614466964164
P1001,P1236,-0.01147550621098495
P1001,P1237,-0.011475506210984926
P1001,P1238,0.09619341563786017
P1001,P1239,0.07900224973598631
P1001,P1241,0.18875186833369398
P1001,P1242,0.08699132843850409
P1001,P1243,-0.02839451399999721
P1001,P1244,-0.019956144669641674
P1001,P1245,0.13645258556238976
P1001,P1246,-0.01995614466964161
P1001,P1247,-0.01995614466964166
P1001,P1249,0.10701448058350842
P1001,P1250,-0.016261371850324502
P1001,P1252,-0.019956144669641622
P1001,P1253,-0.019956144669641594
P1001,P1254,-0.0258677887322065
P1001,P1255,-0.023089970376272508
P1001,P1256,-0.028394513999997203
P1001,P1257,-0.01147550621098495
P1001,P1258,-0.011475506210984945
P1001,P1261,-0.019956144669641587
P1001,P1262,-0.019956144669641636
P1001,P1265,0.2935428804853301
P1001,P1266,-0.019956144669641636
P1001,P1267,-0.028394513999997296
P1001,P1268,-0.030732363654751037
P1001,P1269,-0.023089970376272518
P1001,P1270,0.18875186833369398
P1001,P1271,-0.028394513999997286
P1001,P1272,-0.01995614466964161
P1001,P1273,-0.019956144669641622
P1001,P1274,-0.028394513999997203
P1001,P1275,-0.0199561446696416
P1001,P1276,-0.011475506210984978
P1001,P1277,0.31092698287905496
P1001,P1278,-0.01995614466964167
P1001,P1279,-0.023089970376272494
P1001,P1280,-0.019956144669641622
P1001,P1282,-0.023089970376272535
P1001,P1283,-0.025867788732206493
P1001,P1284,-0.019956144669641615
P1001,P1286,-0.028394513999997265
P1001,P1287,-0.016261371850324467
P1001,P1289,0.1580219847626152
P1001,P1290,-0.011475506210984967
P1001,P1291,-0.016261371850324502
P1001,P1292,-0.01147550621098496
P1001,P1294,-0.016261371850324453
P1001,P1295,-0.032921810699588404
P1001,P1298,-0.01995614466964164
P1001,P1299,-0.019956144669641664
P1001,P1301,0.2685647782499747
P1001,P1302,-0.011475506210984972
P1001,P1303,0.15802198476261572
P1001,P1305,-0.01995614466964166
P1001,P1306,-0.01626137185032449
P1001,P1307,-0.030732363654751037
P1001,P1308,-0.028394513999997286
P1001,P1309,-0.023089970376272518
P1001,P1311,0.13645258556238968
P1001,P1313,-0.03696011683554906
P1001,P1314,-0.01995614466964159
P1001,P1315,0.07900224973598641
P1001,P1317,-0.016261371850324453
P1001,P1318,0.1580219847626152
P1001,P1319,-0.016261371850324467
P1001,P1321,-0.019956144669641622
P1001,P1325,-0.019956144669641622
P1001,P1326,-0.02308997037627251
P1001,P1327,-0.01995614466964159
P1001,P1329,-0.031544014893825405
P1001,P1330,-0.019956144669641625
P1001,P1331,-0.023089970376272494
P1001,P1334,0.049936894915108034
P1001,P1336,-0.01995614466964166
P1001,P1337,0.12008513212498859
P1001,P1339,-0.025867788732206506
P1001,P1341,-0.019956144669641608
P1001,P1342,-0.025867788732206496
P1001,P1343,0.09619341563786017
P1001,P1344,-0.0329218106995884
P1001,P1345,-0.016261371850324453
P1001,P1348,-0.011475506210984941
P1001,P1349,-0.016261371850324485
P1001,P1351,-0.01626137185032446
P1001,P1352,-0.0199561446696416
P1001,P1354,-0.011475506210984978
P1001,P1355,0.34856850115866883
P1001,P1356,-0.016261371850324474
P1001,P1357,-0.019956144669641615
P1001,P1358,-0.0199561446696417
P1001,P1359,-0.019956144669641677
P1002,P1004,-0.009857121533596903
P1002,P1006,-0.011405040801909426
P1002,P1009,-0.015179918194340166
P1002,P1010,-0.014025162676394741
P1002,P1011,-0.011405040801909426
P1002,P1014,-0.009857121533596882
P1002,P1017,-0.0056682020126513875
P1002,P1018,-0.005668202012651383
P1002,P1019,-0.005668202012651379
P1002,P1021,-0.012777114094921374
P1002,P1023,-0.01140504080190943
P1002,P1024,
P1002,P1026,-0.016261371850324512
P1002,P1031,-0.01402516267639472
P1002,P1032,-0.008032128514056243
P1002,P1033,-0.009857121533596903
P1002,P1034,-0.009857121533596924
P1002,P1035,-0.014025162676394741
P1002,P1036,-0.014025162676394743
P1002,P1037,-0.009857121533596917
P1002,P1038,-0.01626137185032451
P1002,P1042,-0.015179918194340163
P1002,P1043,-0.009857121533596892
P1002,P1045,-0.005668202012651388
P1002,P1046,-0.009857121533596932
P1002,P1047,-0.011405040801909447
P1002,P1048,-0.005668202012651389
P1002,P1049,-0.008032128514056215
P1002,P1050,-0.016261371850324512
P1002,P1053,-0.014025162676394738
P1002,P1054,-0.01918695451500604
P1002,P1055,-0.009857121533596901
P1002,P1056,-0.009857121533596906
P1002,P1057,-0.014025162676394764
P1002,P1058,-0.008032128514056215
P1002,P1059,-0.01140504080190945
P1002,P1060,-0.01626137185032451
P1002,P1061,-0.009857121533596908
P1002,P1063,-0.014025162676394731
P1002,P1064,-0.011405040801909447
