product1,product2,correlation
P1002,P1003,-0.007648309384655172
P1002,P1004,-0.015384615384615401
P1002,P1005,-0.007648309384655193
P1002,P1006,-0.02047037412216937
P1002,P1007,-0.01891511969643827
P1002,P1008,-0.015384615384615458
P1002,P1010,-0.015384615384615396
P1002,P1012,-0.020470374122169486
P1002,P1013,-0.013297919370836879
P1002,P1015,-0.007648309384655191
P1002,P1016,-0.01723369655646449
P1002,P1017,0.5585487796191951
P1002,P1018,-0.010836965077746678
P1002,P1019,-0.02047037412216934
P1002,P1020,-0.0132979193708369
P1002,P1021,-0.015384615384615375
P1002,P1022,-0.01329791937083689
P1002,P1023,0.3491591664740728
P1002,P1024,-0.015384615384615441
P1002,P1025,-0.020470374122169514
P1002,P1026,-0.02192645048267573
P1002,P1028,-0.015384615384615401
P1002,P1029,-0.015384615384615408
P1002,P1030,-0.023302069121418547
P1002,P1031,-0.015384615384615384
P1002,P1032,-0.029351975428213554
P1002,P1033,-0.015384615384615441
P1002,P1034,-0.007648309384655193
P1002,P1035,-0.01723369655646446
P1002,P1036,-0.01083696507774667
P1002,P1037,-0.021926450482675722
P1002,P1038,-0.025863030005593556
P1002,P1039,-0.020470374122169416
P1002,P1040,-0.01891511969643826
P1002,P1041,-0.018915119696438266
P1002,P1042,-0.017233696556464492
P1002,P1044,-0.010836965077746655
P1002,P1046,-0.013297919370836901
P1002,P1047,-0.017233696556464492
P1002,P1048,-0.013297919370836886
P1002,P1049,-0.010836965077746669
P1002,P1050,-0.02047037412216941
P1002,P1051,0.11508286214498048
P1002,P1052,-0.010836965077746698
P1002,P1053,-0.02461084149474261
P1002,P1054,
P1002,P1055,-0.013297919370836908
P1002,P1057,0.34678288248789496
P1002,P1060,-0.013297919370836917
P1002,P1062,-0.018915119696438266
P1002,P1063,-0.015384615384615417
P1002,P1065,
P1002,P1067,-0.010836965077746653
P1002,P1068,-0.018915119696438255
P1002,P1071,-0.01891511969643827
P1002,P1074,-0.013297919370836865
P1002,P1075,0.23846153846153803
P1002,P1076,-0.013297919370836879
P1002,P1077,0.2792563067875758
P1002,P1078,-0.015384615384615443
P1002,P1079,-0.010836965077746693
P1002,P1080,-0.015384615384615472
P1002,P1083,-0.007648309384655214
P1002,P1084,-0.013297919370836898
P1002,P1085,-0.01329791937083691
P1002,P1086,-0.0219264504826758
P1002,P1087,-0.015384615384615373
P1002,P1090,-0.013297919370836903
P1002,P1091,-0.010836965077746726
P1002,P1092,-0.010836965077746683
P1002,P1093,-0.015384615384615436
P1002,P1094,-0.020470374122169344
P1002,P1095,-0.013297919370836908
P1002,P1096,-0.021926450482675736
P1002,P1098,-0.007648309384655185
P1002,P1099,-0.013297919370836877
P1002,P1100,-0.027066598098038245
P1002,P1101,-0.010836965077746669
P1002,P1103,0.12931515002796845
P1002,P1104,-0.02192645048267574
P1002,P1105,-0.017233696556464485
P1002,P1107,-0.010836965077746646
P1002,P1108,-0.013297919370836894
P1002,P1110,-0.018915119696438266
P1002,P1111,-0.020470374122169385
P1002,P1112,-0.015384615384615448
P1002,P1113,-0.020470374122169455
P1002,P1114,-0.018915119696438266
P1002,P1116,-0.013297919370836875
P1002,P1118,-0.018915119696438266
P1002,P1123,0.4893434515497909
P1002,P1124,-0.013297919370836865
P1002,P1125,0.18915119696438354
P1002,P1126,-0.01538461538461536
P1002,P1128,0.23846153846153767
P1002,P1130,
P1002,P1132,-0.015384615384615392
P1002,P1134,-0.013297919370836917
P1002,P1135,-0.015384615384615476
P1002,P1136,-0.015384615384615405
P1002,P1139,-0.017233696556464485
P1002,P1140,-0.013297919370836906
P1002,P1142,-0.007648309384655164
P1002,P1143,-0.010836965077746728
P1002,P1145,
P1002,P1146,-0.013297919370836908
P1002,P1148,-0.013297919370836877
P1002,P1150,-0.021926450482675715
P1002,P1152,-0.013297919370836858
P1002,P1153,-0.01083696507774668
P1002,P1154,-0.027066598098038228
P1002,P1155,-0.01538461538461538
P1002,P1156,-0.015384615384615432
P1002,P1157,-0.015384615384615387
P1002,P1158,0.3467828824878952
P1002,P1162,-0.015384615384615403
P1002,P1163,-0.017233696556464496
P1002,P1164,-0.015384615384615446
P1002,P1165,-0.020470374122169475
P1002,P1166,-0.018915119696438266
P1002,P1167,-0.017233696556464485
P1002,P1169,-0.01538461538461539
P1002,P1170,0.32140686080041975
P1002,P1171,-0.020470374122169455
P1002,P1173,0.27925630678757574
P1002,P1174,0.21025109798886732
