product1,product2,correlation
P1000,P1001,-0.015684679924782757
P1000,P1002,-0.012759143607802028
P1000,P1003,-0.012759143607802
P1000,P1004,-0.008988968316207734
P1000,P1005,-0.011029411764705907
P1000,P1006,-0.012759143607801995
P1000,P1008,-0.01817881366751489
P1000,P1009,-0.012759143607801983
P1000,P1010,-0.008988968316207716
P1000,P1011,
P1000,P1013,-0.012759143607802
P1000,P1014,-0.014291548761875725
P1000,P1015,-0.011029411764705904
P1000,P1016,-0.012759143607802021
P1000,P1017,0.16660885049721388
P1000,P1018,-0.018178813667514965
P1000,P1019,-0.01568467992478275
P1000,P1020,-0.01275914360780203
P1000,P1021,0.2052920919369072
P1000,P1022,-0.011029411764705897
P1000,P1024,-0.008988968316207732
P1000,P1026,-0.015684679924782764
P1000,P1027,-0.006344551017086676
P1000,P1028,-0.008988968316207813
P1000,P1029,
P1000,P1031,-0.011029411764705899
P1000,P1032,-0.01275914360780201
P1000,P1035,-0.012759143607802031
P1000,P1036,-0.008988968316207732
P1000,P1037,-0.006344551017086673
P1000,P1038,-0.015684679924782733
P1000,P1039,-0.014291548761875768
P1000,P1040,-0.0089889683162078
P1000,P1041,-0.0063445510170866875
P1000,P1042,-0.006344551017086671
P1000,P1043,-0.012759143607801993
P1000,P1044,-0.016972968231004127
P1000,P1046,-0.012759143607801983
P1000,P1047,-0.011029411764705904
P1000,P1048,-0.01102941176470591
P1000,P1049,-0.014291548761875772
P1000,P1050,0.205292091936907
P1000,P1054,-0.015684679924782757
P1000,P1056,-0.012759143607802042
P1000,P1057,-0.01102941176470591
P1000,P1058,-0.012759143607801999
P1000,P1059,-0.015684679924782747
P1000,P1060,-0.011029411764705893
P1000,P1061,
P1000,P1062,-0.008988968316207725
P1000,P1063,-0.008988968316207737
P1000,P1064,-0.011029411764705904
P1000,P1065,-0.008988968316207732
P1000,P1066,-0.01568467992478274
P1000,P1067,-0.01275914360780202
P1000,P1068,-0.011029411764705899
P1000,P1069,-0.01931775313083493
P1000,P1070,-0.012759143607801976
P1000,P1071,-0.02040108373435275
P1000,P1074,-0.016972968231004137
P1000,P1075,-0.008988968316207735
P1000,P1076,-0.016211125135575016
P1000,P1077,-0.012759143607801992
P1000,P1079,-0.012759143607802056
P1000,P1081,-0.012759143607801976
P1000,P1082,0.190120092939427
P1000,P1084,-0.012759143607802038
P1000,P1088,-0.012759143607802007
P1000,P1089,-0.008988968316207728
P1000,P1090,-0.01568467992478275
P1000,P1091,-0.008988968316207725
P1000,P1092,-0.011029411764705906
P1000,P1093,-0.016972968231004155
P1000,P1095,-0.018178813667514917
P1000,P1096,-0.008988968316207789
P1000,P1097,-0.012759143607802002
P1000,P1098,-0.015684679924782754
P1000,P1099,0.22394237448162013
P1000,P1101,-0.006344551017086694
P1000,P1102,-0.011029411764705913
P1000,P1103,-0.01568467992478274
P1000,P1104,-0.006344551017086703
P1000,P1106,-0.015684679924782747
P1000,P1108,-0.015684679924782757
P1000,P1109,-0.020401083734352746
P1000,P1111,-0.014291548761875772
P1000,P1112,-0.016972968231004137
P1000,P1114,-0.015684679924782747
P1000,P1115,0.1374358757311619
P1000,P1117,-0.012759143607802005
P1000,P1118,-0.012759143607802054
P1000,P1119,-0.00898896831620773
P1000,P1121,-0.006344551017086698
P1000,P1122,-0.012759143607802
P1000,P1123,-0.015684679924782736
P1000,P1125,-0.016972968231004134
P1000,P1127,-0.008988968316207725
P1000,P1128,
P1000,P1129,-0.019317753130834975
P1000,P1130,-0.008988968316207747
P1000,P1131,-0.024525880923190614
P1000,P1132,-0.0063445510170866875
P1000,P1134,-0.012759143607801997
P1000,P1136,-0.011029411764705913
P1000,P1137,-0.012759143607802018
P1000,P1138,-0.01568467992478277
P1000,P1139,-0.012759143607802052
P1000,P1140,-0.006344551017086685
P1000,P1141,
P1000,P1142,-0.02267633463952497
P1000,P1143,-0.018178813667514986
P1000,P1144,-0.006344551017086702
P1000,P1145,-0.014291548761875756
P1000,P1147,
P1000,P1149,-0.02522522977486164
P1000,P1151,-0.014291548761875744
P1000,P1152,-0.015684679924782768
P1000,P1157,-0.016972968231004148
P1000,P1158,-0.011029411764705914
P1000,P1159,-0.019317753130834933
P1000,P1160,-0.023393607868143443
P1000,P1163,0.3374331193007961
P1000,P1164,-0.011029411764705913
P1000,P1165,-0.01697296823100414
P1000,P1168,-0.020401083734352746
P1000,P1169,-0.015684679924782736
P1000,P1170,-0.012759143607801999
P1000,P1171,0.2796378974043284
P1000,P1172,-0.011029411764705925
P1000,P1173,-0.012759143607802009
P1000,P1174,-0.012759143607801976
P1000,P1175,-0.012759143607802009
P1000,P1176,-0.016972968231004148
P1000,P1177,-0.008988968316207725
P1000,P1178,-0.015684679924782726
P1000,P1179,-0.01697296823100415
P1000,P1180,-0.016972968231004158
P1000,P1181,-0.016972968231004155
P1000,P1182,-0.014291548761875768
P1000,P1183,-0.012759143607802007
P1000,P1185,-0.012759143607801999
P1000,P1186,-0.008988968316207767
P1000,P1187,-0.018178813667515
P1000,P1188,-0.014291548761875758
P1000,P1190,-0.01817881366751499
P1000,P1192,-0.01931775313083494
P1000,P1193,-0.008988968316207808
P1000,P1194,-0.02143732314281361
P1000,P1197,-0.006344551017086696
P1000,P1198,-0.008988968316207721
P1000,P1199,
P1000,P1200,0.22394237448162024
P1000,P1201,-0.011029411764705897
P1000,P1202,-0.008988968316207739
P1000,P1203,-0.018178813667514948
P1000,P1204,-0.008988968316207747
P1000,P1205,-0.02986245179179376
P1000,P1206,-0.01492549753604584
P1000,P1207,-0.015684679924782754
P1000,P1209,-0.008988968316207746
P1000,P1211,-0.016972968231004127
P1000,P1212,
P1000,P1213,-0.015684679924782743
P1000,P1214,-0.012759143607802038
P1000,P1215,-0.011029411764705914
P1000,P1216,-0.008988968316207718
P1000,P1217,-0.022433080981978264
P1000,P1219,-0.006344551017086695
P1000,P1220,-0.014291548761875737
P1000,P1221,-0.012759143607802002
P1000,P1222,-0.011029411764705913
P1000,P1223,-0.012759143607802004
P1000,P1225,-0.012759143607802038
P1000,P1226,-0.011029411764705925
P1000,P1227,-0.01275914360780199
P1000,P1228,-0.006344551017086671
P1000,P1229,-0.016972968231004158
P1000,P1230,0.24772017853918024
P1000,P1232,0.1774371398684099
P1000,P1233,-0.006344551017086671
P1000,P1235,-0.006344551017086677
P1000,P1237,-0.0063445510170866744
P1000,P1239,-0.01697296823100415
P1000,P1240,-0.012759143607802002
P1000,P1241,0.3259803921568626
P1000,P1242,-0.00898896831620777
P1000,P1244,-0.02954371586052147
P1000,P1245,-0.01429154876187577
P1000,P1246,-0.01817881366751498
P1000,P1247,-0.012759143607802004
P1000,P1248,-0.012759143607802012
P1000,P1249,-0.02040108373435276
P1000,P1251,-0.011029411764705906
P1000,P1252,0.2052920919369069
P1000,P1254,-0.014291548761875753
P1000,P1255,-0.008988968316207728
P1000,P1256,-0.012759143607801995
P1000,P1257,0.2239423744816205
P1000,P1258,-0.012759143607801997
P1000,P1260,0.2637674207280184
P1000,P1262,-0.006344551017086706
P1000,P1263,-0.008988968316207756
P1000,P1264,0.13493560796306023
P1000,P1266,-0.006344551017086671
P1000,P1268,
P1000,P1269,-0.012759143607802007
P1000,P1271,-0.01817881366751497
P1000,P1272,-0.012759143607802005
P1000,P1273,0.2796378974043277
P1000,P1274,-0.01429154876187577
P1000,P1275,-0.016972968231004148
P1000,P1277,-0.011029411764705914
P1000,P1278,0.3374331193007968
P1000,P1281,
P1000,P1282,-0.015684679924782754
P1000,P1284,-0.011029411764705906
P1000,P1286,-0.02243308098197826
P1000,P1287,-0.016972968231004144
P1000,P1288,
P1000,P1289,-0.011029411764705907
P1000,P1291,-0.012759143607802007
P1000,P1292,-0.015684679924782726
P1000,P1293,-0.0089889683162078
P1000,P1294,-0.006344551017086682
P1000,P1295,-0.014291548761875746
P1000,P1296,-0.01275914360780204
P1000,P1297,-0.015684679924782736
P1000,P1299,-0.006344551017086686
P1000,P1300,-0.00898896831620778
P1000,P1301,-0.012759143607802009
P1000,P1302,-0.024323156800208315
P1000,P1303,-0.012759143607801993
P1000,P1304,-0.018178813667514955
P1000,P1305,-0.019317753130834964
P1000,P1306,-0.016972968231004155
P1000,P1307,-0.012759143607802037
P1000,P1308,
P1000,P1309,-0.012759143607802
P1000,P1310,-0.008988968316207742
P1000,P1314,-0.01275914360780198
P1000,P1315,-0.01817881366751495
P1000,P1316,-0.012759143607801986
P1000,P1317,-0.012759143607801993
P1000,P1319,0.5720349384164581
P1000,P1320,0.2796378974043283
P1000,P1321,-0.01817881366751498
P1000,P1324,-0.006344551017086682
P1000,P1325,-0.008988968316207747
P1000,P1328,-0.011029411764705907
P1000,P1329,-0.012759143607802064
P1000,P1330,0.15720703638063385
P1000,P1332,0.22394237448162074
P1000,P1333,-0.01275914360780199
P1000,P1334,-0.011029411764705907
P1000,P1336,0.2796378974043283
P1000,P1338,-0.012759143607802044
P1000,P1339,-0.01102941176470591
P1000,P1340,-0.012759143607802004
P1000,P1341,-0.02040108373435275
P1000,P1342,-0.00634455101708669
P1000,P1345,-0.011029411764705913
P1000,P1346,-0.01568467992478274
P1000,P1347,-0.011029411764705907
P1000,P1348,-0.012759143607802009
P1000,P1349,-0.01275914360780201
P1000,P1351,-0.011029411764705907
P1000,P1352,-0.012759143607801992
P1000,P1353,-0.008988968316207737
P1000,P1354,-0.012759143607801997
P1000,P1355,-0.021437323142813595
P1000,P1356,-0.008988968316207739
P1000,P1357,-0.008988968316207734
P1000,P1358,-0.012759143607802014
P1000,P1359,-0.014291548761875744
P1001,P1002,-0.01814449291331263
P1001,P1003,-0.018144492913312545
P1001,P1004,-0.01278301090769833
P1001,P1005,-0.015684679924782764
P1001,P1006,-0.018144492913312563
P1001,P1008,-0.02585168455670947
P1001,P1009,-0.018144492913312524
P1001,P1010,-0.012783010907698313
P1001,P1011,
P1001,P1013,-0.018144492913312542
P1001,P1014,-0.02032369202832308
P1001,P1015,-0.01568467992478276
P1001,P1016,-0.01814449291331259
P1001,P1017,-0.0290119251432759
P1001,P1018,-0.025851684556709567
P1001,P1019,-0.022304832713754708
P1001,P1020,-0.0181444929133126
P1001,P1021,-0.02413687871629709
P1001,P1022,-0.015684679924782754
P1001,P1024,-0.012783010907698312
P1001,P1026,-0.022304832713754726
P1001,P1027,-0.009022444178564303
P1001,P1028,-0.012783010907698436
P1001,P1029,
P1001,P1031,-0.015684679924782754
P1001,P1032,0.18976115505172733
P1001,P1035,-0.018144492913312597
P1001,P1036,-0.012783010907698327
P1001,P1037,-0.009022444178564312
P1001,P1038,0.14807930607187128
P1001,P1039,-0.020323692028323154
P1001,P1040,-0.012783010907698414
P1001,P1041,-0.009022444178564322
P1001,P1042,-0.009022444178564307
P1001,P1043,-0.018144492913312573
P1001,P1044,-0.02413687871629705
P1001,P1046,-0.01814449291331252
P1001,P1047,-0.01568467992478276
P1001,P1048,-0.01568467992478277
P1001,P1049,-0.020323692028323116
P1001,P1050,-0.024136878716297095
P1001,P1054,0.14807930607187153
P1001,P1056,-0.018144492913312618
P1001,P1057,-0.01568467992478277
P1001,P1058,-0.018144492913312577
P1001,P1059,-0.02230483271375469
P1001,P1060,-0.015684679924782747
P1001,P1061,
P1001,P1062,-0.012783010907698327
P1001,P1063,-0.01278301090769832
P1001,P1064,-0.015684679924782764
P1001,P1065,-0.012783010907698315
P1001,P1066,-0.022304832713754684
P1001,P1067,-0.01814449291331259
P1001,P1068,-0.01568467992478275
P1001,P1069,-0.027471344908229094
P1001,P1070,-0.01814449291331251
P1001,P1071,-0.02901192514327597
P1001,P1074,-0.024136878716297074
P1001,P1075,-0.012783010907698341
P1001,P1076,0.10902374292481219
P1001,P1077,-0.01814449291331257
P1001,P1079,-0.018144492913312636
P1001,P1081,-0.01814449291331251
P1001,P1082,-0.025851684556709616
P1001,P1084,-0.01814449291331261
P1001,P1088,-0.018144492913312566
P1001,P1089,-0.01278301090769833
P1001,P1090,-0.022304832713754705
P1001,P1091,-0.012783010907698332
P1001,P1092,-0.015684679924782768
P1001,P1093,-0.024136878716297078
P1001,P1095,-0.025851684556709494
P1001,P1096,-0.012783010907698402
P1001,P1097,-0.018144492913312545
P1001,P1098,-0.022304832713754698
P1001,P1099,-0.02230483271375468
P1001,P1101,-0.009022444178564333
P1001,P1102,-0.01568467992478277
P1001,P1103,-0.022304832713754694
P1001,P1104,-0.009022444178564345
P1001,P1106,-0.022304832713754705
P1001,P1108,-0.022304832713754715
P1001,P1109,-0.029011925143275902
P1001,P1111,-0.020323692028323116
P1001,P1112,-0.024136878716297067
P1001,P1114,-0.022304832713754705
P1001,P1115,0.08300257489828716
P1001,P1117,-0.01814449291331258
P1001,P1118,-0.018144492913312632
P1001,P1119,-0.01278301090769833
P1001,P1121,-0.009022444178564338
P1001,P1122,-0.01814449291331258
P1001,P1123,-0.022304832713754677
P1001,P1125,-0.024136878716297074
P1001,P1127,-0.012783010907698301
P1001,P1128,
P1001,P1129,0.11242902267997523
P1001,P1130,-0.012783010907698355
P1001,P1131,0.16494248945785162
P1001,P1132,-0.009022444178564331
P1001,P1134,0.18976115505172703
P1001,P1136,-0.01568467992478277
P1001,P1137,-0.018144492913312597
P1001,P1138,0.14807930607187164
P1001,P1139,-0.018144492913312625
P1001,P1140,-0.009022444178564328
P1001,P1141,
P1001,P1142,-0.03224750859573128
P1001,P1143,-0.025851684556709588
P1001,P1144,-0.009022444178564341
P1001,P1145,-0.02032369202832313
P1001,P1147,
P1001,P1149,-0.035872235391000915
P1001,P1151,-0.020323692028323126
P1001,P1152,0.1480793060718719
P1001,P1157,-0.0241368787162971
P1001,P1158,0.22394237448162066
P1001,P1159,0.11242902267997551
P1001,P1160,-0.03326752682059222
P1001,P1163,-0.024772685652156404
P1001,P1164,-0.015684679924782778
P1001,P1165,-0.024136878716297078
P1001,P1168,-0.029011925143275927
P1001,P1169,-0.022304832713754694
P1001,P1170,-0.018144492913312552
P1001,P1171,-0.018144492913312608
P1001,P1172,-0.015684679924782792
P1001,P1173,-0.018144492913312552
P1001,P1174,0.18976115505172717
P1001,P1175,-0.018144492913312583
P1001,P1176,-0.02413687871629708
P1001,P1177,-0.012783010907698301
P1001,P1178,-0.022304832713754663
P1001,P1179,-0.024136878716297088
P1001,P1180,0.13390220811660028
P1001,P1181,-0.024136878716297105
P1001,P1182,-0.020323692028323122
P1001,P1183,-0.018144492913312594
P1001,P1185,-0.01814449291331257
P1001,P1186,-0.012783010907698376
P1001,P1187,-0.025851684556709657
P1001,P1188,-0.020323692028323095
P1001,P1190,-0.025851684556709602
P1001,P1192,0.11242902267997512
P1001,P1193,-0.012783010907698438
P1001,P1194,0.09653753713453458
P1001,P1197,-0.009022444178564345
