product1,product2,correlation
P1000,P1001,-0.023408229439226106
P1000,P1004,-0.02340822943922613
P1000,P1005,-0.03445119622910269
P1000,P1006,-0.023408229439226103
P1000,P1008,-0.027089761643653856
P1000,P1011,-0.023408229439226148
P1000,P1015,-0.01345507951689572
P1000,P1016,0.14447872876615409
P1000,P1019,0.3719307566454805
P1000,P1020,-0.038657418627528216
P1000,P1022,-0.019070407602216594
P1000,P1023,-0.01345507951689571
P1000,P1024,-0.03607879968586055
P1000,P1026,-0.03332716220797574
P1000,P1029,0.05309094250749965
P1000,P1032,-0.023408229439226123
P1000,P1034,-0.0190704076022166
P1000,P1036,-0.027089761643653863
P1000,P1040,-0.03035510699083576
P1000,P1041,-0.019070407602216673
P1000,P1042,-0.023408229439226123
P1000,P1043,-0.019070407602216646
P1000,P1044,-0.01907040760221678
P1000,P1047,-0.030355106990835705
P1000,P1049,-0.013455079516895747
P1000,P1050,0.12344410176273198
P1000,P1051,-0.01345507951689575
P1000,P1054,-0.023408229439226217
P1000,P1057,-0.02340822943922623
P1000,P1058,-0.03035510699083569
P1000,P1059,-0.019070407602216788
P1000,P1061,-0.05185090351295178
P1000,P1062,-0.023408229439226116
P1000,P1063,-0.03035510699083569
P1000,P1064,-0.019070407602216694
P1000,P1065,-0.027089761643653877
P1000,P1066,0.08375774035964416
P1000,P1067,-0.02340822943922612
P1000,P1068,-0.02340822943922631
P1000,P1070,-0.03332716220797572
P1000,P1071,-0.027089761643653877
P1000,P1072,-0.02708976164365386
P1000,P1073,-0.01907040760221679
P1000,P1074,-0.02708976164365385
P1000,P1076,-0.03607879968586055
P1000,P1077,-0.013455079516895715
P1000,P1078,-0.023408229439226116
P1000,P1079,-0.03607879968586052
P1000,P1080,-0.027089761643653877
P1000,P1081,-0.013455079516895715
P1000,P1082,-0.027089761643653877
P1000,P1083,-0.019070407602216597
P1000,P1086,-0.019070407602216705
P1000,P1087,-0.019070407602216708
P1000,P1088,-0.02708976164365387
P1000,P1089,-0.023408229439226148
P1000,P1090,-0.023408229439226335
P1000,P1092,0.10738752267014397
P1000,P1094,-0.03865741862752822
P1000,P1097,-0.036078799685860544
P1000,P1101,0.14447872876615384
P1000,P1102,-0.03607879968586059
P1000,P1105,-0.027089761643653898
P1000,P1106,-0.02340822943922609
P1000,P1108,-0.038657418627528264
P1000,P1109,0.14447872876615356
P1000,P1111,0.4876157095857697
P1000,P1115,-0.033327162207975686
P1000,P1116,-0.02340822943922612
P1000,P1117,-0.023408229439226182
P1000,P1119,-0.019070407602216646
P1000,P1120,-0.030355106990835608
P1000,P1122,-0.013455079516895707
P1000,P1124,-0.023408229439226116
P1000,P1126,-0.03035510699083575
P1000,P1127,-0.023408229439226127
P1000,P1128,-0.04984844824355665
P1000,P1129,-0.027089761643653863
P1000,P1130,-0.01907040760221665
P1000,P1131,-0.03607879968586059
P1000,P1132,-0.019070407602216625
P1000,P1135,-0.033327162207975713
P1000,P1137,-0.0386574186275282
P1000,P1138,-0.01345507951689571
P1000,P1139,-0.02708976164365388
P1000,P1141,-0.02708976164365386
P1000,P1142,-0.027089761643653863
P1000,P1143,-0.0190704076022167
P1000,P1144,-0.019070407602216694
P1000,P1145,-0.038657418627528244
P1000,P1149,-0.0333271622079756
P1000,P1150,-0.02340822943922612
P1000,P1151,-0.03607879968586061
P1000,P1153,-0.03332716220797572
P1000,P1155,-0.03035510699083575
P1000,P1156,-0.019070407602216642
P1000,P1157,0.1444787287661534
P1000,P1162,-0.033327162207975734
P1000,P1163,0.1742612636031275
P1000,P1165,-0.01907040760221669
P1000,P1166,
P1000,P1167,-0.019070407602216722
P1000,P1170,-0.023408229439226127
P1000,P1171,-0.027089761643653863
P1000,P1173,-0.04109589041095871
P1000,P1174,-0.01907040760221659
P1000,P1176,-0.02340822943922613
P1000,P1177,-0.04109589041095868
P1000,P1181,-0.02340822943922613
P1000,P1182,-0.027089761643653888
P1000,P1184,-0.03332716220797564
P1000,P1185,-0.04778184825674961
P1000,P1186,-0.02340822943922611
P1000,P1187,-0.019070407602216597
P1000,P1189,-0.01907040760221664
P1000,P1190,-0.03332716220797568
P1000,P1191,-0.02708976164365385
P1000,P1192,-0.023408229439226175
P1000,P1193,0.48761570958577016
P1000,P1194,-0.043418113589360936
P1000,P1195,-0.02708976164365385
P1000,P1196,-0.019070407602216736
P1000,P1197,-0.02708976164365388
P1000,P1198,
P1000,P1202,-0.03607879968586057
P1000,P1203,-0.027089761643653863
P1000,P1204,-0.023408229439226106
P1000,P1205,-0.01907040760221659
P1000,P1208,-0.019070407602216625
P1000,P1209,-0.019070407602216635
P1000,P1211,-0.023408229439226165
P1000,P1212,
P1000,P1213,-0.02340822943922612
P1000,P1214,-0.0234082294392261
P1000,P1215,-0.027089761643653898
P1000,P1216,-0.013455079516895743
P1000,P1218,-0.033327162207975644
P1000,P1219,-0.023408229439226096
P1000,P1221,-0.027089761643653863
P1000,P1222,-0.0234082294392262
P1000,P1223,-0.019070407602216805
P1000,P1225,-0.02340822943922612
P1000,P1226,-0.02708976164365392
P1000,P1227,0.10738752267014394
P1000,P1229,-0.023408229439226106
P1000,P1230,-0.0360787996858605
P1000,P1231,-0.027089761643653884
P1000,P1232,-0.038657418627528264
P1000,P1233,-0.023408229439226103
P1000,P1234,-0.02340822943922611
P1000,P1235,-0.023408229439226214
P1000,P1236,-0.027089761643653894
P1000,P1238,-0.04109589041095876
P1000,P1240,-0.019070407602216663
P1000,P1242,-0.02708976164365388
P1000,P1243,-0.013455079516895733
P1000,P1244,-0.013455079516895755
P1000,P1249,-0.03035510699083571
P1000,P1250,-0.023408229439226266
P1000,P1251,-0.013455079516895736
P1000,P1253,-0.013455079516895691
P1000,P1255,-0.038657418627528306
P1000,P1256,0.43104251926986764
P1000,P1257,-0.0234082294392261
P1000,P1258,0.07458143074581429
P1000,P1261,-0.030355106990835715
P1000,P1262,-0.02340822943922624
P1000,P1264,0.22248808869252637
P1000,P1265,0.09449209441534899
P1000,P1267,0.3719307566454807
P1000,P1268,-0.01907040760221673
P1000,P1271,-0.01345507951689572
P1000,P1272,-0.013455079516895715
P1000,P1274,-0.027089761643653877
P1000,P1276,-0.023408229439226116
P1000,P1279,-0.023408229439226214
P1000,P1281,-0.013455079516895698
P1000,P1282,-0.03865741862752837
P1000,P1283,-0.027089761643653877
P1000,P1285,-0.03445119622910273
P1000,P1287,0.12344410176273202
P1000,P1288,-0.023408229439226214
P1000,P1289,-0.041095890410958624
P1000,P1290,0.277243310516299
P1000,P1292,-0.027089761643653898
P1000,P1296,-0.036078799685860564
P1000,P1298,0.30593607305936066
P1000,P1299,-0.02708976164365389
P1000,P1300,-0.013455079516895703
P1000,P1302,
P1000,P1303,-0.013455079516895703
P1000,P1305,-0.02340822943922631
P1000,P1306,-0.023408229439226196
P1000,P1308,-0.023408229439226123
P1000,P1310,-0.03607879968586058
P1000,P1312,-0.019070407602216698
P1000,P1314,-0.03332716220797575
P1000,P1316,-0.02708976164365391
P1000,P1318,-0.01907040760221659
P1000,P1319,-0.02340822943922631
P1000,P1321,-0.023408229439226085
P1000,P1322,-0.027089761643653856
P1000,P1324,-0.023408229439226186
P1000,P1326,0.14447872876615403
P1000,P1327,-0.02708976164365386
P1000,P1328,-0.038657418627528244
P1000,P1329,-0.023408229439226227
P1000,P1330,0.32740693491112893
P1000,P1331,-0.038657418627528244
P1000,P1332,-0.02708976164365394
P1000,P1333,-0.019070407602216597
P1000,P1334,-0.02340822943922612
P1000,P1335,-0.03865741862752821
P1000,P1337,-0.027089761643653898
P1000,P1340,-0.027089761643653888
P1000,P1341,-0.0270897616436539
P1000,P1345,-0.02340822943922625
P1000,P1348,-0.02340822943922611
P1000,P1351,-0.027089761643653894
P1000,P1352,-0.023408229439226318
P1000,P1353,-0.02340822943922611
P1000,P1354,-0.019070407602216687
P1000,P1355,-0.013455079516895707
P1000,P1356,
P1000,P1357,0.2224880886925266
P1000,P1358,-0.027089761643653863
P1000,P1359,-0.019070407602216708
P1001,P1004,-0.013333333333333414
P1001,P1005,-0.0196234099741415
P1001,P1006,-0.013333333333333378
P1001,P1008,-0.015430334996209176
P1001,P1011,-0.01333333333333342
P1001,P1015,-0.007664016652393489
P1001,P1016,-0.015430334996209183
P1001,P1019,-0.013333333333333372
P1001,P1020,-0.022019275302527244
P1001,P1022,-0.010862508931871325
P1001,P1023,-0.0076640166523934804
P1001,P1024,-0.020550493309503617
P1001,P1026,-0.018983159915050025
P1001,P1029,0.14515494772048576
P1001,P1032,0.32444444444444603
P1001,P1034,-0.010862508931871325
P1001,P1036,-0.015430334996209187
P1001,P1040,-0.017290276521281095
P1001,P1041,-0.010862508931871387
P1001,P1042,-0.013333333333333388
P1001,P1043,-0.010862508931871382
P1001,P1044,-0.01086250893187147
P1001,P1047,-0.017290276521281164
P1001,P1049,-0.0076640166523935
P1001,P1050,-0.017290276521281046
P1001,P1051,-0.007664016652393504
P1001,P1054,-0.013333333333333438
P1001,P1057,-0.013333333333333449
P1001,P1058,-0.01729027652128112
P1001,P1059,-0.010862508931871469
P1001,P1061,-0.029534287587517357
P1001,P1062,-0.013333333333333381
P1001,P1063,-0.01729027652128109
P1001,P1064,-0.010862508931871427
P1001,P1065,-0.015430334996209206
P1001,P1066,-0.022019275302527307
P1001,P1067,-0.013333333333333397
P1001,P1068,-0.013333333333333476
P1001,P1070,-0.018983159915049966
P1001,P1071,-0.01543033499620917
