product1,product2,correlation
P1000,P1002,-0.021801243246984903
P1000,P1003,-0.014981273408239643
P1000,P1004,
P1000,P1006,-0.019930648115638046
P1000,P1008,-0.01055390602588768
P1000,P1010,-0.014981273408239673
P1000,P1011,-0.02134722778467823
P1000,P1012,-0.007448905812822084
P1000,P1014,-0.014981273408239685
P1000,P1015,-0.012949935201923897
P1000,P1016,-0.016781027489803153
P1000,P1017,0.12239924294122877
P1000,P1019,-0.01841734625849851
P1000,P1020,-0.022685323354602858
P1000,P1022,-0.014981273408239704
P1000,P1023,-0.012949935201923895
P1000,P1024,-0.014981273408239704
P1000,P1026,-0.01841734625849852
P1000,P1027,-0.012949935201923871
P1000,P1028,-0.012949935201923902
P1000,P1031,-0.012949935201923862
P1000,P1033,
P1000,P1034,-0.014981273408239648
P1000,P1035,-0.016781027489803153
P1000,P1036,-0.025175843694566092
P1000,P1037,-0.010553906025887698
P1000,P1038,-0.021347227784678326
P1000,P1040,-0.018417346258498533
P1000,P1041,-0.01055390602588771
P1000,P1043,0.7462546816479411
P1000,P1044,-0.014981273408239652
P1000,P1045,-0.01498127340823971
P1000,P1046,-0.012949935201923893
P1000,P1047,-0.014981273408239666
P1000,P1050,-0.02134722778467829
P1000,P1051,0.15943710751681625
P1000,P1052,-0.007448905812822086
P1000,P1053,-0.0213472277846783
P1000,P1054,-0.012949935201923864
P1000,P1055,-0.01678102748980314
P1000,P1058,-0.01841734625849851
P1000,P1061,-0.010553906025887693
P1000,P1062,-0.014981273408239647
P1000,P1065,-0.01993064811563805
P1000,P1067,-0.01678102748980315
P1000,P1068,-0.016781027489803164
P1000,P1071,-0.01841734625849853
P1000,P1073,-0.016781027489803136
P1000,P1075,-0.02431135577037137
P1000,P1076,-0.014981273408239688
P1000,P1078,-0.019930648115638102
P1000,P1079,-0.01220173021362581
P1000,P1080,-0.01498127340823969
P1000,P1081,-0.01294993520192387
P1000,P1082,-0.022685323354602865
P1000,P1084,-0.014981273408239673
P1000,P1085,-0.019930648115638123
P1000,P1086,-0.010553906025887698
P1000,P1087,-0.018417346258498533
P1000,P1088,-0.010553906025887714
P1000,P1089,0.5210057781198052
P1000,P1090,-0.014981273408239652
P1000,P1091,-0.012949935201923902
P1000,P1094,-0.012949935201923857
P1000,P1095,-0.012949935201923881
P1000,P1096,-0.012949935201923855
P1000,P1097,0.2387640449438212
P1000,P1098,
P1000,P1100,-0.012949935201923848
P1000,P1102,-0.014981273408239647
P1000,P1103,-0.01498127340823969
P1000,P1105,
P1000,P1106,-0.015904939270468633
P1000,P1107,-0.014981273408239714
P1000,P1108,-0.014981273408239673
P1000,P1109,-0.021347227784678274
P1000,P1110,-0.01841734625849852
P1000,P1111,-0.01993064811563803
P1000,P1112,-0.021347227784678305
P1000,P1113,-0.01055390602588768
P1000,P1114,-0.012949935201923864
P1000,P1115,0.23876404494382125
P1000,P1117,-0.010553906025887707
P1000,P1119,-0.018417346258498512
P1000,P1120,-0.012949935201923918
P1000,P1121,-0.014981273408239666
P1000,P1122,-0.012949935201923852
P1000,P1123,-0.018417346258498498
P1000,P1124,-0.021347227784678378
P1000,P1127,-0.019930648115638133
P1000,P1130,-0.014981273408239694
P1000,P1131,-0.007448905812822122
P1000,P1132,-0.01993064811563808
P1000,P1134,-0.019930648115638137
P1000,P1135,-0.02134722778467824
P1000,P1136,-0.012949935201923902
P1000,P1137,-0.014981273408239657
P1000,P1139,-0.01841734625849851
P1000,P1140,-0.019930648115638036
P1000,P1141,0.23876404494382125
P1000,P1143,-0.021347227784678232
