product1,product2,correlation
P1001,P1002,-0.02829235593284836
P1001,P1003,0.1336716889840944
P1001,P1004,-0.024409612771008643
P1001,P1006,-0.019855859069739495
P1001,P1007,-0.01985585906973936
P1001,P1009,-0.019855859069739364
P1001,P1011,0.09974134037010383
P1001,P1012,
P1001,P1013,-0.01716368638089343
P1001,P1015,-0.01985585906973934
P1001,P1016,-0.030065571499122274
P1001,P1018,-0.009872824967552905
P1001,P1019,-0.01985585906973938
P1001,P1020,-0.02889401178759191
P1001,P1021,-0.028292355932848404
P1001,P1022,-0.019855859069739447
P1001,P1023,-0.013988115151037525
P1001,P1024,-0.01985585906973943
P1001,P1025,-0.02829235593284841
P1001,P1026,-0.024409612771008685
P1001,P1027,0.07242442563518077
P1001,P1028,-0.017163686380893408
P1001,P1029,-0.019855859069739426
P1001,P1030,-0.033365848379269314
P1001,P1031,-0.01398811515103753
P1001,P1032,-0.01716368638089343
P1001,P1033,-0.017163686380893405
P1001,P1035,-0.0317523181455966
P1001,P1036,-0.01398811515103757
P1001,P1037,-0.017163686380893408
P1001,P1038,0.2917529907391974
P1001,P1039,-0.019855859069739416
P1001,P1040,-0.013988115151037539
P1001,P1041,-0.030065571499122215
P1001,P1042,0.17302962903630018
P1001,P1043,-0.017163686380893384
P1001,P1044,-0.009872824967552936
P1001,P1045,-0.022241058608076982
P1001,P1046,-0.019855859069739374
P1001,P1047,-0.019855859069739343
P1001,P1048,-0.017163686380893425
P1001,P1049,-0.024409612771008674
P1001,P1050,-0.024409612771008598
P1001,P1051,-0.03491644598595748
P1001,P1052,-0.019855859069739364
P1001,P1053,-0.013988115151037551
P1001,P1054,-0.019855859069739364
P1001,P1056,0.15060373971754928
P1001,P1058,-0.022241058608077062
P1001,P1059,-0.030065571499122316
P1001,P1060,-0.019855859069739447
P1001,P1061,-0.03006557149912232
P1001,P1063,-0.019855859069739426
P1001,P1065,-0.017163686380893425
P1001,P1066,-0.02440961277100862
P1001,P1067,-0.009872824967552919
P1001,P1068,0.37015131224194553
P1001,P1070,-0.019855859069739374
P1001,P1071,-0.019855859069739426
P1001,P1073,-0.017163686380893432
P1001,P1075,-0.017163686380893422
P1001,P1076,-0.028292355932848335
P1001,P1077,-0.028292355932848404
P1001,P1078,0.44983429249430007
P1001,P1080,-0.019855859069739485
P1001,P1081,
P1001,P1082,-0.026415094339622535
P1001,P1083,-0.022241058608076927
P1001,P1086,-0.03926495923483638
P1001,P1087,-0.01716368638089338
P1001,P1089,-0.013988115151037539
P1001,P1090,0.13367168898409423
P1001,P1091,-0.01398811515103757
P1001,P1093,0.42745752272415544
P1001,P1094,-0.030065571499122336
P1001,P1095,-0.01985585906973936
P1001,P1096,-0.013988115151037558
P1001,P1097,-0.01985585906973933
P1001,P1098,-0.028292355932848366
P1001,P1099,-0.01716368638089343
P1001,P1103,-0.017163686380893377
P1001,P1104,-0.030065571499122253
P1001,P1105,-0.013988115151037518
P1001,P1106,-0.009872824967552894
P1001,P1108,0.20514691817162986
P1001,P1109,-0.019855859069739353
P1001,P1110,-0.024409612771008588
P1001,P1112,-0.017163686380893467
P1001,P1113,-0.017163686380893425
P1001,P1114,-0.013988115151037532
P1001,P1115,-0.017163686380893443
P1001,P1116,-0.019855859069739367
P1001,P1117,-0.02224105860807704
P1001,P1118,-0.019855859069739426
P1001,P1119,-0.028292355932848484
P1001,P1120,0.15060373971754945
P1001,P1121,-0.019855859069739475
P1001,P1122,0.13367168898409418
P1001,P1123,-0.028292355932848387
P1001,P1125,-0.019855859069739377
P1001,P1126,
P1001,P1127,-0.013988115151037551
P1001,P1131,-0.03336584837926926
P1001,P1132,-0.017163686380893398
P1001,P1133,-0.02440961277100866
P1001,P1135,-0.017163686380893443
