product1,product2,correlation
P1000,P1001,-0.014760707505257898
P1000,P1002,-0.021172108934192434
P1000,P1005,-0.014760707505257839
P1000,P1006,
P1000,P1007,-0.011091956367701357
P1000,P1008,-0.015811388300841805
P1000,P1011,-0.011091956367701349
P1000,P1013,
P1000,P1014,-0.007812499999999924
P1000,P1015,-0.0055135136423903625
P1000,P1016,-0.009587062360592091
P1000,P1017,-0.007812499999999952
P1000,P1018,-0.009587062360592096
P1000,P1019,-0.019521720236075797
P1000,P1020,-0.01680415181055842
P1000,P1021,-0.013638618139749516
P1000,P1022,-0.005513513642390357
P1000,P1023,-0.011091956367701378
P1000,P1024,0.23914724805023238
P1000,P1026,-0.00958706236059212
P1000,P1028,-0.013638618139749521
P1000,P1029,-0.015811388300841823
P1000,P1032,0.34662363649066996
P1000,P1033,-0.009587062360592124
P1000,P1034,-0.005513513642390379
P1000,P1035,-0.009587062360592116
P1000,P1036,-0.01680415181055838
P1000,P1037,-0.011091956367701411
P1000,P1038,-0.00781249999999995
P1000,P1039,-0.009587062360592079
P1000,P1040,-0.009587062360592083
P1000,P1042,-0.019521720236075797
P1000,P1044,-0.011091956367701368
P1000,P1045,0.2112108071106264
P1000,P1046,-0.021172108934192434
P1000,P1047,-0.011091956367701383
P1000,P1049,-0.005513513642390375
P1000,P1050,-0.009587062360592091
P1000,P1051,-0.0147607075052578
P1000,P1052,-0.015811388300841788
P1000,P1053,-0.011091956367701297
P1000,P1056,-0.0055135136423903565
P1000,P1058,0.34662363649067024
P1000,P1059,-0.011091956367701359
P1000,P1060,-0.015811388300841875
P1000,P1061,-0.009587062360592076
P1000,P1062,-0.011091956367701354
P1000,P1063,-0.011091956367701356
P1000,P1064,-0.011091956367701387
P1000,P1065,-0.013638618139749524
P1000,P1066,-0.014760707505257844
P1000,P1067,-0.009587062360592096
P1000,P1069,-0.007812499999999915
P1000,P1070,-0.011091956367701352
P1000,P1071,-0.009587062360592135
P1000,P1073,-0.01109195636770138
P1000,P1074,-0.014760707505257884
P1000,P1077,-0.009587062360592086
P1000,P1078,-0.02117210893419247
P1000,P1079,-0.015811388300841805
P1000,P1080,-0.005513513642390355
P1000,P1082,-0.007812499999999947
P1000,P1083,-0.011091956367701406
P1000,P1084,-0.005513513642390369
P1000,P1085,-0.00958706236059209
P1000,P1086,-0.0055135136423903755
P1000,P1087,-0.009587062360592095
P1000,P1089,-0.009587062360592065
P1000,P1092,-0.01109195636770134
P1000,P1093,-0.01476070750525784
