product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.7448228050122012,0.6727061881077347,No,0.79
P0017,P0111,0.681568310428456,0.7460109700423515,0.7073453742740142,No,0.79
P0111,P0149,0.6402058329705864,0.8046551568739404,0.705985562531928,No,0.79
P0100,P0111,0.6826834981240802,0.7460110242923339,0.7080145085913817,No,0.79
P0111,P0173,0.6831125759177499,0.7460110242923339,0.7082719552675835,No,0.79
P0037,P0111,0.8453651306925358,0.740783086379104,0.8035323129671631,Yes,0.79
P0111,P0167,0.671792798955289,0.999999784000047,0.8030755929731922,Yes,0.79
P0089,P0111,0.8179580457268413,0.7429785997531385,0.7879662673373602,No,0.79
P0041,P0111,0.6805816387869743,0.742978608794804,0.7055404267901062,No,0.79
P0077,P0111,0.6451101714238335,0.7450950499041935,0.6851041228159775,No,0.79
P0061,P0111,0.6601869701303817,0.7477089761834508,0.6951957725516094,No,0.79
P0111,P0168,0.6320595734096139,0.7460109700423515,0.677640132062709,No,0.79
P0111,P0122,0.7919221441452646,0.7467515330650063,0.7738538997131613,No,0.79
P0111,P0165,0.6156468295918579,0.8107468764946438,0.6936868483529723,No,0.79
P0111,P0129,0.6586717243952491,0.8188907483265292,0.7227593339677612,No,0.79
P0111,P0112,0.22598200775242,0.741825121418097,0.4323192532186908,No,0.79
P0039,P0111,0.1188887506995833,0.7460109700423515,0.3697376384366906,No,0.79
P0111,P0150,0.0730530854217192,0.742978608794804,0.3410232947709531,No,0.79
P0029,P0111,0.1326420413324213,0.7460110242923339,0.3779896345163863,No,0.79
P0111,P0118,0.1445173393031113,0.7453817021371997,0.3848630844367466,No,0.79
P0111,P0171,0.1355626723047903,0.7460110242923339,0.3797420130998077,No,0.79
P0091,P0111,0.232125904276268,0.74431347437208,0.4370009323145928,No,0.79
P0090,P0111,0.3542254834898327,0.7443134472470844,0.5102606689927334,No,0.79
P0111,P0177,0.0810086437410608,0.7443134472470844,0.3463305651434702,No,0.79
P0084,P0111,0.0963341831975623,0.7460110242923339,0.3562049196354709,No,0.79
P0111,P0120,0.095653255394565,0.7448228230955313,0.3553210824749515,No,0.79
P0101,P0111,0.0646124826399685,0.7453817202205297,0.3369201776721929,No,0.79
P0036,P0111,0.0488506104512571,0.999999784000047,0.4293102798707731,No,0.79
P0111,P0175,0.3708911137367079,0.7460109700423515,0.5209390562589654,No,0.79
P0111,P0184,0.2160406691126173,0.7441206626357512,0.4272726665218709,No,0.79
P0111,P0179,0.2982173579586676,0.7448228050122012,0.476859536780081,No,0.79
P0111,P0136,0.0536305785295276,0.7417346674276688,0.3288722140887841,No,0.79
P0048,P0111,0.1183622494455154,0.7438412654590258,0.3685538558509196,No,0.79
P0093,P0111,0.0499533611093837,0.7424673109192251,0.3269589410333203,No,0.79
P0079,P0111,0.0675414049706693,0.7460110242923339,0.3389292526993351,No,0.79
P0111,P0170,0.2394616835603092,0.7453817021371997,0.4418296909910654,No,0.79
P0068,P0111,0.1238117447090769,0.7429786142198035,0.3714784925133675,No,0.79
P0026,P0111,0.2993677839272018,0.8306670546984362,0.5118874922356956,No,0.79
P0111,P0132,0.073509110129967,0.743398180475516,0.3414647382681866,No,0.79
P0111,P0127,0.1039228489107228,0.7453817021371997,0.3605063902013136,No,0.79
P0031,P0111,0.089733225545675,0.7438412654590258,0.3513764415110153,No,0.79
P0074,P0111,0.078378210310304,0.7460110242923339,0.345431335903116,No,0.79
P0066,P0111,0.131603548701366,0.7467515873149887,0.3776627641468151,No,0.79
P0058,P0111,0.0776547892958564,0.7433981714338505,0.343952142151054,No,0.79
P0111,P0158,0.1322523474908277,0.7438412745006914,0.3768879182947732,No,0.79
P0111,P0186,0.1129998134444375,0.7433981714338505,0.3651591566402027,No,0.79
P0053,P0111,0.0530004352963124,0.74431347437208,0.3295256509266194,No,0.79
P0064,P0111,0.1171226913749144,0.8190264345754439,0.3978841886551262,No,0.79
P0111,P0197,0.0707418692867359,0.7460109700423515,0.3408495095889822,No,0.79
P0062,P0111,0.091418444126609,0.7460110242923339,0.353255476192899,No,0.79
P0052,P0111,0.0980038554816242,0.7477090304334331,0.3578859254623478,No,0.79
P0078,P0111,0.0572207366871877,0.7467515330650063,0.3330330552383152,No,0.79
P0111,P0181,0.0975011918827602,0.741825121418097,0.3552307636968949,No,0.79
P0095,P0111,0.1340287710134112,0.7443134653304144,0.3781426487402125,No,0.79
P0111,P0180,0.2670211222353502,0.2388513792221154,0.2557532250300563,No,0.79
P0007,P0111,0.0692577161453475,0.7443134653304144,0.3392800158193743,No,0.79
P0092,P0111,0.3895756897373712,0.7425785002302479,0.5307768139345219,No,0.79
P0073,P0111,0.2349346019111581,0.7438412654590258,0.4384972673303051,No,0.79
P0108,P0111,0.0775262732417138,0.2437192360718544,0.14400345837377,No,0.79
P0111,P0164,0.3890927181145451,0.7460109700423515,0.5318600188856677,No,0.79
P0015,P0111,0.0708247828700537,0.2437192360718544,0.1399825641507739,No,0.79
P0082,P0111,0.1353574611860788,0.7443134472470844,0.378939855610481,No,0.79
P0104,P0111,0.1426372738013805,0.7448228050122012,0.3835114862857088,No,0.79
P0102,P0111,0.0664262172750451,0.7448228321371968,0.3377848632199057,No,0.79
P0051,P0111,0.1077576021391704,0.7443134834137458,0.3623799546490006,No,0.79
P0111,P0117,0.0747942706713927,0.7467515873149887,0.3435771973288311,No,0.79
P0111,P0130,0.0737993076715793,0.742978608794804,0.3414710281208692,No,0.79
P0067,P0111,0.0706299359492568,0.7467515873149887,0.3410785964955496,No,0.79
P0111,P0134,0.0950811516696722,0.743398180475516,0.3544079631920098,No,0.79
P0111,P0194,0.0983209999378148,0.7477090304334331,0.3580762121360621,No,0.79
P0016,P0111,0.0592873577513836,0.7467515330650063,0.3342730278768327,No,0.79
P0111,P0137,0.1160075036792902,0.7429785997531385,0.3667959421088295,No,0.79
P0096,P0111,0.1141502394129718,0.74431347437208,0.3662155333966151,No,0.79
P0005,P0111,0.0896254378873619,0.7429785997531385,0.3509667026336725,No,0.79
P0008,P0111,0.0815496548722094,0.7467515873149887,0.3476304278493211,No,0.79
P0020,P0111,0.1393725514582426,0.7443134472470844,0.3813489097737793,No,0.79
P0111,P0195,0.05578633169579,0.7460109700423515,0.3318761870344147,No,0.79
P0111,P0152,0.1172408432311423,0.7433981714338505,0.3677037745122256,No,0.79
P0111,P0151,0.0843500611487677,0.7441206688357508,0.3482583042235609,No,0.79
P0106,P0111,0.1269500238376552,0.7453817021371997,0.374322695157473,No,0.79
P0111,P0163,0.0657442530522562,0.7438412745006914,0.3369830616316303,No,0.79
P0042,P0111,0.449175009845988,0.7460109700423515,0.5679093939245334,No,0.79
P0111,P0116,0.4289586053935286,0.7443134834137458,0.5551005566016155,No,0.79
P0094,P0111,0.0798582177725266,0.7460109700423515,0.3463193186804565,No,0.79
P0013,P0111,0.2277397757187571,0.7438412654590258,0.4341803716148646,No,0.79
P0038,P0111,0.1019971809381672,0.743398180475516,0.3585575807531067,No,0.79
P0063,P0111,0.0468855585266256,0.7453817021371997,0.3262840159708552,No,0.79
P0054,P0111,0.2863690069025558,0.8046551568739404,0.4936834668911096,No,0.79
P0009,P0111,0.0610720726322989,0.7429786142198035,0.3338346892673007,No,0.79
P0111,P0182,0.0535580291441245,0.7453817021371997,0.3302874983413546,No,0.79
P0111,P0153,0.1148301307961776,0.7467515873149887,0.3675987134037021,No,0.79
P0085,P0111,0.0639139357005161,0.7460110242923339,0.3367527711372432,No,0.79
P0111,P0156,0.0638393134755301,0.742094932685303,0.3351415611594393,No,0.79
P0069,P0111,0.1364270464108782,0.7460109700423515,0.3802606158634676,No,0.79
P0105,P0111,0.0802064548224613,0.742194803380851,0.3450017942458172,No,0.79
P0011,P0111,0.0697178865327612,0.7433981714338505,0.3391900004931969,No,0.79
P0111,P0138,0.0771552349563667,0.7410448748317545,0.3427110909065218,No,0.79
P0072,P0111,0.0614120183239019,0.7453817202205297,0.334999899082553,No,0.79
P0001,P0111,0.0850589722861347,0.7453817021371997,0.3491880642265608,No,0.79
P0111,P0128,0.0902327798851646,0.7467515330650063,0.3528402811571013,No,0.79
P0055,P0111,0.2487044752606595,0.7443134472470844,0.4469480640552295,No,0.79
P0111,P0187,0.0666728851854155,0.7443134472470844,0.3377291100100831,No,0.79
P0021,P0111,0.1353636797048276,0.8046551749572706,0.4030802778058048,No,0.79
P0103,P0111,0.2943722405323052,0.7460109700423515,0.4750277323363238,No,0.79
P0111,P0161,0.0647264888170304,0.742978608794804,0.3360273368081399,No,0.79
P0010,P0111,0.138346495864685,0.7460110242923339,0.3814123072357446,No,0.79
P0111,P0183,0.143555541736625,0.7467515330650063,0.3848339382679775,No,0.79
P0097,P0111,0.0802872955661961,0.7450950499041935,0.3462103973013951,No,0.79
P0022,P0111,0.4358590883651514,0.7443134472470844,0.5592408319179246,No,0.79
P0035,P0111,0.0735816595153701,0.7453817202205297,0.3423016837974339,No,0.79
P0002,P0111,0.4381495761043052,0.7450950318208636,0.5609277583909287,No,0.79
P0111,P0198,0.2956988578653898,0.7425785002302479,0.474450714811333,No,0.79
P0111,P0155,0.0856621686047716,0.746011042375664,0.3498017181131286,No,0.79
P0111,P0143,0.0778600004145679,0.7477089761834508,0.3457995907221211,No,0.79
P0030,P0111,0.0852641834048463,0.7425785056552473,0.3481899123050067,No,0.79
P0111,P0140,0.3476711647285616,0.7448228050122012,0.5065318208420174,No,0.79
P0111,P0139,0.3980701863482785,0.7432559352126094,0.5361444858940108,No,0.79
P0111,P0193,0.0925522873784797,0.742467319960891,0.3525183004114443,No,0.79
P0111,P0169,0.099925377775014,0.7448228050122012,0.3578843486698889,No,0.79
P0111,P0188,0.1484391517940426,0.7448228050122012,0.386992613081306,No,0.79
P0047,P0111,0.3472980536036316,0.7428535891429632,0.5055202678193642,No,0.79
P0111,P0191,0.143702713347014,0.7433981714338505,0.3835808965817486,No,0.79
P0111,P0121,0.0512633957258047,0.7441206481690862,0.3284062967031174,No,0.79
P0060,P0111,0.1180140123955807,0.7453817021371997,0.3689610882922283,No,0.79
P0018,P0111,0.0979810542462119,0.7456410993104587,0.3570450722719107,No,0.79
P0034,P0111,0.0695831519598698,0.7460110242923339,0.3401543008928555,No,0.79
P0111,P0199,0.059384781211782,0.7453817021371997,0.3337835495819491,No,0.79
P0088,P0111,0.605979105777004,0.7418826445346264,0.6603405212800529,No,0.79
P0004,P0111,0.6216497730240658,0.7477090485167632,0.6720734832211448,No,0.79
P0024,P0111,0.5590386170014302,0.7460110242923339,0.6338275799177917,No,0.79
P0083,P0111,0.1499813444437535,0.7448228050122012,0.3879179286711325,No,0.79
P0087,P0111,0.0826855709636631,0.7453817021371997,0.3477640234330778,No,0.79
P0111,P0146,0.7156924320626827,0.7418251250347634,0.726145509251515,No,0.79
P0045,P0111,0.0833592438281201,0.7453817202205297,0.348168234385084,No,0.79
P0046,P0111,0.2432964367887569,0.7460110242923339,0.4443822717901877,No,0.79
P0071,P0111,0.3565512095018966,0.7815015315168068,0.5265313383078607,No,0.79
P0050,P0111,0.5743423916423108,0.7428535891429632,0.6417468706425717,No,0.79
P0099,P0111,0.1956750202101859,0.7443134653304144,0.4151303982582773,No,0.79
P0076,P0111,0.0958315195986982,0.7441206572107517,0.3551471746435196,No,0.79
P0111,P0123,0.0539622328627987,0.7448228050122012,0.3303064617225597,No,0.79
P0111,P0119,0.1380065501730821,0.7421948059641843,0.379681852489523,No,0.79
P0110,P0111,0.1247258669651555,0.7425785002302479,0.3718669202711925,No,0.79
P0111,P0141,0.103014945173393,0.7443134653304144,0.3595343532362016,No,0.79
P0111,P0200,0.5554629687208507,0.7460109700423515,0.631682169249451,No,0.79
P0111,P0124,0.5809091474410796,0.7438412654590258,0.6460819946482581,No,0.79
P0081,P0111,0.0775221275625479,0.7959388651831237,0.3648888226107783,No,0.79
P0111,P0126,0.0753705200754513,0.7448228230955313,0.3431514412834833,No,0.79
P0111,P0189,0.6403115477893166,0.742194803380851,0.6810648500259304,No,0.79
P0006,P0111,0.587824140289783,0.7460110242923339,0.6510988938908033,No,0.79
P0098,P0111,0.5803474079141016,0.7448228230955313,0.6461375739866735,No,0.79
P0003,P0111,0.700057003088531,0.7460109700423515,0.7184385898700593,No,0.79
P0111,P0115,0.6427574984971913,0.7460109700423515,0.6840588871152554,No,0.79
P0012,P0111,0.4485158468586115,0.746011042375664,0.5675139250654325,No,0.79
