product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.8134096178462815,0.700140913241367,No,0.79
P0017,P0111,0.681568310428456,0.7473546044123053,0.7078828280219958,No,0.79
P0111,P0149,0.6402058329705864,0.7439563419246706,0.6817060365522201,No,0.79
P0100,P0111,0.6826834981240802,0.7467515305650074,0.7083107111004512,No,0.79
P0111,P0173,0.6831125759177499,0.7473546044123053,0.7088093873155721,No,0.79
P0037,P0111,0.8453651306925358,0.7442821710049572,0.8049319468175045,Yes,0.79
P0111,P0167,0.671792798955289,0.7457839655508911,0.7013892655935299,No,0.79
P0089,P0111,0.8179580457268413,0.7467515305650074,0.7894754396621078,No,0.79
P0041,P0111,0.6805816387869743,0.7442821646621005,0.7060618491370247,No,0.79
P0077,P0111,0.6451101714238335,0.7902820613249032,0.7031789273842615,No,0.79
P0061,P0111,0.6601869701303817,0.7481342934966173,0.6953658994768759,No,0.79
P0111,P0168,0.6320595734096139,0.7467515860649889,0.677936378471764,No,0.79
P0111,P0122,0.7919221441452646,0.7467515860649889,0.7738539209131543,No,0.79
P0111,P0165,0.6156468295918579,0.745783998850886,0.6677016972954691,No,0.79
P0111,P0129,0.6586717243952491,0.7439563326746714,0.692785567707018,No,0.79
P0111,P0112,0.22598200775242,0.7467515860649889,0.4342898390774476,No,0.79
P0039,P0111,0.1188887506995833,0.7457839840508877,0.3696468440401051,No,0.79
P0111,P0150,0.0730530854217192,0.7462391284198509,0.3423275026209719,No,0.79
P0029,P0111,0.1326420413324213,0.7449846574276521,0.3775790877705136,No,0.79
P0111,P0118,0.1445173393031113,0.7453691725654692,0.3848580726080545,No,0.79
P0111,P0171,0.1355626723047903,0.7467515860649889,0.3800382378088698,No,0.79
P0091,P0111,0.232125904276268,0.7457839655508911,0.4375891287861173,No,0.79
P0090,P0111,0.3542254834898327,0.7453691725654692,0.5106829591200873,No,0.79
P0111,P0177,0.0810086437410608,0.7455953583902543,0.3468433296007382,No,0.79
P0111,P0160,0.0686192815538005,0.7446238259922405,0.3390210993291765,No,0.79
P0084,P0111,0.0963341831975623,0.7424372614336452,0.3547754144919955,No,0.79
P0101,P0111,0.0646124826399685,0.7467515305650074,0.3374681018099841,No,0.79
P0036,P0111,0.0488506104512571,0.7467515860649889,0.3280110006967499,No,0.79
P0111,P0175,0.3708911137367079,0.7462391006698554,0.5210303085099669,No,0.79
