product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.7454992591923264,0.6729767697797848,No,0.79
P0017,P0111,0.681568310428456,0.7472974341695446,0.7078599599248915,No,0.79
P0111,P0149,0.6402058329705864,0.7466811342600821,0.6827959534863847,No,0.79
P0100,P0111,0.6826834981240802,0.7448747520929917,0.7075599997116448,No,0.79
P0111,P0173,0.6831125759177499,0.7448747520929917,0.7078174463878466,No,0.79
P0037,P0111,0.8453651306925358,0.7472974341695446,0.8061380520833394,Yes,0.79
P0111,P0167,0.671792798955289,0.7441561512681424,0.7007381398804304,No,0.79
P0089,P0111,0.8179580457268413,0.7466811342600821,0.7894472811401376,No,0.79
P0041,P0111,0.6805816387869743,0.7461573669504784,0.7068119300523759,No,0.79
P0077,P0111,0.6451101714238335,0.7472974341695446,0.685985076522118,No,0.79
P0061,P0111,0.6601869701303817,0.2310262648986791,0.4885226880377007,No,0.79
P0111,P0168,0.6320595734096139,0.7452679938953787,0.6773429416039198,No,0.79
P0111,P0122,0.7919221441452646,0.7445056830743297,0.7729555597168907,No,0.79
P0111,P0165,0.6156468295918579,0.7466811820100684,0.668060570559142,No,0.79
P0111,P0129,0.6586717243952491,0.7452679938953787,0.6933102321953009,No,0.79
P0111,P0112,0.22598200775242,0.7448747520929917,0.4335391054886487,No,0.79
P0111,P0150,0.0730530854217192,0.744874760051324,0.3417817552735611,No,0.79
P0029,P0111,0.1326420413324213,0.7437301112395158,0.3770772692952591,No,0.79
P0111,P0118,0.1445173393031113,0.7468738007750994,0.3854599238919065,No,0.79
P0111,P0171,0.1355626723047903,0.7448747648263236,0.3792875093134036,No,0.79
P0091,P0111,0.232125904276268,0.7456920891218186,0.4375523782144883,No,0.79
P0090,P0111,0.3542254834898327,0.7461573669504784,0.510998236874091,No,0.79
P0111,P0177,0.0810086437410608,0.7445056830743297,0.3464074594743684,No,0.79
P0111,P0160,0.0686192815538005,0.2293344858855395,0.1329053632864961,No,0.79
P0084,P0111,0.0963341831975623,0.7456920891218186,0.3560773455672649,No,0.79
P0111,P0120,0.095653255394565,0.7472974341695446,0.3563109269045569,No,0.79
P0101,P0111,0.0646124826399685,0.7452679779787146,0.3368746807754669,No,0.79
P0036,P0111,0.0488506104512571,0.748094085852052,0.3285480006115751,No,0.79
P0111,P0175,0.3708911137367079,0.7466811342600821,0.5212071219460576,No,0.79
P0111,P0184,0.2160406691126173,0.7448747648263236,0.4275743073980999,No,0.79
P0111,P0179,0.2982173579586676,0.7431194359683077,0.4761781891625236,No,0.79
P0111,P0136,0.0536305785295276,0.7466811342600821,0.3308508008217494,No,0.79
P0048,P0111,0.1183622494455154,0.7466811342600821,0.369689803371342,No,0.79
P0093,P0111,0.0499533611093837,0.7452679938953787,0.3280792142237817,No,0.79
P0079,P0111,0.0675414049706693,0.7441561433098101,0.3381873003063256,No,0.79
P0026,P0111,0.2993677839272018,0.7472974341695446,0.478539644024139,No,0.79
P0111,P0132,0.073509110129967,0.7452679779787146,0.342212657269466,No,0.79
P0111,P0127,0.1039228489107228,0.7428967688963359,0.3595124169049681,No,0.79
P0031,P0111,0.089733225545675,0.7448747520929917,0.3517898361646017,No,0.79
P0074,P0111,0.078378210310304,0.7452679779787146,0.3451341173776683,No,0.79
P0066,P0111,0.131603548701366,0.748094085852052,0.3781997635616404,No,0.79
P0058,P0111,0.0776547892958564,0.7461573669504784,0.3450558203577052,No,0.79
P0111,P0158,0.1322523474908277,0.7456920891218186,0.3776282441432241,No,0.79
P0080,P0111,0.0894430280040627,0.7466811820100684,0.352338289606465,No,0.79
P0111,P0186,0.1129998134444375,0.7435029945774716,0.3652010858976512,No,0.79
P0053,P0111,0.0530004352963124,0.7461573828671425,0.3302632143246444,No,0.79
P0064,P0111,0.1171226913749144,0.7456921050384827,0.3685504568403418,No,0.79
P0111,P0197,0.0707418692867359,0.7461573669504784,0.3409080683522329,No,0.79
P0062,P0111,0.091418444126609,0.7466811342600821,0.3535235201799983,No,0.79
P0052,P0111,0.0980038554816242,0.7445056830743297,0.3566045865187064,No,0.79
P0078,P0111,0.0572207366871877,0.7445056830743297,0.3321347152420446,No,0.79
P0111,P0181,0.0975011918827602,0.7466811820100684,0.3571731879336834,No,0.79
P0019,P0111,0.0882076156126277,0.7461573828671425,0.3513875225144336,No,0.79
P0095,P0111,0.1340287710134112,0.7454992512339941,0.3786169631016444,No,0.79
