product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.7518612953987787,0.6755215842623659
P0017,P0111,0.681568310428456,0.7668603174489697,0.7156851132366615
P0111,P0149,0.6402058329705864,0.7424558366069002,0.681105834425112
P0100,P0111,0.6826834981240802,0.7412652570914056,0.7061162017110104
P0111,P0173,0.6831125759177499,0.7424558366069002,0.70684988019341
P0037,P0111,0.8453651306925358,0.7402077694733914,0.8033021862048781
P0111,P0167,0.671792798955289,0.740207765656725,0.6991587856358634
P0089,P0111,0.8179580457268413,0.7343615495291249,0.7845194472477547
P0041,P0111,0.6805816387869743,0.7352330162802294,0.7024421897842763
P0077,P0111,0.6451101714238335,0.742455850919399,0.6840484432220597
P0061,P0111,0.6601869701303817,0.7380394745144203,0.6913279718839971
P0111,P0168,0.6320595734096139,0.7402077608858919,0.6753188484001251
P0111,P0122,0.7919221441452646,0.23950827320647897,0.5709565957697503
P0111,P0165,0.6156468295918579,0.76446428501004,0.6751738117591308
P0111,P0129,0.6586717243952491,0.7412652618622387,0.6917091393820449
P0111,P0112,0.22598200775242003,0.7375114723265135,0.4305937935820574
P0039,P0111,0.11888875069958336,0.7412652570914056,0.3678393532563123
P0029,P0111,0.1326420413324213,0.7383501914276404,0.37492530137050895
P0111,P0118,0.14451733930311134,0.7604718308934508,0.3908991359392472
P0111,P0171,0.13556267230479035,0.7962091625714257,0.3998212684114445
P0091,P0111,0.23212590427626806,0.740207765656725,0.4353586488284509
P0090,P0111,0.35422548348983274,0.7438567174913927,0.5100779770904568
P0111,P0177,0.08100864374106088,0.7438567031788939,0.3461478675161941
P0111,P0160,0.06861928155380055,0.7383501890422237,0.3365116445491698
P0084,P0111,0.09633418319756236,0.7557611715014269,0.36010497851910817
P0111,P0120,0.09565325539456503,0.22657372732119177,0.14802144416521573
P0101,P0111,0.06461248263996851,0.7424558595068986,0.3357498333867406
P0036,P0111,0.04885061045125719,0.7412652570914056,0.32581646910731654
P0111,P0175,0.3708911137367079,0.7412652618622387,0.5190407729869203
P0111,P0184,0.21604066911261738,0.7424558366069002,0.4266067361103305
P0111,P0179,0.2982173579586676,0.9999999430000033,0.5789303919752019
P0111,P0136,0.0536305785295276,0.7424558366069002,0.32916068176047664
P0048,P0111,0.11836224944551542,0.21874553107595948,0.15851556209769305
P0093,P0111,0.04995336110938375,0.7402077608858918,0.326055121019987
P0079,P0111,0.06754140497066932,0.745667593265295,0.3387918802885196
P0111,P0170,0.23946168356030928,0.739243872461664,0.43937455912085116
P0068,P0111,0.12381174470907697,0.7412652618622387,0.3707931515703417
P0026,P0111,0.29936778392720187,0.7367171704390847,0.474307538531955
P0111,P0132,0.07350911012996704,0.7770275573704588,0.35491648902616374
P0111,P0127,0.10392284891072281,0.7424558366069002,0.3593360439891938
P0074,P0111,0.07837821031030409,0.7375114737577635,0.3420315156892879
P0066,P0111,0.131603548701366,0.7897337531152719,0.3948556304669284
P0058,P0111,0.0776547892958564,0.7897337531152719,0.36248637482362267
P0111,P0158,0.1322523474908277,0.7438567174913927,0.37689409549105374
P0080,P0111,0.08944302800406277,0.742455850919399,0.35064815717019726
P0053,P0111,0.053000435296312425,0.7696391074131568,0.3396559041430502
P0064,P0111,0.11712269137491449,0.742455850919399,0.3672559551927083
P0111,P0197,0.07074186928673591,0.762356263844574,0.3473876271098712
P0062,P0111,0.09141844412660904,0.76446428501004,0.3606367804799815
P0052,P0111,0.09800385548162427,0.7456676075777938,0.3570693563200921
P0078,P0111,0.05722073668718778,0.7911492557078644,0.35079214429545846
P0111,P0181,0.0975011918827602,0.7897337388027732,0.3743942106507654
P0019,P0111,0.08820761561262774,0.7375114723265135,0.34792915829818205
P0095,P0111,0.13402877101341126,0.231246189117462,0.17291573825503156
P0070,P0111,0.10864685032025373,0.7424558366069002,0.36217044483491234
P0111,P0180,0.26702112223535024,0.7392438796179137,0.45591022518837565
P0007,P0111,0.06925771614534751,0.7424558366069002,0.3385369643299686
P0092,P0111,0.3895756897373712,0.8271185842768507,0.5645928475531631
P0073,P0111,0.2349346019111581,0.7359596172311312,0.4353446080391473
P0108,P0111,0.07752627324171382,0.7383501866568072,0.34185583860775115
P0111,P0164,0.3890927181145451,0.76446428501004,0.5392413448727431
P0015,P0111,0.0708247828700537,0.7402077694733914,0.3385779775113888
P0082,P0111,0.13535746118607883,0.76446428501004,0.38700019071566333
P0104,P0111,0.14263727380138053,0.7424558366069002,0.3825646989235884
P0102,P0111,0.0664262172750451,0.742455850919399,0.33683807073278665
P0051,P0111,0.10775760213917046,0.7668603174489697,0.37139868826309014
P0111,P0117,0.07479427067139274,0.9999999430000033,0.444876539602837
P0111,P0130,0.0737993076715793,0.7727542917660111,0.353381301309352
P0067,P0111,0.07062993594925689,0.7367171728245012,0.33706483069935467
P0111,P0134,0.09508115166967229,0.745667593265295,0.35531572830792135
P0111,P0194,0.09832099993781482,0.7375114723265135,0.3539971888932943
P0016,P0111,0.059287357751383635,0.762356265275824,0.3405149207611598
