product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.7518612953987787,0.6755215842623659,No,0.79
P0017,P0111,0.681568310428456,0.7668603174489697,0.7156851132366615,No,0.79
P0111,P0149,0.6402058329705864,0.7424558366069002,0.681105834425112,No,0.79
P0100,P0111,0.6826834981240802,0.7412652570914056,0.7061162017110104,No,0.79
P0111,P0173,0.6831125759177499,0.7424558366069002,0.70684988019341,No,0.79
P0037,P0111,0.8453651306925358,0.7402077694733914,0.8033021862048781,Yes,0.79
P0111,P0167,0.671792798955289,0.740207765656725,0.6991587856358634,No,0.79
P0089,P0111,0.8179580457268413,0.7343615495291249,0.7845194472477547,No,0.79
P0041,P0111,0.6805816387869743,0.7352330162802294,0.7024421897842763,No,0.79
P0077,P0111,0.6451101714238335,0.742455850919399,0.6840484432220597,No,0.79
P0061,P0111,0.6601869701303817,0.7380394745144203,0.6913279718839971,No,0.79
P0111,P0168,0.6320595734096139,0.7402077608858919,0.6753188484001251,No,0.79
P0111,P0122,0.7919221441452646,0.2395082732064789,0.5709565957697503,No,0.79
P0111,P0165,0.6156468295918579,0.76446428501004,0.6751738117591308,No,0.79
P0111,P0129,0.6586717243952491,0.7412652618622387,0.6917091393820449,No,0.79
P0111,P0112,0.22598200775242,0.7375114723265135,0.4305937935820574,No,0.79
P0039,P0111,0.1188887506995833,0.7412652570914056,0.3678393532563123,No,0.79
P0029,P0111,0.1326420413324213,0.7383501914276404,0.3749253013705089,No,0.79
P0111,P0118,0.1445173393031113,0.7604718308934508,0.3908991359392472,No,0.79
P0111,P0171,0.1355626723047903,0.7962091625714257,0.3998212684114445,No,0.79
P0091,P0111,0.232125904276268,0.740207765656725,0.4353586488284509,No,0.79
P0090,P0111,0.3542254834898327,0.7438567174913927,0.5100779770904568,No,0.79
P0111,P0177,0.0810086437410608,0.7438567031788939,0.3461478675161941,No,0.79
P0111,P0160,0.0686192815538005,0.7383501890422237,0.3365116445491698,No,0.79
P0084,P0111,0.0963341831975623,0.7557611715014269,0.3601049785191081,No,0.79
P0111,P0120,0.095653255394565,0.2265737273211917,0.1480214441652157,No,0.79
P0101,P0111,0.0646124826399685,0.7424558595068986,0.3357498333867406,No,0.79
P0036,P0111,0.0488506104512571,0.7412652570914056,0.3258164691073165,No,0.79
P0111,P0175,0.3708911137367079,0.7412652618622387,0.5190407729869203,No,0.79
P0111,P0184,0.2160406691126173,0.7424558366069002,0.4266067361103305,No,0.79
P0111,P0179,0.2982173579586676,0.9999999430000032,0.5789303919752019,No,0.79
P0111,P0136,0.0536305785295276,0.7424558366069002,0.3291606817604766,No,0.79
P0048,P0111,0.1183622494455154,0.2187455310759594,0.158515562097693,No,0.79
P0093,P0111,0.0499533611093837,0.7402077608858918,0.326055121019987,No,0.79
P0079,P0111,0.0675414049706693,0.745667593265295,0.3387918802885196,No,0.79
P0111,P0170,0.2394616835603092,0.739243872461664,0.4393745591208511,No,0.79
P0068,P0111,0.1238117447090769,0.7412652618622387,0.3707931515703417,No,0.79
P0026,P0111,0.2993677839272018,0.7367171704390847,0.474307538531955,No,0.79
P0111,P0132,0.073509110129967,0.7770275573704588,0.3549164890261637,No,0.79
P0111,P0127,0.1039228489107228,0.7424558366069002,0.3593360439891938,No,0.79
P0074,P0111,0.078378210310304,0.7375114737577635,0.3420315156892879,No,0.79
P0066,P0111,0.131603548701366,0.7897337531152719,0.3948556304669284,No,0.79
P0058,P0111,0.0776547892958564,0.7897337531152719,0.3624863748236226,No,0.79
P0111,P0158,0.1322523474908277,0.7438567174913927,0.3768940954910537,No,0.79
P0080,P0111,0.0894430280040627,0.742455850919399,0.3506481571701972,No,0.79
P0053,P0111,0.0530004352963124,0.7696391074131568,0.3396559041430502,No,0.79
P0064,P0111,0.1171226913749144,0.742455850919399,0.3672559551927083,No,0.79
P0111,P0197,0.0707418692867359,0.762356263844574,0.3473876271098712,No,0.79
P0062,P0111,0.091418444126609,0.76446428501004,0.3606367804799815,No,0.79
P0052,P0111,0.0980038554816242,0.7456676075777938,0.3570693563200921,No,0.79
P0078,P0111,0.0572207366871877,0.7911492557078644,0.3507921442954584,No,0.79
P0111,P0181,0.0975011918827602,0.7897337388027732,0.3743942106507654,No,0.79
P0019,P0111,0.0882076156126277,0.7375114723265135,0.347929158298182,No,0.79
P0095,P0111,0.1340287710134112,0.231246189117462,0.1729157382550315,No,0.79
P0070,P0111,0.1086468503202537,0.7424558366069002,0.3621704448349123,No,0.79
P0111,P0180,0.2670211222353502,0.7392438796179137,0.4559102251883756,No,0.79
P0007,P0111,0.0692577161453475,0.7424558366069002,0.3385369643299686,No,0.79
P0092,P0111,0.3895756897373712,0.8271185842768507,0.5645928475531631,No,0.79
P0073,P0111,0.2349346019111581,0.7359596172311312,0.4353446080391473,No,0.79
P0108,P0111,0.0775262732417138,0.7383501866568072,0.3418558386077511,No,0.79
P0111,P0164,0.3890927181145451,0.76446428501004,0.5392413448727431,No,0.79
P0015,P0111,0.0708247828700537,0.7402077694733914,0.3385779775113888,No,0.79
P0082,P0111,0.1353574611860788,0.76446428501004,0.3870001907156633,No,0.79
P0104,P0111,0.1426372738013805,0.7424558366069002,0.3825646989235884,No,0.79
P0102,P0111,0.0664262172750451,0.742455850919399,0.3368380707327866,No,0.79
P0051,P0111,0.1077576021391704,0.7668603174489697,0.3713986882630901,No,0.79
P0111,P0117,0.0747942706713927,0.9999999430000032,0.444876539602837,No,0.79
P0111,P0130,0.0737993076715793,0.7727542917660111,0.353381301309352,No,0.79
P0067,P0111,0.0706299359492568,0.7367171728245012,0.3370648306993546,No,0.79
P0111,P0134,0.0950811516696722,0.745667593265295,0.3553157283079213,No,0.79
P0111,P0194,0.0983209999378148,0.7375114723265135,0.3539971888932943,No,0.79
P0016,P0111,0.0592873577513836,0.762356265275824,0.3405149207611598,No,0.79
P0111,P0137,0.1160075036792902,0.734532880638392,0.3634176544629309,No,0.79
P0096,P0111,0.1141502394129718,0.7438567174913927,0.3660328306443402,No,0.79
P0111,P0133,0.0690835976203801,0.7375114723265135,0.3364547475028335,No,0.79
