product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.7432716942591462,0.6720857438065129,No,0.79
P0017,P0111,0.681568310428456,0.8045614961727516,0.7307655847261743,No,0.79
P0111,P0149,0.6402058329705864,0.7397675678193514,0.6800305269100924,No,0.79
P0100,P0111,0.6826834981240802,0.7424570055241116,0.7065929010840928,No,0.79
P0111,P0173,0.6831125759177499,0.7432716942591462,0.7071762232543084,No,0.79
P0037,P0111,0.8453651306925358,0.745268002228711,0.805326279307006,Yes,0.79
P0111,P0167,0.671792798955289,0.9999999771000004,0.8030756702131736,Yes,0.79
P0089,P0111,0.8179580457268413,0.1739393469224698,0.5603505662050927,No,0.79
P0041,P0111,0.6805816387869743,0.7424570055241116,0.7053317854818293,No,0.79
P0077,P0111,0.6451101714238335,0.7417143911686582,0.6837518593217634,No,0.79
P0061,P0111,0.6601869701303817,0.7432717000341459,0.6934208620918874,No,0.79
P0111,P0168,0.6320595734096139,0.2515335711071997,0.4798491724886483,No,0.79
P0111,P0122,0.7919221441452646,0.7673815870932381,0.7821059213244541,No,0.79
P0111,P0165,0.6156468295918579,0.7424570016741118,0.6663708984247594,No,0.79
P0111,P0129,0.6586717243952491,0.7369451887224144,0.6899811101261153,No,0.79
P0111,P0112,0.22598200775242,0.7403796052662015,0.4317410467579326,No,0.79
P0039,P0111,0.1188887506995833,0.7386238890030137,0.3667828060209555,No,0.79
P0111,P0150,0.0730530854217192,0.999999954000002,0.4438318328530323,No,0.79
P0029,P0111,0.1326420413324213,0.7424570016741118,0.3765680254690975,No,0.79
P0111,P0118,0.1445173393031113,0.7441888728667064,0.3843859527285493,No,0.79
P0111,P0171,0.1355626723047903,0.7414332450346646,0.37791090139674,No,0.79
P0091,P0111,0.232125904276268,0.745268002228711,0.4373827434572452,No,0.79
P0090,P0111,0.3542254834898327,0.7432716942591462,0.5098439677975581,No,0.79
P0111,P0177,0.0810086437410608,0.7466629356482166,0.3472703605039232,No,0.79
P0111,P0160,0.0686192815538005,0.7397675678193514,0.3370785960600209,No,0.79
P0084,P0111,0.0963341831975623,0.7466629356482166,0.3564656841778241,No,0.79
P0111,P0120,0.095653255394565,0.7397675678193514,0.3532989803644796,No,0.79
P0101,P0111,0.0646124826399685,0.745268002228711,0.3368746904754655,No,0.79
P0036,P0111,0.0488506104512571,0.7441888844167056,0.3269859200374365,No,0.79
P0111,P0175,0.3708911137367079,0.7424570055241116,0.5195174704516694,No,0.79
P0111,P0184,0.2160406691126173,0.7397675678193514,0.425531428595311,No,0.79
P0111,P0179,0.2982173579586676,0.7441888882667055,0.4766059700818827,No,0.79
P0111,P0136,0.0536305785295276,0.7631939540429876,0.3374559287349116,No,0.79
P0093,P0111,0.0499533611093837,0.7432716981091461,0.3272806959092887,No,0.79
P0079,P0111,0.0675414049706693,0.7417143950186581,0.3372106009898649,No,0.79
P0111,P0170,0.2394616835603092,0.7403796064212015,0.4398288527046661,No,0.79
P0068,P0111,0.1238117447090769,0.7424570016741118,0.3712698474950909,No,0.79
P0026,P0111,0.2993677839272018,0.7370558536574401,0.4744430118192971,No,0.79
P0111,P0132,0.073509110129967,0.7417143950186581,0.3407912240854435,No,0.79
P0111,P0127,0.1039228489107228,0.7452680137787102,0.3604609148579178,No,0.79
P0031,P0111,0.089733225545675,0.7417143950186581,0.3505256933348682,No,0.79
P0074,P0111,0.078378210310304,0.7452680137787102,0.3451341316976666,No,0.79
P0066,P0111,0.131603548701366,0.7432716942591462,0.3762708069244781,No,0.79
P0058,P0111,0.0776547892958564,0.999999954000002,0.4465928551775147,No,0.79
P0111,P0158,0.1322523474908277,0.7894762873832657,0.3951419234478029,No,0.79
P0080,P0111,0.0894430280040627,0.7466629240982173,0.3523309864417246,No,0.79
P0111,P0186,0.1129998134444375,0.7397675658943514,0.3637069144244031,No,0.79
P0053,P0111,0.0530004352963124,0.741714398098658,0.3284860204172506,No,0.79
P0064,P0111,0.1171226913749144,0.7386238890030137,0.3657231704261542,No,0.79
P0111,P0197,0.0707418692867359,0.7417143950186581,0.3391308795795048,No,0.79
P0062,P0111,0.091418444126609,0.745268002228711,0.3529582673674498,No,0.79
P0078,P0111,0.0572207366871877,0.7403796033412016,0.3304842833487933,No,0.79
P0111,P0181,0.0975011918827602,0.7395851705248109,0.3543347833395804,No,0.79
P0019,P0111,0.0882076156126277,0.7432716942591462,0.3502332470712351,No,0.79
P0095,P0111,0.1340287710134112,0.7847546842089512,0.3943191362916273,No,0.79
P0070,P0111,0.1086468503202537,0.741714398098658,0.3618738694316155,No,0.79
P0111,P0180,0.2670211222353502,0.7380843332498253,0.4554464066411403,No,0.79
P0007,P0111,0.0692577161453475,0.7403796033412016,0.3377064710236891,No,0.79
P0092,P0111,0.3895756897373712,0.7432716942591462,0.5310540915460812,No,0.79
P0073,P0111,0.2349346019111581,0.7410258361387883,0.4373710956022101,No,0.79
P0108,P0111,0.0775262732417138,0.1958914599041984,0.1248723479067076,No,0.79
P0111,P0164,0.3890927181145451,0.7403796052662015,0.5296074729752076,No,0.79
P0015,P0111,0.0708247828700537,0.7956978039187466,0.3607739912895308,No,0.79
P0082,P0111,0.1353574611860788,0.7424570016741118,0.378197277381292,No,0.79
P0104,P0111,0.1426372738013805,0.7432716942591462,0.3828910419844868,No,0.79
P0051,P0111,0.1077576021391704,0.7452680137787102,0.3627617667949864,No,0.79
P0111,P0117,0.0747942706713927,0.7417143950186581,0.3415623204102989,No,0.79
P0111,P0130,0.0737993076715793,0.7380843340198253,0.3395133182108777,No,0.79
P0067,P0111,0.0706299359492568,0.7410258361387883,0.3387882960250694,No,0.79
P0111,P0134,0.0950811516696722,0.7441888882667055,0.3547242463084856,No,0.79
P0111,P0194,0.0983209999378148,0.7401721217590514,0.3550614486663095,No,0.79
P0016,P0111,0.0592873577513836,0.999999954000002,0.435572396250831,No,0.79
P0111,P0137,0.1160075036792902,0.7441888728667064,0.3672800513542567,No,0.79
P0096,P0111,0.1141502394129718,0.7432716942591462,0.3657988213514416,No,0.79
P0111,P0133,0.0690835976203801,0.7452680137787102,0.3395573640837122,No,0.79
P0005,P0111,0.0896254378873619,0.7403796033412016,0.3499271040688977,No,0.79
P0020,P0111,0.1393725514582426,0.239609635498401,0.179467385074306,No,0.79
P0111,P0152,0.1172408432311423,0.7397675658943514,0.366251532296426,No,0.79
P0111,P0151,0.0843500611487677,0.7397675689743514,0.3465170642790012,No,0.79
P0106,P0111,0.1269500238376552,0.7397675697443513,0.3720770422003336,No,0.79
P0111,P0163,0.0657442530522562,0.7424570055241116,0.3364293540409984,No,0.79
P0042,P0111,0.449175009845988,0.7466629240982173,0.5681701755468798,No,0.79
P0111,P0116,0.4289586053935286,0.7395851705248109,0.5532092314460415,No,0.79
P0094,P0111,0.0798582177725266,0.7956978039187466,0.3661940522310146,No,0.79
P0013,P0111,0.2277397757187571,0.7424570093741115,0.4336266691808989,No,0.79
P0038,P0111,0.1019971809381672,0.7432716981091461,0.3585069878065587,No,0.79
P0054,P0111,0.2863690069025558,0.7466629356482166,0.4704865784008202,No,0.79
P0009,P0111,0.0610720726322989,0.745268002228711,0.3347504444708638,No,0.79
P0111,P0182,0.0535580291441245,0.1936979847209236,0.1096140113748441,No,0.79
P0111,P0153,0.1148301307961776,0.7350682559221675,0.3629253808465736,No,0.79
P0085,P0111,0.0639139357005161,0.745268002228711,0.3364555623117941,No,0.79
P0111,P0156,0.0638393134755301,0.7441888844167056,0.3359791418520003,No,0.79
P0105,P0111,0.0802064548224613,0.7432716942591462,0.3454325505971353,No,0.79
P0011,P0111,0.0697178865327612,0.7690328316230832,0.34944386456889,No,0.79
P0111,P0138,0.0771552349563667,0.7410258361387883,0.3427034754293353,No,0.79
P0072,P0111,0.0614120183239019,0.7391838146349421,0.3325207368483179,No,0.79
P0001,P0111,0.0850589722861347,0.7432716942591462,0.3483440610753394,No,0.79
P0111,P0128,0.0902327798851646,0.7847546842089512,0.3680415416146793,No,0.79
P0055,P0111,0.2487044752606595,0.7424570055241116,0.4462054873660404,No,0.79
P0111,P0187,0.0666728851854155,0.7466629240982173,0.3386689007505363,No,0.79
P0021,P0111,0.1353636797048276,0.7417143911686582,0.3779039642903599,No,0.79
P0111,P0161,0.0647264888170304,0.7424570016741118,0.3358186939598629,No,0.79
P0010,P0111,0.138346495864685,0.7452680137787102,0.3811151030302951,No,0.79
P0111,P0183,0.143555541736625,0.7432716942591462,0.3834420027456334,No,0.79
P0097,P0111,0.0802872955661961,0.745268002228711,0.3462795782312021,No,0.79
P0022,P0111,0.4358590883651514,0.7432716942591462,0.5588241307227493,No,0.79
P0035,P0111,0.0735816595153701,0.7397675678193514,0.3400560228369626,No,0.79
P0002,P0111,0.4381495761043052,0.7466629356482166,0.5615549199218699,No,0.79
P0111,P0198,0.2956988578653898,0.7403796052662015,0.4735711568257145,No,0.79
P0111,P0155,0.0856621686047716,0.7441888844167056,0.3490728549295452,No,0.79
P0111,P0143,0.0778600004145679,0.7417143950186581,0.343401758256204,No,0.79
P0030,P0111,0.0852641834048463,0.7403796033412016,0.3473103513793884,No,0.79
P0111,P0140,0.3476711647285616,0.7386238901580137,0.5040522549003424,No,0.79
P0111,P0139,0.3980701863482785,0.7441888844167056,0.5365176655756494,No,0.79
P0111,P0193,0.0925522873784797,0.7424570016741118,0.3525141730967326,No,0.79
P0111,P0169,0.099925377775014,0.7380843340198253,0.3551889602729385,No,0.79
P0111,P0188,0.1484391517940426,0.7424570055241116,0.3860462932860702,No,0.79
P0047,P0111,0.3472980536036316,0.7417143950186581,0.5050645901696422,No,0.79
P0111,P0191,0.143702713347014,0.7432716981091461,0.3835303072518669,No,0.79
P0111,P0121,0.0512633957258047,0.7441888728667064,0.3284335865821655,No,0.79
P0060,P0111,0.1180140123955807,0.7466629240982173,0.3694735770766354,No,0.79
P0018,P0111,0.0979810542462119,0.7441888844167056,0.3564641863144094,No,0.79
P0034,P0111,0.0695831519598698,0.7424570016741118,0.3387326918455666,No,0.79
P0111,P0199,0.059384781211782,0.7365628676764223,0.3302560157976381,No,0.79
P0004,P0111,0.6216497730240658,0.7466629240982173,0.6716550334537263,No,0.79
P0024,P0111,0.5590386170014302,0.7410258361387883,0.6318335046563734,No,0.79
P0083,P0111,0.1499813444437535,0.7728951951433554,0.3991468847235943,No,0.79
P0087,P0111,0.0826855709636631,0.7397675678193514,0.3455183697059384,No,0.79
P0111,P0146,0.7156924320626827,0.7386238890030137,0.7248650148388152,No,0.79
P0045,P0111,0.0833592438281201,0.7424570055241116,0.3469983485065168,No,0.79
P0046,P0111,0.2432964367887569,0.7417143950186581,0.4426636200807174,No,0.79
P0071,P0111,0.3565512095018966,0.7410258361387883,0.5103410601566533,No,0.79
P0050,P0111,0.5743423916423108,0.741714398868658,0.6412911945328497,No,0.79
P0099,P0111,0.1956750202101859,0.2531898397891237,0.218680948041761,No,0.79
P0076,P0111,0.0958315195986982,0.7466629240982173,0.3561640813985059,No,0.79
P0111,P0123,0.0539622328627987,0.7403796033412016,0.3285291810541599,No,0.79
P0111,P0119,0.1380065501730821,0.7432716981091461,0.3801126093475077,No,0.79
P0110,P0111,0.1247258669651555,0.7417143969436579,0.3715212789565565,No,0.79
P0111,P0141,0.103014945173393,0.7386238901580137,0.3572585231672413,No,0.79
P0111,P0200,0.5554629687208507,0.7403796052662015,0.629429623338991,No,0.79
P0111,P0124,0.5809091474410796,0.7397675658943514,0.6444525148223883,No,0.79
P0111,P0131,0.5487573326700247,0.7452680137787102,0.6273616051134989,No,0.79
P0081,P0111,0.0775221275625479,0.7391838171099422,0.3421868033815057,No,0.79
P0111,P0126,0.0753705200754513,0.745268002228711,0.3433295129367552,No,0.79
P0111,P0189,0.6403115477893166,0.7956978039187466,0.7024660502410887,No,0.79
P0006,P0111,0.587824140289783,0.7441888728667064,0.6503700333205524,No,0.79
P0098,P0111,0.5803474079141016,0.7432716942591462,0.6455171224521195,No,0.79
P0003,P0111,0.700057003088531,0.7441888844167056,0.7177097556198009,No,0.79
P0111,P0115,0.6427574984971913,0.7410258392187881,0.68206483478583,No,0.79
P0012,P0111,0.4485158468586115,0.7410258361387883,0.5655198425706822,No,0.79
P0028,P0111,0.0680637605455713,0.7410258361387883,0.3372485907828581,No,0.79
P0111,P0190,0.380026117778745,0.7644830247783936,0.5338088805786045,No,0.79
P0111,P0125,0.1229929730738138,0.7391838146349422,0.3694693096982652,No,0.79
P0111,P0144,0.0980183653587049,0.7410258361387883,0.3552213536707382,No,0.79
P0059,P0111,0.0806210227390502,0.7424570016741118,0.3453554143130748,No,0.79
P0027,P0111,0.074783906473478,0.7466629356482166,0.3435355181433735,No,0.79
P0111,P0157,0.1001150425968534,0.7432716981091461,0.3573777048017705,No,0.79
P0111,P0166,0.0873515328648715,0.7380843332498253,0.347644653018853,No,0.79
P0111,P0142,0.0869079451941214,0.7424570016741118,0.3491275677861176,No,0.79
P0033,P0111,0.083813195696785,0.7397675689743514,0.3461949450078116,No,0.79
P0075,P0111,0.0508819932425429,0.7380843345698254,0.3257629297734559,No,0.79
P0032,P0111,0.1351273759923719,0.7432716942591462,0.3783851032990816,No,0.79
P0111,P0159,0.3463258918392305,0.7407864342764161,0.5041101088141048,No,0.79
P0111,P0162,0.1367504093858176,0.7432716981091461,0.379358924875149,No,0.79
P0086,P0111,0.0982111394399187,0.7466629240982173,0.3575918533032382,No,0.79
P0111,P0178,0.0643720332483469,0.7441888728667063,0.3362987690956907,No,0.79
P0111,P0172,0.1179373173310117,0.7386238890030137,0.3662119459998125,No,0.79
P0107,P0111,0.0496776734448521,0.7417143911686582,0.3264923605343746,No,0.79
P0111,P0174,0.0639678295296727,0.7441888844167056,0.3360562514844858,No,0.79
P0049,P0111,0.1492143937980639,0.7432716942591462,0.3868373139824969,No,0.79
P0111,P0176,0.1209864643575233,0.7390215739862821,0.3682005082090268,No,0.79
P0111,P0113,0.0467839893870613,0.7417143969436579,0.3247561524096999,No,0.79
P0056,P0111,0.3784486868561242,0.7432716942591462,0.524377889817333,No,0.79
P0044,P0111,0.2618100035238273,0.7673815870932381,0.4640386369515916,No,0.79
P0109,P0111,0.06028439359078,0.7708571005556637,0.3445134763767334,No,0.79
P0111,P0154,0.3973674937296602,0.7452680137787102,0.5365277017492802,No,0.79
P0111,P0147,0.4359129821943079,0.7397675658943514,0.5574548156743253,No,0.79
P0043,P0111,0.127967788072881,0.7441888844167056,0.3744562266104109,No,0.79
P0111,P0114,0.0991687913272391,0.7391838146349421,0.3551748006503203,No,0.79
P0065,P0111,0.0614907862280538,0.7421193221985056,0.3337422006162345,No,0.79
P0111,P0148,0.1128526418340484,0.7436497392106168,0.3651714807846758,No,0.79
P0111,P0135,0.0552681218000538,0.7417143911686582,0.3298466295474956,No,0.79
P0025,P0111,0.0545343365876914,0.7410258399887881,0.3291309379481301,No,0.79
P0111,P0196,0.2319206931575565,0.7380843340198253,0.434386149502464,No,0.79
P0040,P0111,0.1454563356341852,0.7894762835332658,0.4030643147938175,No,0.79
P0023,P0111,0.0949194701822026,0.7424570016741118,0.3539344827789663,No,0.79
P0111,P0145,0.0770122090251435,0.7432716942591462,0.3435160031187446,No,0.79
P0111,P0185,0.354324979789814,0.7432716942591462,0.5099036655775468,No,0.79
P0014,P0017,0.6061967539332132,0.7452810522162661,0.6618304732464343,No,0.79
P0014,P0149,0.6648342764753437,0.7416907746326135,0.6955768757382516,No,0.79
P0014,P0100,0.641944945380677,0.743874721073817,0.682716855657933,No,0.79
P0014,P0173,0.9415158675870076,0.7445362799731747,0.8627240325414745,Yes,0.79
P0014,P0037,0.619993574197293,0.7461573559504806,0.670459086898568,No,0.79
P0014,P0167,0.8964212424600461,0.9999999420000034,0.9378527222760288,Yes,0.79
P0014,P0089,0.643329602222084,0.747290098035188,0.6849138005473256,No,0.79
P0014,P0041,0.6052100822917315,0.743874721073817,0.6606759378045657,No,0.79
P0014,P0077,0.6197386149285907,0.7432716767091476,0.6691518396408135,No,0.79
P0014,P0061,0.7348154136351388,0.7445362945981734,0.7387037660203526,No,0.79
P0014,P0168,0.6925688700951435,0.7432716864591467,0.7128499966407447,No,0.79
P0014,P0122,0.6827062993594927,0.7399000759479699,0.7055838099948836,No,0.79
