product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.7448228050122012,0.6727061881077347
P0017,P0111,0.681568310428456,0.7460109700423515,0.7073453742740142
P0111,P0149,0.6402058329705864,0.8046551568739404,0.705985562531928
P0100,P0111,0.6826834981240802,0.7460110242923339,0.7080145085913817
P0111,P0173,0.6831125759177499,0.7460110242923339,0.7082719552675835
P0037,P0111,0.8453651306925358,0.740783086379104,0.8035323129671631
P0111,P0167,0.671792798955289,0.999999784000047,0.8030755929731922
P0089,P0111,0.8179580457268413,0.7429785997531385,0.7879662673373602
P0041,P0111,0.6805816387869743,0.742978608794804,0.7055404267901062
P0077,P0111,0.6451101714238335,0.7450950499041935,0.6851041228159775
P0061,P0111,0.6601869701303817,0.7477089761834508,0.6951957725516094
P0111,P0168,0.6320595734096139,0.7460109700423515,0.677640132062709
P0111,P0122,0.7919221441452646,0.7467515330650063,0.7738538997131613
P0111,P0165,0.6156468295918579,0.8107468764946438,0.6936868483529723
P0111,P0129,0.6586717243952491,0.8188907483265292,0.7227593339677612
P0111,P0112,0.22598200775242003,0.741825121418097,0.4323192532186908
P0039,P0111,0.11888875069958336,0.7460109700423515,0.36973763843669066
P0111,P0150,0.07305308542171922,0.742978608794804,0.34102329477095317
P0029,P0111,0.1326420413324213,0.7460110242923339,0.37798963451638634
P0111,P0118,0.14451733930311134,0.7453817021371997,0.38486308443674666
P0111,P0171,0.13556267230479035,0.7460110242923339,0.37974201309980776
P0091,P0111,0.23212590427626806,0.74431347437208,0.4370009323145928
P0090,P0111,0.35422548348983274,0.7443134472470844,0.5102606689927334
P0111,P0177,0.08100864374106088,0.7443134472470844,0.34633056514347027
P0084,P0111,0.09633418319756236,0.7460110242923339,0.35620491963547096
P0111,P0120,0.09565325539456503,0.7448228230955313,0.35532108247495153
P0101,P0111,0.06461248263996851,0.7453817202205297,0.33692017767219296
P0036,P0111,0.04885061045125719,0.999999784000047,0.4293102798707731
P0111,P0175,0.3708911137367079,0.7460109700423515,0.5209390562589654
P0111,P0184,0.21604066911261738,0.7441206626357512,0.4272726665218709
P0111,P0179,0.2982173579586676,0.7448228050122012,0.47685953678008103
P0111,P0136,0.0536305785295276,0.7417346674276688,0.3288722140887841
P0048,P0111,0.11836224944551542,0.7438412654590258,0.3685538558509196
P0093,P0111,0.04995336110938375,0.7424673109192251,0.32695894103332035
P0079,P0111,0.06754140497066932,0.7460110242923339,0.33892925269933516
P0111,P0170,0.23946168356030928,0.7453817021371997,0.44182969099106545
P0068,P0111,0.12381174470907697,0.7429786142198035,0.37147849251336756
P0026,P0111,0.29936778392720187,0.8306670546984362,0.5118874922356956
P0111,P0132,0.07350911012996704,0.743398180475516,0.34146473826818663
P0111,P0127,0.10392284891072281,0.7453817021371997,0.3605063902013136
P0031,P0111,0.08973322554567503,0.7438412654590258,0.3513764415110153
P0074,P0111,0.07837821031030409,0.7460110242923339,0.34543133590311603
P0066,P0111,0.131603548701366,0.7467515873149887,0.3776627641468151
P0058,P0111,0.0776547892958564,0.7433981714338505,0.343952142151054
P0111,P0158,0.1322523474908277,0.7438412745006914,0.3768879182947732
P0111,P0186,0.11299981344443755,0.7433981714338505,0.3651591566402027
