product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.744343809090106,0.6725145897388967,No,0.79
P0111,P0149,0.6402058329705864,0.74264144969508,0.6811800796603837,No,0.79
P0100,P0111,0.6826834981240802,0.7467687410178647,0.7083175952815941,No,0.79
P0111,P0173,0.6831125759177499,0.7467687604345292,0.7085750497244616,No,0.79
P0037,P0111,0.8453651306925358,0.7438742220335616,0.8047687672289461,Yes,0.79
P0111,P0167,0.671792798955289,0.7959662029307407,0.7214621605454696,No,0.79
P0089,P0111,0.8179580457268413,0.7443438026178842,0.7885123484832585,No,0.79
P0041,P0111,0.6805816387869743,0.7454062372896331,0.7065114781880377,No,0.79
P0077,P0111,0.6451101714238335,0.7454062372896331,0.6852285977701533,No,0.79
P0061,P0111,0.6601869701303817,0.7477211013508016,0.6952006226185496,No,0.79
P0111,P0168,0.6320595734096139,0.7477211013508016,0.678324184586089,No,0.79
P0111,P0122,0.7919221441452646,0.7454062308174112,0.7733157788141233,No,0.79
P0111,P0129,0.6586717243952491,0.7418694486313524,0.6919508140896904,No,0.79
P0111,P0112,0.22598200775242,0.7898611851641923,0.4515336787171289,No,0.79
P0039,P0111,0.1188887506995833,0.7460321402261643,0.3697461065102157,No,0.79
P0111,P0150,0.0730530854217192,0.2071238074088047,0.1266813742165534,No,0.79
P0029,P0111,0.1326420413324213,0.7434335896870372,0.3769586606742677,No,0.79
P0111,P0118,0.1445173393031113,0.7460321661150505,0.385123270027887,No,0.79
P0111,P0171,0.1355626723047903,0.7434335864509263,0.3787110379632447,No,0.79
P0091,P0111,0.232125904276268,0.7448503772869852,0.4372156934805549,No,0.79
P0090,P0111,0.3542254834898327,0.8046779955858706,0.5344064883282479,No,0.79
P0111,P0177,0.0810086437410608,0.7460321596428288,0.347018050101768,No,0.79
P0111,P0160,0.0686192815538005,0.7467687604345292,0.339879073106092,No,0.79
P0084,P0111,0.0963341831975623,0.7443438026178842,0.3555380309656911,No,0.79
P0111,P0120,0.095653255394565,0.7434335864509263,0.3547653878171095,No,0.79
P0101,P0111,0.0646124826399685,0.7434335896870372,0.336140925458796,No,0.79
P0036,P0111,0.0488506104512571,0.7426185229637394,0.3263577754562501,No,0.79
P0111,P0184,0.2160406691126173,0.9999999226666728,0.5296243705342396,No,0.79
P0111,P0179,0.2982173579586676,0.7460321402261643,0.4773432708656662,No,0.79
P0111,P0136,0.0536305785295276,0.7467687410178647,0.3308858435248624,No,0.79
P0048,P0111,0.1183622494455154,0.7443438026178842,0.368754870714463,No,0.79
P0093,P0111,0.0499533611093837,0.7477211013508016,0.3290604572059509,No,0.79
P0079,P0111,0.0675414049706693,0.7426185229637394,0.3375722521678974,No,0.79
P0111,P0170,0.2394616835603092,0.7434335896870372,0.4410504460110004,No,0.79
P0068,P0111,0.1238117447090769,0.7448503708147634,0.3722271951513515,No,0.79
P0026,P0111,0.2993677839272018,0.7477211013508016,0.4787091108966417,No,0.79
P0111,P0132,0.073509110129967,0.8046779988219815,0.3659766656067728,No,0.79
P0111,P0127,0.1039228489107228,0.7477211013508016,0.3614421498867543,No,0.79
P0031,P0111,0.089733225545675,0.7460321661150505,0.3522528017734252,No,0.79
P0074,P0111,0.078378210310304,0.7443438026178842,0.3447644472333362,No,0.79
P0066,P0111,0.131603548701366,0.7460321596428288,0.3773749930779511,No,0.79
P0058,P0111,0.0776547892958564,0.7443438026178842,0.3443303946246676,No,0.79
P0080,P0111,0.0894430280040627,0.7467687604345292,0.3523733209762493,No,0.79
P0111,P0186,0.1129998134444375,0.742618524905406,0.364847298028825,No,0.79
P0053,P0111,0.0530004352963124,0.742618524905406,0.3288476711399499,No,0.79
P0064,P0111,0.1171226913749144,0.7959662029307407,0.388660095997245,No,0.79
P0111,P0197,0.0707418692867359,0.744152056980106,0.340105944364084,No,0.79
P0062,P0111,0.091418444126609,0.7422370026329457,0.3517458675291437,No,0.79
P0052,P0111,0.0980038554816242,0.7422370045746123,0.3556971151188194,No,0.79
P0078,P0111,0.0572207366871877,0.7443438026178842,0.3320699630594664,No,0.79
P0111,P0181,0.0975011918827602,0.7438742187974506,0.3560504026486363,No,0.79
P0019,P0111,0.0882076156126277,0.7438742155613397,0.3504742555921125,No,0.79
P0095,P0111,0.1340287710134112,0.9999999615000016,0.4804172472080474,No,0.79
P0070,P0111,0.1086468503202537,0.9999999226666728,0.4651880792588213,No,0.79
P0111,P0180,0.2670211222353502,0.7454062308174112,0.4583751656681746,No,0.79
P0007,P0111,0.0692577161453475,0.7438742187974506,0.3391043172061888,No,0.79
P0092,P0111,0.3895756897373712,0.7460321402261643,0.5321582699328884,No,0.79
P0073,P0111,0.2349346019111581,0.7454062308174112,0.4391232534736593,No,0.79
P0108,P0111,0.0775262732417138,0.7443438026178842,0.344253284992182,No,0.79
P0111,P0164,0.3890927181145451,0.7454062308174112,0.5316181231956916,No,0.79
P0015,P0111,0.0708247828700537,0.744343809090106,0.3402323933580746,No,0.79
P0082,P0111,0.1353574611860788,0.7426185229637394,0.378261885897143,No,0.79
P0104,P0111,0.1426372738013805,0.744343809090106,0.3833198879168707,No,0.79
P0102,P0111,0.0664262172750451,0.7438742155613397,0.3374054165895629,No,0.79
P0051,P0111,0.1077576021391704,0.7467687604345292,0.363362065457314,No,0.79
P0111,P0117,0.0747942706713927,0.7438742155613397,0.3424262486273715,No,0.79
P0111,P0130,0.0737993076715793,0.7460321402261643,0.3426924406934132,No,0.79
P0067,P0111,0.0706299359492568,0.8046779988219815,0.3642491610983467,No,0.79
P0111,P0134,0.0950811516696722,0.742618524905406,0.3540961009639658,No,0.79
P0111,P0194,0.0983209999378148,0.7460321596428288,0.3574054638198204,No,0.79
P0016,P0111,0.0592873577513836,0.7430163704641908,0.3327789628365065,No,0.79
P0111,P0137,0.1160075036792902,0.7454062372896331,0.3677669971234273,No,0.79
P0096,P0111,0.1141502394129718,0.7443438026178842,0.3662276646949368,No,0.79
P0111,P0133,0.0690835976203801,0.7454062308174112,0.3396126508991926,No,0.79
P0005,P0111,0.0896254378873619,0.7998827776085028,0.3737283737758182,No,0.79
P0008,P0111,0.0815496548722094,0.744343809090106,0.346667316559368,No,0.79
P0020,P0111,0.1393725514582426,0.7438742155613397,0.3811732170994815,No,0.79
P0111,P0195,0.05578633169579,0.7460321402261643,0.3318846551079397,No,0.79
P0111,P0152,0.1172408432311423,0.7443438026178842,0.3680820269858391,No,0.79
P0111,P0151,0.0843500611487677,0.7426185229637394,0.3476574458747564,No,0.79
P0106,P0111,0.1269500238376552,0.7443438026178842,0.3739075353497468,No,0.79
P0111,P0163,0.0657442530522562,0.7448503805230962,0.3373867040405922,No,0.79
P0042,P0111,0.449175009845988,0.7430163724058574,0.5667115548699357,No,0.79
P0111,P0116,0.4289586053935286,0.7467687410178647,0.5560826596432631,No,0.79
P0094,P0111,0.0798582177725266,0.855891336419555,0.3902714652313379,No,0.79
P0013,P0111,0.2277397757187571,0.7460321402261643,0.43505672152172,No,0.79
P0038,P0111,0.1019971809381672,0.7434335896870372,0.3585717444377152,No,0.79
P0063,P0111,0.0468855585266256,0.7460321402261643,0.326544191206441,No,0.79
P0009,P0111,0.0610720726322989,0.7460321596428288,0.3350561074365109,No,0.79
P0111,P0182,0.0535580291441245,0.7454062372896331,0.3302973124023279,No,0.79
P0111,P0153,0.1148301307961776,0.7437109683634515,0.3663824658230872,No,0.79
P0085,P0111,0.0639139357005161,0.7460321661150505,0.3367612278663299,No,0.79
P0111,P0156,0.0638393134755301,0.7467687410178647,0.337011084492464,No,0.79
P0069,P0111,0.1364270464108782,0.7467687410178647,0.3805637242536728,No,0.79
P0105,P0111,0.0802064548224613,0.7467687604345292,0.3468313770672885,No,0.79
P0011,P0111,0.0697178865327612,0.7862235360158396,0.3563201463259926,No,0.79
P0111,P0138,0.0771552349563667,0.7434335896870372,0.3436665768486349,No,0.79
P0072,P0111,0.0614120183239019,0.7428920519539565,0.3340040317759237,No,0.79
P0001,P0111,0.0850589722861347,0.7832923960914115,0.3643523418082455,No,0.79
