product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.7432716942591462,0.6720857438065129
P0017,P0111,0.681568310428456,0.8045614961727516,0.7307655847261743
P0111,P0149,0.6402058329705864,0.7397675678193514,0.6800305269100924
P0100,P0111,0.6826834981240802,0.7424570055241116,0.7065929010840928
P0111,P0173,0.6831125759177499,0.7432716942591462,0.7071762232543084
P0037,P0111,0.8453651306925358,0.745268002228711,0.805326279307006
P0111,P0167,0.671792798955289,0.9999999771000005,0.8030756702131736
P0089,P0111,0.8179580457268413,0.17393934692246985,0.5603505662050927
P0041,P0111,0.6805816387869743,0.7424570055241116,0.7053317854818293
P0077,P0111,0.6451101714238335,0.7417143911686582,0.6837518593217634
P0061,P0111,0.6601869701303817,0.7432717000341459,0.6934208620918874
P0111,P0168,0.6320595734096139,0.25153357110719976,0.4798491724886483
P0111,P0122,0.7919221441452646,0.7673815870932381,0.7821059213244541
P0111,P0165,0.6156468295918579,0.7424570016741118,0.6663708984247594
P0111,P0129,0.6586717243952491,0.7369451887224144,0.6899811101261153
P0111,P0112,0.22598200775242003,0.7403796052662015,0.4317410467579326
P0039,P0111,0.11888875069958336,0.7386238890030137,0.36678280602095553
P0111,P0150,0.07305308542171922,0.9999999540000021,0.44383183285303235
P0029,P0111,0.1326420413324213,0.7424570016741118,0.3765680254690975
P0111,P0118,0.14451733930311134,0.7441888728667064,0.38438595272854936
P0111,P0171,0.13556267230479035,0.7414332450346646,0.37791090139674005
P0091,P0111,0.23212590427626806,0.745268002228711,0.43738274345724526
P0090,P0111,0.35422548348983274,0.7432716942591462,0.5098439677975581
P0111,P0177,0.08100864374106088,0.7466629356482166,0.34727036050392324
P0111,P0160,0.06861928155380055,0.7397675678193514,0.3370785960600209
P0084,P0111,0.09633418319756236,0.7466629356482166,0.3564656841778241
P0111,P0120,0.09565325539456503,0.7397675678193514,0.3532989803644796
P0101,P0111,0.06461248263996851,0.745268002228711,0.3368746904754655
P0036,P0111,0.04885061045125719,0.7441888844167056,0.32698592003743654
P0111,P0175,0.3708911137367079,0.7424570055241116,0.5195174704516694
P0111,P0184,0.21604066911261738,0.7397675678193514,0.425531428595311
P0111,P0179,0.2982173579586676,0.7441888882667055,0.47660597008188277
P0111,P0136,0.0536305785295276,0.7631939540429876,0.33745592873491165
P0093,P0111,0.04995336110938375,0.7432716981091461,0.3272806959092887
P0079,P0111,0.06754140497066932,0.7417143950186581,0.3372106009898649
P0111,P0170,0.23946168356030928,0.7403796064212015,0.43982885270466615
P0068,P0111,0.12381174470907697,0.7424570016741118,0.3712698474950909
P0026,P0111,0.29936778392720187,0.7370558536574401,0.47444301181929716
P0111,P0132,0.07350911012996704,0.7417143950186581,0.3407912240854435
P0111,P0127,0.10392284891072281,0.7452680137787102,0.3604609148579178
P0031,P0111,0.08973322554567503,0.7417143950186581,0.35052569333486827
P0074,P0111,0.07837821031030409,0.7452680137787102,0.3451341316976666
P0066,P0111,0.131603548701366,0.7432716942591462,0.3762708069244781
P0058,P0111,0.0776547892958564,0.9999999540000021,0.4465928551775147
P0111,P0158,0.1322523474908277,0.7894762873832657,0.3951419234478029
P0080,P0111,0.08944302800406277,0.7466629240982173,0.3523309864417246
P0111,P0186,0.11299981344443755,0.7397675658943514,0.3637069144244031
P0053,P0111,0.053000435296312425,0.741714398098658,0.32848602041725067
P0064,P0111,0.11712269137491449,0.7386238890030137,0.3657231704261542
P0111,P0197,0.07074186928673591,0.7417143950186581,0.33913087957950483
P0062,P0111,0.09141844412660904,0.745268002228711,0.35295826736744984
P0078,P0111,0.05722073668718778,0.7403796033412016,0.3304842833487933
P0111,P0181,0.0975011918827602,0.7395851705248109,0.35433478333958046
P0019,P0111,0.08820761561262774,0.7432716942591462,0.35023324707123515
P0095,P0111,0.13402877101341126,0.7847546842089512,0.3943191362916273
P0070,P0111,0.10864685032025373,0.741714398098658,0.3618738694316155
P0111,P0180,0.26702112223535024,0.7380843332498253,0.4554464066411403
P0007,P0111,0.06925771614534751,0.7403796033412016,0.33770647102368917
P0092,P0111,0.3895756897373712,0.7432716942591462,0.5310540915460812
P0073,P0111,0.2349346019111581,0.7410258361387883,0.4373710956022101
P0108,P0111,0.07752627324171382,0.1958914599041984,0.12487234790670766
P0111,P0164,0.3890927181145451,0.7403796052662015,0.5296074729752076
P0015,P0111,0.0708247828700537,0.7956978039187466,0.36077399128953086
P0082,P0111,0.13535746118607883,0.7424570016741118,0.378197277381292
P0104,P0111,0.14263727380138053,0.7432716942591462,0.3828910419844868
P0051,P0111,0.10775760213917046,0.7452680137787102,0.3627617667949864
P0111,P0117,0.07479427067139274,0.7417143950186581,0.34156232041029894
P0111,P0130,0.0737993076715793,0.7380843340198253,0.3395133182108777
P0067,P0111,0.07062993594925689,0.7410258361387883,0.33878829602506944
