product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.744343809090106,0.6725145897388967
P0111,P0149,0.6402058329705864,0.74264144969508,0.6811800796603837
P0100,P0111,0.6826834981240802,0.7467687410178647,0.7083175952815941
P0111,P0173,0.6831125759177499,0.7467687604345292,0.7085750497244616
P0037,P0111,0.8453651306925358,0.7438742220335616,0.8047687672289461
P0111,P0167,0.671792798955289,0.7959662029307407,0.7214621605454696
P0089,P0111,0.8179580457268413,0.7443438026178842,0.7885123484832585
P0041,P0111,0.6805816387869743,0.7454062372896331,0.7065114781880377
P0077,P0111,0.6451101714238335,0.7454062372896331,0.6852285977701533
P0061,P0111,0.6601869701303817,0.7477211013508016,0.6952006226185496
P0111,P0168,0.6320595734096139,0.7477211013508016,0.678324184586089
P0111,P0122,0.7919221441452646,0.7454062308174112,0.7733157788141233
P0111,P0129,0.6586717243952491,0.7418694486313524,0.6919508140896904
P0111,P0112,0.22598200775242003,0.7898611851641923,0.45153367871712896
P0039,P0111,0.11888875069958336,0.7460321402261643,0.3697461065102157
P0111,P0150,0.07305308542171922,0.20712380740880473,0.12668137421655343
P0029,P0111,0.1326420413324213,0.7434335896870372,0.3769586606742677
P0111,P0118,0.14451733930311134,0.7460321661150505,0.38512327002788704
P0111,P0171,0.13556267230479035,0.7434335864509263,0.37871103796324473
P0091,P0111,0.23212590427626806,0.7448503772869852,0.4372156934805549
P0090,P0111,0.35422548348983274,0.8046779955858706,0.5344064883282479
P0111,P0177,0.08100864374106088,0.7460321596428288,0.347018050101768
P0111,P0160,0.06861928155380055,0.7467687604345292,0.339879073106092
P0084,P0111,0.09633418319756236,0.7443438026178842,0.35553803096569114
P0111,P0120,0.09565325539456503,0.7434335864509263,0.35476538781710953
P0101,P0111,0.06461248263996851,0.7434335896870372,0.33614092545879604
P0036,P0111,0.04885061045125719,0.7426185229637394,0.3263577754562501
P0111,P0184,0.21604066911261738,0.9999999226666727,0.5296243705342396
P0111,P0179,0.2982173579586676,0.7460321402261643,0.47734327086566625
P0111,P0136,0.0536305785295276,0.7467687410178647,0.33088584352486244
P0048,P0111,0.11836224944551542,0.7443438026178842,0.368754870714463
P0093,P0111,0.04995336110938375,0.7477211013508016,0.3290604572059509
P0079,P0111,0.06754140497066932,0.7426185229637394,0.3375722521678974
P0111,P0170,0.23946168356030928,0.7434335896870372,0.44105044601100046
P0068,P0111,0.12381174470907697,0.7448503708147634,0.37222719515135155
P0026,P0111,0.29936778392720187,0.7477211013508016,0.47870911089664175
P0111,P0132,0.07350911012996704,0.8046779988219815,0.36597666560677283
P0111,P0127,0.10392284891072281,0.7477211013508016,0.3614421498867543
P0031,P0111,0.08973322554567503,0.7460321661150505,0.3522528017734252
P0074,P0111,0.07837821031030409,0.7443438026178842,0.3447644472333362
P0066,P0111,0.131603548701366,0.7460321596428288,0.3773749930779511
P0058,P0111,0.0776547892958564,0.7443438026178842,0.3443303946246676
P0080,P0111,0.08944302800406277,0.7467687604345292,0.35237332097624935
P0111,P0186,0.11299981344443755,0.742618524905406,0.364847298028825
P0053,P0111,0.053000435296312425,0.742618524905406,0.3288476711399499
P0064,P0111,0.11712269137491449,0.7959662029307407,0.388660095997245
P0111,P0197,0.07074186928673591,0.744152056980106,0.340105944364084
P0062,P0111,0.09141844412660904,0.7422370026329457,0.3517458675291437
P0052,P0111,0.09800385548162427,0.7422370045746123,0.35569711511881946
P0078,P0111,0.05722073668718778,0.7443438026178842,0.3320699630594664
P0111,P0181,0.0975011918827602,0.7438742187974506,0.35605040264863635
P0019,P0111,0.08820761561262774,0.7438742155613397,0.35047425559211254
P0095,P0111,0.13402877101341126,0.9999999615000016,0.4804172472080474
P0070,P0111,0.10864685032025373,0.9999999226666727,0.46518807925882133
P0111,P0180,0.26702112223535024,0.7454062308174112,0.45837516566817466
P0007,P0111,0.06925771614534751,0.7438742187974506,0.3391043172061888
P0092,P0111,0.3895756897373712,0.7460321402261643,0.5321582699328884
P0073,P0111,0.2349346019111581,0.7454062308174112,0.4391232534736593
P0108,P0111,0.07752627324171382,0.7443438026178842,0.344253284992182
P0111,P0164,0.3890927181145451,0.7454062308174112,0.5316181231956916
P0015,P0111,0.0708247828700537,0.744343809090106,0.3402323933580746
P0082,P0111,0.13535746118607883,0.7426185229637394,0.37826188589714305
P0104,P0111,0.14263727380138053,0.744343809090106,0.3833198879168707
P0102,P0111,0.0664262172750451,0.7438742155613397,0.3374054165895629
P0051,P0111,0.10775760213917046,0.7467687604345292,0.363362065457314
P0111,P0117,0.07479427067139274,0.7438742155613397,0.34242624862737153
P0111,P0130,0.0737993076715793,0.7460321402261643,0.34269244069341326
P0067,P0111,0.07062993594925689,0.8046779988219815,0.36424916109834676
P0111,P0134,0.09508115166967229,0.742618524905406,0.3540961009639658
P0111,P0194,0.09832099993781482,0.7460321596428288,0.3574054638198204
P0016,P0111,0.059287357751383635,0.7430163704641908,0.3327789628365065
P0111,P0137,0.11600750367929026,0.7454062372896331,0.36776699712342736
P0096,P0111,0.11415023941297182,0.7443438026178842,0.36622766469493684
P0111,P0133,0.06908359762038017,0.7454062308174112,0.3396126508991926
P0005,P0111,0.0896254378873619,0.7998827776085028,0.37372837377581825
P0008,P0111,0.08154965487220944,0.744343809090106,0.34666731655936806
P0020,P0111,0.13937255145824265,0.7438742155613397,0.3811732170994815
P0111,P0195,0.05578633169579006,0.7460321402261643,0.33188465510793974
P0111,P0152,0.11724084323114235,0.7443438026178842,0.36808202698583914
P0111,P0151,0.0843500611487677,0.7426185229637394,0.3476574458747564
P0106,P0111,0.12695002383765522,0.7443438026178842,0.37390753534974686
P0111,P0163,0.06574425305225629,0.7448503805230962,0.33738670404059223
P0042,P0111,0.449175009845988,0.7430163724058574,0.5667115548699357
P0111,P0116,0.4289586053935286,0.7467687410178647,0.5560826596432631
P0094,P0111,0.0798582177725266,0.855891336419555,0.39027146523133793
P0013,P0111,0.22773977571875714,0.7460321402261643,0.43505672152172
P0038,P0111,0.1019971809381672,0.7434335896870372,0.3585717444377152
P0063,P0111,0.046885558526625626,0.7460321402261643,0.32654419120644107
P0009,P0111,0.061072072632298996,0.7460321596428288,0.33505610743651093
P0111,P0182,0.05355802914412453,0.7454062372896331,0.33029731240232796
P0111,P0153,0.11483013079617768,0.7437109683634515,0.36638246582308726
P0085,P0111,0.06391393570051615,0.7460321661150505,0.3367612278663299
P0111,P0156,0.06383931347553014,0.7467687410178647,0.337011084492464
P0069,P0111,0.13642704641087827,0.7467687410178647,0.38056372425367285
P0105,P0111,0.0802064548224613,0.7467687604345292,0.3468313770672885
P0011,P0111,0.06971788653276123,0.7862235360158396,0.3563201463259926
P0111,P0138,0.07715523495636674,0.7434335896870372,0.34366657684863494
P0072,P0111,0.06141201832390191,0.7428920519539565,0.33400403177592375
P0001,P0111,0.08505897228613479,0.7832923960914115,0.36435234180824555
P0111,P0128,0.09023277988516469,0.7448503772869852,0.3520798188458929
P0055,P0111,0.24870447526065959,0.7456642145995765,0.4474883709962264
P0111,P0187,0.06667288518541552,0.742618524905406,0.3370511410734118
P0021,P0111,0.13536367970482766,0.7454062308174112,0.3793807001498611
P0103,P0111,0.2943722405323052,0.7448503708147634,0.4745634926452885
P0111,P0161,0.06472648881703046,0.7460321402261643,0.33724874938068394
P0010,P0111,0.13834649586468506,0.7443438026178842,0.3807454185659648
P0111,P0183,0.143555541736625,0.740506161731573,0.38233578973460425
P0097,P0111,0.08028729556619614,0.23230138808296671,0.14109293257290437
P0022,P0111,0.4358590883651514,0.7477211013508016,0.5606038935594115
P0035,P0111,0.0735816595153701,0.7959662061668517,0.3625354781759627
P0002,P0111,0.43814957610430527,0.7467687604345292,0.5615972498363948
P0111,P0198,0.2956988578653898,0.7477211013508016,0.47650775525955447
P0111,P0155,0.08566216860477167,0.8046779891136489,0.3732684968083226
P0111,P0143,0.07786000041456792,0.7438742187974506,0.344265687767721
P0030,P0111,0.0852641834048463,0.7460321596428288,0.3495713739000393
P0111,P0140,0.34767116472856163,0.7454062308174112,0.5067651911641015
P0111,P0139,0.3980701863482785,0.744343809090106,0.5365796354450094
P0111,P0193,0.09255228737847979,0.7456642081273548,0.3537970556780298
P0111,P0169,0.099925377775014,0.743016374624905,0.35716177651497044
P0111,P0188,0.14843915179404266,0.7462623667846907,0.38756843779030187
P0047,P0111,0.34729805360363164,0.9999999226666727,0.6083788012288481
P0111,P0191,0.14370271334701407,0.7434335896870372,0.38359506388302334
P0111,P0121,0.05126339572580479,0.7454062308174112,0.3289205297624474
P0060,P0111,0.11801401239558072,0.7426414519141276,0.3678649882029995
P0018,P0111,0.0979810542462119,0.7443438026178842,0.3565261535948809
P0034,P0111,0.06958315195986983,0.744343809090106,0.3394874148119643
P0111,P0199,0.05938478121178203,0.7460321402261643,0.3340437248175349
P0088,P0111,0.605979105777004,0.7460321402261643,0.662000319556668
P0004,P0111,0.6216497730240658,0.7422370067936599,0.6698846665319034
P0024,P0111,0.5590386170014302,0.7414319278818813,0.6319959413536107
P0083,P0111,0.1499813444437535,0.7443438026178842,0.3877263277134058
P0087,P0111,0.08268557096366314,0.7418694499257967,0.3463591225485166
P0111,P0146,0.7156924320626827,0.7430163704641908,0.726622007423286
P0045,P0111,0.08335924382812016,0.7477211207674661,0.34910399460385855
P0046,P0111,0.24329643678875693,0.7430163704641908,0.44318441025893046
P0071,P0111,0.35655120950189667,0.7438742207391172,0.5114804139967849
P0050,P0111,0.5743423916423108,0.8501705864920908,0.6846736695822229
P0099,P0111,0.19567502021018593,0.7454062308174112,0.41556750445307605
P0076,P0111,0.09583151959869826,0.7467687604345292,0.35620641593303065
P0111,P0123,0.053962232862798755,0.7460321402261643,0.33079019580814495
P0111,P0119,0.1380065501730821,0.7443438123262169,0.380541455034336
P0110,P0111,0.12472586696515557,0.7438742155613397,0.3723852064036292
P0111,P0141,0.10301494517339303,0.7460321402261643,0.3602218231945015
P0111,P0200,0.5554629687208507,0.7434335916287038,0.6306512178839919
P0111,P0124,0.5809091474410796,0.7477211013508016,0.6476339290049684
P0111,P0131,0.5487573326700247,0.7443438123262169,0.6269919245325015
P0081,P0111,0.07752212756254795,0.7448503708147634,0.34445342486343417
P0111,P0126,0.07537052007545136,0.7430163724058574,0.34242886100761377
P0111,P0189,0.6403115477893166,0.7462623700208016,0.6826918766819107
P0006,P0111,0.587824140289783,0.7448503708147634,0.6506346324997752
P0098,P0111,0.5803474079141016,0.7477211013508016,0.6472968852887815
P0003,P0111,0.700057003088531,0.7454062372896331,0.7181966967689719
P0111,P0115,0.6427574984971913,0.7467687604345292,0.6843620032721265
P0012,P0111,0.44851584685861157,0.7403987337349061,0.5652690016091293
P0028,P0111,0.06806376054557138,0.7418694486313524,0.33758603577988383
P0111,P0190,0.38002611777874507,0.8189082029991244,0.5555789518668968
P0111,P0125,0.12299297307381382,0.7448503708147634,0.3717359321701937
P0057,P0111,0.0608357689198433,0.830681288922068,0.3687739769207332
P0111,P0144,0.0980183653587049,0.744343809090106,0.3565485428512653
P0059,P0111,0.08062102273905024,0.7418694486313524,0.34512039309597115
P0027,P0111,0.07478390647347803,0.7434335864509263,0.34224377846445736
P0111,P0157,0.10011504259685344,0.7460321402261643,0.35848188164857775
P0111,P0166,0.08735153286487159,0.7426185229637394,0.34945832890441875
P0111,P0142,0.08690794519412144,0.7460321402261643,0.35055762320693856
P0033,P0111,0.08381319569678503,0.8501705670754263,0.39035614424824155
P0075,P0111,0.05088199324254297,0.7477211013508016,0.3296176364858464
P0032,P0111,0.13512737599237196,0.7477211013508016,0.3801648661357438
