product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.7448465328162618,0.672715679229359
P0017,P0111,0.681568310428456,0.7353630502612952,0.7030862063615917
P0100,P0111,0.6826834981240802,0.7388549868777079,0.7051520936255313
P0111,P0173,0.6831125759177499,0.7388549885110413,0.7054095409550665
P0037,P0111,0.8453651306925358,0.7409758535515918,0.8036094198361583
P0111,P0167,0.671792798955289,0.7417847803115026,0.6997895914977745
P0089,P0111,0.8179580457268413,0.739521774013685,0.7865835370415788
P0041,P0111,0.6805816387869743,0.7402257765623887,0.70443929389714
P0077,P0111,0.6451101714238335,0.7448465382607059,0.6850047181585825
P0061,P0111,0.6601869701303817,0.7417847803115026,0.6928260942028301
P0111,P0168,0.6320595734096139,0.24413856298193784,0.4768911692385435
P0111,P0122,0.7919221441452646,0.7743254229521536,0.7848834556680202
P0111,P0165,0.6156468295918579,0.7463657363481213,0.6679343922943632
P0111,P0129,0.6586717243952491,0.7399649762565361,0.6911890251397639
P0111,P0112,0.22598200775242003,0.7409758535515918,0.43197954607208877
P0039,P0111,0.11888875069958336,0.7426721861589103,0.36840212488331414
P0111,P0150,0.07305308542171922,0.7402257765623887,0.339922161877987
P0029,P0111,0.1326420413324213,0.7417847803115026,0.37629913692405387
P0111,P0118,0.14451733930311134,0.7436711767797586,0.3841788742937703
P0111,P0171,0.13556267230479035,0.7395217723803518,0.37714631233501494
P0091,P0111,0.23212590427626806,0.7448465328162618,0.4372141556922655
P0090,P0111,0.35422548348983274,0.740225779284611,0.5086256018077441
P0111,P0177,0.08100864374106088,0.7743254273077089,0.35833535716772014
P0111,P0160,0.06861928155380055,0.738218987402758,0.3364591638933836
P0084,P0111,0.09633418319756236,0.7409758589960359,0.3541908535169518
P0111,P0120,0.09565325539456503,0.7436711767797586,0.3548604239486425
P0101,P0111,0.06461248263996851,0.7388549841554859,0.3343094832461755
P0036,P0111,0.04885061045125719,0.7448465382607059,0.3272489815750367
P0111,P0175,0.3708911137367079,0.7353630502612952,0.5166798883465429
P0111,P0184,0.21604066911261738,0.7402257765623887,0.4257147120925259
P0111,P0179,0.2982173579586676,0.7463657363481213,0.4774767093144491
P0048,P0111,0.11836224944551542,0.20530395416979466,0.1531389313352271
P0079,P0111,0.06754140497066932,0.7417847803115026,0.3372387551070027
