product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.742745850358357,0.6718754062461971,No,0.79
P0017,P0111,0.681568310428456,0.7430567760371597,0.7061636966719375,No,0.79
P0111,P0149,0.6402058329705864,0.7446512589947143,0.6819840033802376,No,0.79
P0100,P0111,0.6826834981240802,0.7430567673288272,0.7068328058059791,No,0.79
P0111,P0173,0.6831125759177499,0.7417389016470102,0.706563106209454,No,0.79
P0037,P0111,0.8453651306925358,0.7395264930094833,0.8030296756193148,Yes,0.79
P0089,P0111,0.8179580457268413,0.7446512589947143,0.7886353310339904,No,0.79
P0041,P0111,0.6805816387869743,0.7359092813236983,0.7027126958016638,No,0.79
P0077,P0111,0.6451101714238335,0.7430567803913262,0.6842888150108306,No,0.79
P0061,P0111,0.6601869701303817,0.7423729826230225,0.693061375127438,No,0.79
P0111,P0168,0.6320595734096139,0.7423729739146899,0.6761849336116443,No,0.79
P0111,P0122,0.7919221441452646,0.7711421952436305,0.783610164584611,No,0.79
P0111,P0165,0.6156468295918579,0.7839865768135061,0.6829827284805172,No,0.79
P0111,P0129,0.6586717243952491,0.7456446239639366,0.6934608842227241,No,0.79
P0111,P0112,0.22598200775242,0.7423729826230225,0.432538397700661,No,0.79
P0039,P0111,0.1188887506995833,0.7456446239639366,0.3695911000053247,No,0.79
P0111,P0150,0.0730530854217192,0.7446512328697183,0.3416923444009189,No,0.79
P0029,P0111,0.1326420413324213,0.7438068813184157,0.377107977326819,No,0.79
P0111,P0118,0.1445173393031113,0.9999999482500028,0.4867103828818678,No,0.79
P0111,P0171,0.1355626723047903,0.7405800239479581,0.3775696129620574,No,0.79
P0090,P0111,0.3542254834898327,0.7446512328697183,0.510395783241787,No,0.79
P0111,P0177,0.0810086437410608,0.742372986977189,0.3455543810355121,No,0.79
P0111,P0160,0.0686192815538005,0.7405800239479581,0.3374035785114635,No,0.79
P0084,P0111,0.0963341831975623,0.742372986977189,0.354749704709413,No,0.79
P0111,P0120,0.095653255394565,0.7423729739146899,0.354341142802615,No,0.79
P0101,P0111,0.0646124826399685,0.7417389016470102,0.3354630502427852,No,0.79
P0036,P0111,0.0488506104512571,0.7400423124106156,0.3253272912350006,No,0.79
P0111,P0175,0.3708911137367079,0.7405800309146244,0.5187666806078746,No,0.79
P0111,P0184,0.2160406691126173,0.8106206263269067,0.4538726519983331,No,0.79
P0111,P0179,0.2982173579586676,0.7411437471700402,0.4753879136432166,No,0.79
P0111,P0136,0.0536305785295276,0.7438068656434168,0.3297010933750833,No,0.79
P0048,P0111,0.1183622494455154,0.7854058786862856,0.3851797011418235,No,0.79
P0093,P0111,0.0499533611093837,0.7417389016470102,0.3266675773244343,No,0.79
P0079,P0111,0.0675414049706693,0.7469286035754441,0.3392962844125792,No,0.79
P0111,P0170,0.2394616835603092,0.7438068656434168,0.4411997563935523,No,0.79
P0068,P0111,0.1238117447090769,0.7430567673288272,0.3715097537569771,No,0.79
P0026,P0111,0.2993677839272018,0.7430567673288272,0.476843377287852,No,0.79
P0111,P0127,0.1039228489107228,0.7411437471700402,0.3588112082144498,No,0.79
P0031,P0111,0.089733225545675,0.7469286297004398,0.3526113872075809,No,0.79
P0074,P0111,0.078378210310304,0.7423729739146899,0.3439761157520584,No,0.79
P0058,P0111,0.0776547892958564,0.7415184295485685,0.3432002453969413,No,0.79
P0111,P0158,0.1322523474908277,0.7456446239639366,0.3776092580800713,No,0.79
P0080,P0111,0.0894430280040627,0.7430567673288272,0.3508885237339685,No,0.79
P0111,P0186,0.1129998134444375,0.7411437428158737,0.364257385193012,No,0.79
P0053,P0111,0.0530004352963124,0.7423729826230225,0.3287494542269965,No,0.79
P0064,P0111,0.1171226913749144,0.7430567673288272,0.3674963217564796,No,0.79
P0111,P0197,0.0707418692867359,0.7446512589947143,0.3403056251699273,No,0.79
