product_id1,product_id2,attribute_score,transaction_score,substitute_score,substitutability_category,optimal_threshold
P0014,P0111,0.6246284435047572,0.7446958285362093,0.672655397517338,No,0.79
P0017,P0111,0.681568310428456,0.7368200326215759,0.7036689993057039,No,0.79
P0111,P0149,0.6402058329705864,0.7380032112837607,0.6793247842958561,No,0.79
P0100,P0111,0.6826834981240802,0.7424775049110797,0.7066011008388801,No,0.79
P0111,P0173,0.6831125759177499,0.7380032142420938,0.7050688312474874,No,0.79
P0037,P0111,0.8453651306925358,0.7575182833054428,0.8102263917376986,Yes,0.79
P0089,P0111,0.8179580457268413,0.7446958285362093,0.7886531588505885,No,0.79
P0041,P0111,0.6805816387869743,0.74247749603608,0.7053399816866166,No,0.79
P0077,P0111,0.6451101714238335,0.7424774960360802,0.6840571012687322,No,0.79
P0061,P0111,0.6601869701303817,0.2366566359205507,0.4907748364464493,No,0.79
P0111,P0168,0.6320595734096139,0.7826946195438422,0.6923135918633052,No,0.79
P0111,P0122,0.7919221441452646,0.7607459756898678,0.7794516767631059,No,0.79
P0111,P0165,0.6156468295918579,0.999999964666668,0.7693880836217819,No,0.79
P0111,P0112,0.22598200775242,0.77969586697615,0.447467551441912,No,0.79
P0039,P0111,0.1188887506995833,0.7393006279471147,0.3670535015985959,No,0.79
P0029,P0111,0.1326420413324213,0.7829885726786923,0.3927806538709297,No,0.79
P0111,P0118,0.1445173393031113,0.7424775049110797,0.3837014055462987,No,0.79
P0111,P0171,0.1355626723047903,0.7446958374112088,0.3792159383473577,No,0.79
P0090,P0111,0.3542254834898327,0.7346918257269671,0.5064120203846865,No,0.79
P0111,P0177,0.0810086437410608,0.7380032112837607,0.3438064707581408,No,0.79
P0101,P0111,0.0646124826399685,0.7393006235096148,0.334487738987827,No,0.79
P0036,P0111,0.0488506104512571,0.7644252791513495,0.3350804779312941,No,0.79
P0111,P0175,0.3708911137367079,0.7393006235096148,0.5182549176458707,No,0.79
P0111,P0184,0.2160406691126173,0.7446958374112088,0.4275027364320539,No,0.79
P0111,P0179,0.2982173579586676,0.7525547537614588,0.4799523162797841,No,0.79
