product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.7461253335497402,0.6732271995227503
P0111,P0149,0.6402058329705864,0.7421877814150082,0.6809986123483551
P0100,P0111,0.6826834981240802,0.7367912235829088,0.7043265883076117
P0111,P0173,0.6831125759177499,0.743252728907689,0.7071686371137256
P0037,P0111,0.8453651306925358,0.7403796038078683,0.8033709199386688
P0111,P0167,0.671792798955289,0.744505692807662,0.7008779564962382
P0089,P0111,0.8179580457268413,0.7689772234605656,0.7983657168203311
P0041,P0111,0.6805816387869743,0.7432527180576898,0.7056500704952604
P0077,P0111,0.6451101714238335,0.9999999785000004,0.7870660942543003
P0111,P0168,0.6320595734096139,0.7361647463179202,0.6737016425729365
P0111,P0122,0.7919221441452646,0.743252728907689,0.7724543780502344
P0111,P0165,0.6156468295918579,0.7461253335497402,0.6678382311750108
P0111,P0129,0.6586717243952491,0.7461253335497402,0.6936531680570455
P0111,P0112,0.22598200775242003,0.7432527180576898,0.43289029187452793
P0039,P0111,0.11888875069958336,0.7403796001912017,0.36748509049623074
P0111,P0150,0.07305308542171922,0.744505692807662,0.3416341283760963
P0029,P0111,0.1326420413324213,0.7445057036576612,0.37738750626251727
P0111,P0118,0.14451733930311134,0.7878416626517736,0.40184706864257624
P0111,P0171,0.13556267230479035,0.7743760409458778,0.3910880197612253
P0091,P0111,0.23212590427626806,0.23480563385232292,0.23319779610669
P0090,P0111,0.35422548348983274,0.7821873365036951,0.5254102246953777
P0111,P0177,0.08100864374106088,0.7374413530986332,0.3435817274840899
P0084,P0111,0.09633418319756236,0.7395801195933498,0.3536325577558773
P0111,P0120,0.09565325539456503,0.7421877814150082,0.3542670658027423
P0101,P0111,0.06461248263996851,0.7403796038078683,0.33491933110712846
P0036,P0111,0.04885061045125719,0.7403796038078683,0.32546220779390167
P0111,P0175,0.3708911137367079,0.7821873328870286,0.5354096013968362
P0111,P0184,0.21604066911261738,0.7426267285841106,0.4266750929012147
P0111,P0179,0.2982173579586676,0.7395801195933498,0.47476246261254046
P0111,P0136,0.0536305785295276,0.8087880586202485,0.35569357056581596
P0048,P0111,0.11836224944551542,0.7388297801007093,0.36654926170759294
P0093,P0111,0.04995336110938375,0.744505692807662,0.32777429378869505
P0079,P0111,0.06754140497066932,0.27472693978101825,0.1504156188948089
P0111,P0170,0.23946168356030928,0.7412418472470319,0.44017374903499834
P0068,P0111,0.12381174470907697,0.7461253443997393,0.37273718458534194
P0026,P0111,0.29936778392720187,0.744505692807662,0.4774229474793859
P0111,P0132,0.07350911012996704,0.7445057090826611,0.34190774971104465
P0111,P0127,0.10392284891072281,0.743252728907689,0.3596548009095093
P0031,P0111,0.08973322554567503,0.7461253335497402,0.35229006874730107
P0074,P0111,0.07837821031030409,0.743252728907689,0.34432801774925803
P0066,P0111,0.131603548701366,0.7432527180576898,0.3762632164438955
P0058,P0111,0.0776547892958564,0.7432527180576898,0.34389396080058976
