product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0014,P0111,0.6246284435047572,0.7446958285362093,0.672655397517338
P0017,P0111,0.681568310428456,0.7368200326215759,0.7036689993057039
P0111,P0149,0.6402058329705864,0.7380032112837607,0.6793247842958561
P0100,P0111,0.6826834981240802,0.7424775049110797,0.7066011008388801
P0111,P0173,0.6831125759177499,0.7380032142420938,0.7050688312474874
P0037,P0111,0.8453651306925358,0.7575182833054428,0.8102263917376986
P0089,P0111,0.8179580457268413,0.7446958285362093,0.7886531588505885
P0041,P0111,0.6805816387869743,0.74247749603608,0.7053399816866166
P0077,P0111,0.6451101714238335,0.7424774960360802,0.6840571012687322
P0061,P0111,0.6601869701303817,0.23665663592055075,0.4907748364464493
P0111,P0168,0.6320595734096139,0.7826946195438422,0.6923135918633052
P0111,P0122,0.7919221441452646,0.7607459756898678,0.7794516767631059
P0111,P0165,0.6156468295918579,0.999999964666668,0.7693880836217819
P0111,P0112,0.22598200775242003,0.77969586697615,0.447467551441912
P0039,P0111,0.11888875069958336,0.7393006279471147,0.3670535015985959
P0029,P0111,0.1326420413324213,0.7829885726786923,0.3927806538709297
P0111,P0118,0.14451733930311134,0.7424775049110797,0.3837014055462987
P0111,P0171,0.13556267230479035,0.7446958374112088,0.37921593834735773
P0090,P0111,0.35422548348983274,0.7346918257269671,0.5064120203846865
P0111,P0177,0.08100864374106088,0.7380032112837607,0.34380647075814086
P0101,P0111,0.06461248263996851,0.7393006235096148,0.334487738987827
P0036,P0111,0.04885061045125719,0.7644252791513495,0.33508047793129414
P0111,P0175,0.3708911137367079,0.7393006235096148,0.5182549176458707
P0111,P0184,0.21604066911261738,0.7446958374112088,0.42750273643205394
P0111,P0179,0.2982173579586676,0.7525547537614588,0.4799523162797841
P0111,P0136,0.0536305785295276,0.7380032112837607,0.32737963163122086
P0048,P0111,0.11836224944551542,0.7407605789745891,0.36732158125714487
P0093,P0111,0.04995336110938375,0.8033415825996466,0.3513086497054889
P0079,P0111,0.06754140497066932,0.7424775049110797,0.3375158449468335
P0111,P0170,0.23946168356030928,0.21112925047350087,0.2281287103255859
P0068,P0111,0.12381174470907697,0.7667293479267191,0.38097878599613383
P0026,P0111,0.29936778392720187,0.7301923702949014,0.47169761847428165
P0111,P0127,0.10392284891072281,0.77067024715408,0.3706218082080657
P0074,P0111,0.07837821031030409,0.7407605700995896,0.34333115422601834
P0066,P0111,0.131603548701366,0.999999964666668,0.47896211508748676
P0111,P0158,0.1322523474908277,0.7363719340873567,0.3739001821294393
P0080,P0111,0.08944302800406277,0.7407605700995896,0.3499700448422735
P0053,P0111,0.053000435296312425,0.2631660425525066,0.1370666781987901
P0064,P0111,0.11712269137491449,0.7424774960360802,0.36726461323938075
P0111,P0197,0.07074186928673591,0.7796670515780457,0.35431194220325984
P0062,P0111,0.09141844412660904,0.7424774960360802,0.3518420648903975
P0052,P0111,0.09800385548162427,0.7380032157212606,0.3540035995774788
P0078,P0111,0.05722073668718778,0.7595665771300409,0.33815907286432906
P0111,P0181,0.0975011918827602,0.22782090280740888,0.14962907625261967
P0019,P0111,0.08820761561262774,0.7757207775386618,0.3632128803830414
P0095,P0111,0.13402877101341126,0.7368200326215759,0.37514527565667716
P0111,P0180,0.26702112223535024,0.18952528514544217,0.23602278739938704
P0007,P0111,0.06925771614534751,0.7407605700995896,0.3378588577270444
P0092,P0111,0.3895756897373712,0.7393006235096148,0.5294656632462686
P0073,P0111,0.2349346019111581,0.7424775049110797,0.4379517631111267
P0108,P0111,0.07752627324171382,0.7407605700995896,0.3428199919848641
P0111,P0164,0.3890927181145451,0.7634939404237272,0.5388532070382179
P0015,P0111,0.0708247828700537,0.2265321535558,0.1331077311443522
P0082,P0111,0.13535746118607883,0.755654832074958,0.3834764095416305
P0104,P0111,0.14263727380138053,0.7346918242478004,0.37945909397994854
P0102,P0111,0.0664262172750451,0.7407605789745891,0.3361599619548627
P0111,P0117,0.07479427067139274,0.7357224451046669,0.33916554044470243
P0111,P0130,0.0737993076715793,0.7393006235096148,0.3399998340067935
P0067,P0111,0.07062993594925689,0.7357224451046669,0.3366669396114209
P0111,P0194,0.09832099993781482,0.7380032112837607,0.3541938844761932
P0016,P0111,0.059287357751383635,0.7346918257269671,0.32944914494161703
P0111,P0137,0.11600750367929026,0.7446958374112088,0.36748283717205765
P0096,P0111,0.11415023941297182,0.7380032157212606,0.36369142993628734
P0111,P0133,0.06908359762038017,0.7446958285362093,0.33932848998671183
P0005,P0111,0.0896254378873619,0.7826946225021754,0.3668531117332873
P0008,P0111,0.08154965487220944,0.7380032112837607,0.34413107743682997
P0020,P0111,0.13937255145824265,0.999999964666668,0.48362351674161275
P0111,P0195,0.05578633169579006,0.7407605700995896,0.3297760270573099
P0111,P0152,0.11724084323114235,0.73637193260819,0.36489327898196144
P0111,P0151,0.0843500611487677,0.7424774960360802,0.34760103510369267
P0106,P0111,0.12695002383765522,0.7744593810985235,0.38595376674200255
P0111,P0163,0.06574425305225629,0.7368200341007426,0.3341745654716508
P0042,P0111,0.449175009845988,0.7254813114038253,0.559697530469123
P0111,P0116,0.4289586053935286,0.7634939404237272,0.5627727394056081
P0094,P0111,0.0798582177725266,0.7393006235096148,0.3436351800673619
P0013,P0111,0.22773977571875714,0.7334241355720845,0.4300135196600881
P0038,P0111,0.1019971809381672,0.7757207745803285,0.3714866183950317
P0063,P0111,0.046885558526625626,0.7936898844851974,0.3456072889100544
P0054,P0111,0.28636900690255584,0.7393006235096148,0.46754165354537947
P0009,P0111,0.061072072632298996,0.7357224436255003,0.33093222102957953
P0111,P0153,0.11483013079617768,0.7343608209861971,0.3626424068721855
P0085,P0111,0.06391393570051615,0.7757207745803285,0.3486366712524411
